,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
3,3,39,34.48321063086567,6.368858569029237,45.53846153846154,389.43589743589746,-0.08186212708531102,7,38.03533936651581,0.8681348068564859,0.7104267832556708,3.632427061629213,0.25,200.0,1410.0,0.0,0.0,150.0
4,4,16,18.98277622574399,1.1849923051770246,42.5,362.375,0.24038994449822873,8,10.779255319148925,0.8827977484854176,0.8108131714560223,2.7482995185163057,0.25,200.0,1410.0,0.0,0.0,150.0
6,6,22,27.79462084929696,2.761220943717643,67.45454545454545,101.18181818181819,0.44732574890233284,21,61.994328873092215,0.9413482585805331,0.9785596075344742,2.5162743448333464,0.25,200.0,1410.0,0.0,0.0,150.0
9,9,18,22.8730221661372,1.4521734072348769,102.55555555555556,409.5,-1.1358615842153161,35,42.603076923076905,0.9154472195138991,0.38957245301064636,2.5243001483633103,0.25,200.0,1410.0,0.0,0.0,150.0
12,12,79,47.10704203609749,15.308287664053196,154.9493670886076,24.025316455696203,-0.017136572533007915,45,58.3315384615384,0.9747273038593208,0.8326634619341768,5.69787673799588,0.25,200.0,1410.0,0.0,0.0,150.0
18,19,19,24.186575882239005,1.4456415540052516,210.0,142.78947368421052,0.43830161624932856,72,47.13145161290321,0.9834483072649864,0.9692681234824835,2.786605999816782,0.25,200.0,1410.0,0.0,0.0,150.0
20,21,13,15.057156390883918,1.0339360081669855,212.0,311.61538461538464,0.10997158918448531,77,38.77564102564103,0.9580303315068889,0.8252737837215862,1.8523537566067598,0.25,200.0,1410.0,0.0,0.0,150.0
29,30,26,30.611447645086812,1.2980120193151359,295.5,206.96153846153845,-0.20038922135160064,97,43.2514479638009,0.9859661606791207,0.941535738780027,3.194462396097509,0.25,200.0,1410.0,0.0,0.0,150.0
35,36,34,40.7909759318599,4.061731971643622,401.02941176470586,148.05882352941177,1.0744465826448117,124,30.327737556561072,0.9832878539648641,0.8979981115989005,4.379795951896965,0.25,200.0,1410.0,0.0,0.0,150.0
36,37,26,30.587698773543575,1.5733797938347194,412.5,489.34615384615387,-0.19660730165745416,127,28.659457013574645,0.9785429248762866,0.8330933375729941,4.129389975856864,0.25,200.0,1410.0,0.0,0.0,150.0
40,41,15,17.362420215644715,1.0261729493796086,420.6,48.0,-1.4743269443718705,136,20.79886877828052,0.9445008449857533,0.7669425034590769,2.4550834199116505,0.25,200.0,1410.0,0.0,0.0,150.0
41,42,20,24.42053909279531,1.1820619346108834,432.3,216.5,-1.2356517964584024,138,30.415158371040707,0.9459911315094361,0.9402654439965408,3.857474907710311,0.25,200.0,1410.0,0.0,0.0,150.0
42,43,11,16.14157131067108,0.8596114359798519,444.0,183.1818181818182,-0.6714265262991908,142,35.113159387407826,0.9809166142711014,0.9666839918628946,2.2117094878244448,0.25,200.0,1410.0,0.0,0.0,150.0
43,44,14,18.294233616898698,1.3456642555633849,451.5,474.92857142857144,-0.4934373889974732,143,30.990678733031668,0.9499341567551824,0.3528367669119725,3.1810375189729694,0.25,200.0,1410.0,0.0,0.0,150.0
44,45,32,42.61843792923843,1.2918004767188478,455.75,159.5,-1.0480470532174808,144,41.90371040723982,0.9864463502404759,0.5278744916706622,4.998841958871091,0.25,200.0,1410.0,0.0,0.0,150.0
