,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
0,30,38.8257900416526,4.602200545796742,18.4,289.6333333333333,-1.0543535031539641,1,32.250995475113115,0.8577376503204261,51,0.81739690217554
1,15,18.46273213947355,1.206818476382955,34.0,488.73333333333335,0.36038074420487687,6,30.5535746606335,0.9769032173263847,51,0.24563165159372136
3,16,18.98277622574399,1.1849923051770246,45.625,396.5,-1.3304063822966679,11,35.87895927601809,0.9856813282142458,51,0.9724040616941764
5,19,21.511406531820683,4.952583879520298,76.73684210526316,369.94736842105266,-0.9010187842446425,18,15.583422459893049,0.8063551173651597,34,0.7811749973912138
6,20,26.571245340442346,1.3148844276288432,85.45,421.75,-0.5436935195325691,19,36.418054298642545,0.9924436844426964,51,0.9846341780251653
7,13,16.25742942353973,1.0786306874581635,85.0,461.84615384615387,-0.402112727535393,20,22.328733031674197,0.8998099009409148,51,0.7883802044651922
8,30,34.63694065293296,1.3458198594497572,86.23333333333333,388.5,1.5411717876349784,22,34.19610859728507,0.9881379541715221,51,0.7718030550907735
9,30,34.66288665419351,1.2560342876957824,101.5,29.7,0.04874636192840215,23,37.758506787330326,0.937664674408699,51,0.8723825367038934
11,20,23.130350371156467,0.9934242334178377,117.5,383.5,1.4956106127913293,33,25.359321266968326,0.9633853994006341,51,0.8781539470889227
12,11,15.064611963354722,1.6159162731448296,133.0909090909091,390.09090909090907,0.6407424835731687,35,17.01182184750735,0.8141775781569107,32,0.6842560553633223
13,34,39.686542873285106,1.7673832313978703,154.5,143.7058823529412,-0.14982432960839084,37,39.12081447963801,0.8885548261660119,51,0.7933390839417676
14,20,26.40531472062654,1.7886739514689258,162.5,344.85,0.5097273634122342,41,41.67787330316742,0.9707853046602538,51,0.9577564448609064
15,22,26.484475122152833,1.4410793647376574,163.9090909090909,307.5,-1.2801643611062046,44,38.508868778280515,0.9518783975088787,51,0.9227179136379351
16,19,21.937454846278793,1.903528599172312,166.10526315789474,367.0,-1.519576988117893,45,54.81285067873301,0.9768660894741646,51,0.9563260128585143
17,16,20.6243306528211,1.524626224064109,202.5625,428.375,-0.5061298266871797,51,20.36176470588234,0.9518936084647279,51,0.8955894903088217
18,41,49.75006680817047,2.4313003538545286,225.0,446.6341463414634,-0.3136666577502466,55,51.21402714932123,0.9929436061801113,51,0.9157443571346208
19,20,25.623738719056515,0.9919748270616154,220.5,416.45,0.4510530784462612,56,33.43846153846153,0.986295236241838,51,0.946305708753513
20,14,18.781111808918098,1.1799526263833164,233.5,102.21428571428571,0.539544777930862,59,21.665791855203622,0.961823662807622,51,0.9495682385941121
21,14,17.63093144298276,2.8726811986658825,233.14285714285714,265.5,1.1484168873194234,60,37.543974630021125,0.9729581703461561,44,0.9629398941139832
23,16,18.499518315933642,1.0978716129109594,241.5,303.3125,0.08099254223686214,62,39.1618487394958,0.9882552090465557,50,0.9708152367865513
24,25,32.71516016635867,1.3010362368122688,253.04,122.0,-1.0789941550315738,65,29.16212669683257,0.9762154194163687,51,0.8928346518919114
25,12,14.278377548008098,1.161962485952292,249.58333333333334,195.5,1.3125842734555395,66,36.42533936651583,0.9867106666666666,51,0.9801452335632471
26,15,17.35099262153613,1.0794800922763728,276.3333333333333,114.0,1.4813997993934358,75,46.59964285714284,0.9776816149953287,49,0.9785936113575865
27,34,29.824082882113473,9.946823872690254,290.1470588235294,123.76470588235294,1.356432790210911,76,42.87990950226242,0.9714695497920296,51,0.9646521371164799
28,14,16.86504182872087,4.330593213970025,301.7857142857143,370.07142857142856,-0.8643859804698114,79,31.51558704453442,0.9080611578149246,39,0.9423565628458122
29,10,15.081021427605554,0.750195108023335,311.5,121.0,-0.7057223429454899,80,29.25107142857142,0.9856728178153277,49,0.9738973836981689
31,20,28.51106639962921,2.27136363357655,342.6,419.25,0.8614347983496122,85,23.55990950226243,0.9793496154482106,51,0.8752621102749772
32,25,34.52170495785758,2.0323107052395843,360.0,158.76,0.6094969957249196,86,39.55063348416287,0.9839895610739859,51,0.899977539136691
33,16,23.25620980647879,1.738880512582665,359.8125,132.3125,-0.844101892762074,87,36.61038009049771,0.9217938656108469,51,0.46100613070379903
34,24,28.829262226065502,1.4477091292711348,366.5,194.58333333333334,0.2825885231212244,88,32.18542986425338,0.9616414816187097,51,0.8705835482261048
