,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,31,39.0832718988117,2.8748508053216275,28.419354838709676,329.0,-1.1553222683694593,2,57.65038461538458,0.8604840319303705,0.9776120508690845,3.795111366327563,1.0,50.0,1410.0,0.0,0.0,0.0
1,1,37,44.377266974062515,1.4268229851557952,85.24324324324324,301.0,-1.2955269405121783,5,25.37389140271492,0.9713624001538501,0.8525736189570654,6.073579524199635,1.0,50.0,1410.0,0.0,0.0,0.0
3,3,27,31.469778915222086,1.4001018749503304,103.0,486.4074074074074,-0.1415808446189097,7,42.22972206466253,0.9785264009389427,0.8680300132352793,3.558225211275269,1.0,50.0,1410.0,0.0,0.0,0.0
4,4,53,67.53763318697871,2.154804770922796,109.84905660377359,112.0,1.1334681579099364,8,83.21733031674205,0.9115767282723253,0.5843821443590302,6.609229244494112,1.0,50.0,1410.0,0.0,0.0,0.0
5,5,69,85.77911176281023,1.86632195134566,146.40579710144928,262.0,1.1908885956205877,9,70.07506787330317,0.9772086607519296,0.9960878801905894,9.575393330780289,1.0,50.0,1410.0,0.0,0.0,0.0
6,6,57,65.80785090092348,1.883874206003704,164.0,378.3333333333333,-0.0012325365338587957,10,91.26004524886869,0.9928653870817237,0.9770619900479584,5.666577905023773,1.0,50.0,1410.0,0.0,0.0,0.0
7,7,49,69.58810925694786,1.3795699722716352,173.0,488.7142857142857,0.6218137527635748,11,64.85167420814477,0.9958959321789845,0.9678007665493279,7.443438814703751,1.0,50.0,1410.0,0.0,0.0,0.0
8,8,62,71.85800664085947,1.577097143591195,174.01612903225808,206.5,1.483119230114323,13,91.46402714932123,0.9959505403094828,0.984017644542232,7.010812412582351,1.0,50.0,1410.0,0.0,0.0,0.0
9,9,65,76.04247378105565,2.2355765608092124,228.0,279.2307692307692,0.16208475417243448,14,69.04787330316748,0.9292867229037848,0.9200403751496803,9.351270355402319,1.0,50.0,1410.0,0.0,0.0,0.0
10,10,62,79.80475703399519,1.2392830116132099,283.6774193548387,182.5,1.1127979208570669,16,95.03350226244345,0.976332959910121,0.674192475258036,8.338982957448334,1.0,50.0,1410.0,0.0,0.0,0.0
11,11,57,70.41475042571899,3.545063854357985,289.6140350877193,289.9824561403509,1.2019102305267388,17,74.00171945701362,0.9960404179301421,0.9774643815951296,6.714157697440888,1.0,50.0,1410.0,0.0,0.0,0.0
13,13,67,77.47203745768591,3.138321449441375,397.0,20.895522388059703,0.054708646066221535,19,106.11698261490835,0.9721002631178031,0.7886703589306658,,1.0,50.0,1410.0,0.0,0.0,0.0
14,14,43,63.717049460494025,1.0774339250792582,395.0,223.0,-0.6777640935944711,20,64.07217194570133,0.9971691109573408,0.9533367393369653,6.267032716154688,1.0,50.0,1410.0,0.0,0.0,0.0
15,15,52,63.28365845054828,2.601977918945633,450.5,170.21153846153845,-0.32217398560156885,21,95.25954751131229,0.9933708880569042,0.9832257363113914,6.586138617254932,1.0,50.0,1410.0,0.0,0.0,0.0
17,17,38,54.83926334652158,1.4438000179186379,482.5,23.94736842105263,0.6440040128587845,23,17.08348416289597,0.8547727400160338,0.46893651013451376,7.225297865231274,1.0,50.0,1410.0,0.0,0.0,0.0
