,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,20,30.34301185215338,1.6314508083541732,42.5,260.2,-0.7084970962113961,8,47.54318177816129,0.9325350890167473,0.9847249415794316,1.9010494379227738,0.25,600.0,1410.0,0.0,0.0,710.0
5,5,33,38.64171436765056,1.0995886967003834,95.0,155.54545454545453,-0.1696200873471334,15,30.08151260504202,0.8871962729429962,0.7511269361355664,5.947104820654455,0.25,600.0,1410.0,0.0,0.0,710.0
9,9,27,31.387216745353197,1.1453212574160598,131.0,205.77777777777777,0.12166151775027076,25,50.25210084033613,0.9900491124260355,0.9449247420469644,1.002606187699239,0.25,600.0,1410.0,0.0,0.0,710.0
12,12,35,44.39207175670254,2.124753489859589,138.45714285714286,293.0,1.142828386997825,29,52.06504201680678,0.9220092217709751,0.892652932991319,2.246059309942947,0.25,600.0,1410.0,0.0,0.0,710.0
13,13,40,47.286792489827214,1.2487017354118517,151.5,434.5,-0.2174916746904097,30,38.558823529411754,0.9718667897814712,0.8598719609966523,3.8702087269435994,0.25,600.0,1410.0,0.0,0.0,710.0
14,14,22,25.54065437051177,1.5121324591423626,135.86363636363637,111.5,-1.4573854674878295,32,25.671092436974785,0.8983775232280177,0.825979392198395,4.1970169302047475,0.25,600.0,1410.0,0.0,0.0,710.0
15,15,22,29.06050783954262,1.2528083396838396,145.77272727272728,142.5,-1.0613181459125358,33,44.14453781512604,0.982743642670707,0.9150707799263816,2.5887185430788597,0.25,600.0,1410.0,0.0,0.0,710.0
19,19,47,54.886793089115635,1.794165530736907,186.0,497.36170212765956,0.15151752752233733,40,46.179572192513376,0.9048746437435298,0.40141606153527876,6.413478176678216,0.25,600.0,1410.0,0.0,0.0,710.0
20,20,44,50.90063571210225,1.203161732040947,169.3409090909091,293.5,-1.5059460902201869,41,38.24957983193281,0.9927790358644494,0.9381791653445951,1.4489868012355154,0.25,600.0,1410.0,0.0,0.0,710.0
23,23,18,23.832117633225238,2.2178949490459496,197.5,193.0,0.5164744534747727,47,69.57757960389536,0.9396895874986844,0.9152589771761049,2.311543509633929,0.25,600.0,1410.0,0.0,0.0,710.0
24,24,24,36.58587430982634,1.1553839607249954,200.79166666666666,182.58333333333334,0.8167967549489695,49,23.054117647058806,0.9769611408671118,0.6905452042456703,1.5323443050548882,0.25,600.0,1410.0,0.0,0.0,710.0
26,26,18,22.80781903706292,1.257445247463337,205.5,91.16666666666667,0.4284823365822119,51,18.578733820801027,0.8058299803673654,0.19045418836362316,2.667213173919878,0.25,600.0,1410.0,0.0,0.0,710.0
27,27,12,17.799915653194006,0.9699384088470806,203.16666666666666,150.33333333333334,0.8086208870674647,52,26.722521008403344,0.8354802488384021,0.6294284680419466,2.502894715408213,0.25,600.0,1410.0,0.0,0.0,710.0
31,31,16,22.261144026035385,1.4803603115826562,229.0,329.375,-0.9184575242694706,58,273.7000000000025,0.9273356401384105,0.40000000000000435,3.56124918549024,0.25,600.0,1410.0,0.0,0.0,710.0
37,37,38,44.692864204840426,1.1906700894354842,314.7105263157895,385.5,-1.377769168678867,77,45.922689075630224,0.9823705064109104,0.9161925797105727,6.147020691140158,0.25,600.0,1410.0,0.0,0.0,710.0
39,39,24,31.15696923335917,1.8615827711203323,328.3333333333333,139.5,1.093546632095484,80,43.116302521008386,0.9723997698094607,0.978408814219625,2.927967379644135,0.25,600.0,1410.0,0.0,0.0,710.0
42,42,30,35.89089809415352,1.5271944486462021,348.8333333333333,90.5,-1.3038231994612153,88,37.77025210084033,0.9372127083249082,0.9038537232004816,3.758198274412788,0.25,600.0,1410.0,0.0,0.0,710.0
43,43,35,47.44304566834768,1.8423225572504052,361.0285714285714,185.62857142857143,0.5599031348140713,89,37.476470588235266,0.9673135320413402,0.9097419486684112,5.706225061609807,0.25,600.0,1410.0,0.0,0.0,710.0
44,44,30,35.48263769651722,1.2019335755013052,353.93333333333334,99.5,-1.3499390316709714,92,36.324537815126035,0.961150897014866,0.8921254644333484,2.259771186878479,0.25,600.0,1410.0,0.0,0.0,710.0
49,49,29,36.4460403639623,1.1077745170309148,409.0,33.724137931034484,0.4073694338733099,104,35.74084033613446,0.9807777222381542,0.8870581226154749,4.970912426500563,0.25,600.0,1410.0,0.0,0.0,710.0
51,51,8,11.349132818755459,0.9732339195937348,401.125,72.5,-0.9373071785762959,108,10.56067226890756,0.9303777795403535,0.5909837156280752,1.6781748302101793,0.25,600.0,1410.0,0.0,0.0,710.0
52,52,19,24.044118558572336,2.492543422614069,427.05263157894734,10.052631578947368,0.4594781973058473,113,52.4441489361702,0.9693504710295736,0.966116374845752,1.3615488176620885,0.25,600.0,1410.0,0.0,0.0,710.0
54,54,15,17.62562792976476,1.1093121358885767,431.2,92.0,1.3726052648584903,117,39.920784313725456,0.9694721798582054,0.4274967785204281,1.442564855204305,0.25,600.0,1410.0,0.0,0.0,710.0
56,56,14,16.169784952029186,1.342892671653049,446.5,117.28571428571429,0.07510564995301058,120,21.056896551724137,0.9334695223807549,0.5180209033104732,2.6932171066720576,0.25,600.0,1410.0,0.0,0.0,710.0
58,58,25,28.87852247477473,2.525181117054936,457.0,497.72,-0.048797053579304465,123,51.8563025210084,0.9469179045769189,0.9565224445357212,2.5140388502715774,0.25,600.0,1410.0,0.0,0.0,710.0
62,62,14,17.751080310585415,1.0696007509021799,494.5,448.64285714285717,0.4322695250895502,135,20.541512605042023,0.9352173174615339,0.9362544590637966,2.1486593073021982,0.25,600.0,1410.0,0.0,0.0,710.0
64,64,21,29.650922909089132,1.3425209406143532,497.42857142857144,222.42857142857142,-0.8629961214546784,137,37.499663865546225,0.9237670633989052,0.8960707842702086,3.647015301810189,0.25,600.0,1410.0,0.0,0.0,710.0
