,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,22,23.191990157485016,1.7005655275909273,75.13636363636364,129.95454545454547,1.4623666786074736,4,54.81756862745096,0.9185208844467245,0.3265166091733984,3.7133548191964416,0.25,600.0,1410.0,0.0,0.0,510.0
5,5,23,33.93510141238295,1.272290060858647,105.47826086956522,27.0,-0.8971061535895285,7,49.07310924369749,0.9810000339718121,0.9237667021856013,3.2658565492018083,0.25,600.0,1410.0,0.0,0.0,510.0
9,9,11,14.724217268424471,1.4739852250958576,141.9090909090909,154.8181818181818,-0.6079597466023832,12,44.61016042780747,0.9747189100160097,0.9634761818869874,1.754485772918018,0.25,600.0,1410.0,0.0,0.0,510.0
10,10,18,21.892305117339834,1.190938568519595,145.5,179.61111111111111,-0.3246028238992578,13,12.054521276595725,0.9638222447488857,0.8393228920968638,2.270967180322791,0.25,600.0,1410.0,0.0,0.0,510.0
13,13,19,23.469957800962334,2.3603078443746104,175.10526315789474,97.94736842105263,1.164416207751025,18,57.39563025210083,0.9722724760329964,0.9759191368828589,1.2124686071233368,0.25,600.0,1410.0,0.0,0.0,510.0
14,14,30,36.640456411456206,1.360252657968743,190.5,153.6,0.33372976629614576,20,41.91025210084032,0.9856231144665809,0.486629679207802,3.250791892697666,0.25,600.0,1410.0,0.0,0.0,510.0
17,17,18,25.484612607020818,1.4457094540851276,206.5,141.5,0.6203979255079072,25,50.20571428571428,0.9562620832439771,0.9611007180899076,2.383545956804009,0.25,600.0,1410.0,0.0,0.0,510.0
19,19,14,20.067788347617977,1.6093456074403745,209.57142857142858,86.35714285714286,-0.675676436720694,28,27.678611698379132,0.9330040726092025,0.9388213095688511,2.05466436291737,0.25,600.0,1410.0,0.0,0.0,510.0
20,20,16,19.520983367404725,2.5848033521929956,208.125,38.5,-1.2332172833727653,30,33.961947727833675,0.9051095770234623,0.521631816447847,2.201881766210849,0.25,600.0,1410.0,0.0,0.0,510.0
21,21,10,13.915028539691566,1.316047392599976,218.5,323.8,-0.6024996626950596,32,18.227499999999992,0.9790333432779017,0.9454525145348998,1.8295072537344244,0.25,600.0,1410.0,0.0,0.0,510.0
