,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,10,12.775592433111969,0.8855721218580619,47.5,175.0,-0.4537966670444017,4,39.17931034482758,0.9764010227999148,0.9276507991063756,1.7191429745127575,0.33,2000.0,1410.0,0.0,0.0,420.0
1,1,16,22.40354943693478,1.3531343713095072,54.625,146.5,0.9654856219960989,5,22.926554621848734,0.8798930919194066,0.7711148561325877,3.1936240692826816,0.33,2000.0,1410.0,0.0,0.0,420.0
3,3,18,26.9122630227613,1.0780527626915803,127.27777777777777,262.5,-0.8799306007723972,8,31.179495798319323,0.9775640330034469,0.9579652283935272,3.1913130495881483,0.33,2000.0,1410.0,0.0,0.0,420.0
4,4,43,38.65168498840767,11.158559293284055,148.8372093023256,328.6511627906977,-0.2748728902564483,10,46.432941176470585,0.9794420808406822,0.8935435205852055,3.79923678259828,0.33,2000.0,1410.0,0.0,0.0,420.0
6,6,11,12.924619737009031,1.0735696349816517,143.1818181818182,194.0,1.363221871627976,12,29.899999999999952,0.909808140577371,0.7500000000000002,1.8306808224281068,0.33,2000.0,1410.0,0.0,0.0,420.0
7,7,19,22.658642253186486,1.57677146423394,167.0,389.42105263157896,-0.2586046916458334,13,46.75982800982804,0.9354327971462545,0.9491229390340493,2.077585335066285,0.33,2000.0,1410.0,0.0,0.0,420.0
10,10,14,16.44708281653576,1.6236760664834888,189.5,270.5,-0.19936469965292486,17,46.618487394957974,0.9792566190605844,0.9776851570620821,1.2762890198065553,0.33,2000.0,1410.0,0.0,0.0,420.0
12,12,20,24.223678362294663,1.4189455944811065,226.5,243.5,-0.3110789403063055,23,42.77613445378151,0.8951231571842625,0.880311304763174,2.329927234054664,0.33,2000.0,1410.0,0.0,0.0,420.0
13,13,22,29.712689450547504,3.1855644951112088,232.5,113.27272727272727,-0.5505419882759979,24,41.33428571428569,0.9536525760058472,0.8851863270279989,3.4465332979211527,0.33,2000.0,1410.0,0.0,0.0,420.0
17,17,18,20.78487503921968,1.4870076752475039,360.5,252.66666666666666,-0.05595667923000116,39,32.61747899159664,0.9770456800439057,0.9646085048519171,2.1990929644778783,0.33,2000.0,1410.0,0.0,0.0,420.0
20,20,42,48.541208802309995,1.7601098789714338,398.5,274.92857142857144,0.04872512698908595,46,39.59478991596637,0.995174717986626,0.936452581814225,5.483031648871165,0.33,2000.0,1410.0,0.0,0.0,420.0
22,23,19,22.94376744109561,1.1670171210061602,450.5263157894737,132.0,1.2689048867188892,64,45.381512605042005,0.9751921095629612,0.9646214941571275,1.769882193145415,0.33,2000.0,1410.0,0.0,0.0,420.0
