,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,14,17.66853193089789,1.452134185451189,54.5,339.5,0.4226891751810487,4,55.09188034188034,0.9285436333845545,0.8471342730077406,1.9759598881188807,0.33,2000.0,1410.0,0.0,0.0,750.0
3,4,14,17.174285996253875,1.6108758260776288,117.71428571428571,321.5,1.2177248974972552,13,16.10000000000001,0.8127250900360146,0.611407140049639,2.1235214678428296,0.33,2000.0,1410.0,0.0,0.0,750.0
4,5,21,27.41976419653606,1.2822089342343428,160.0,402.04761904761904,0.48841910951292933,16,41.30761099365748,0.9885117479000388,0.925041293939243,2.824593053310063,0.33,2000.0,1410.0,0.0,0.0,750.0
6,7,17,24.11251963969392,1.4921578447601782,175.52941176470588,193.64705882352942,0.814377543232221,18,24.395462184873935,0.9542513052327238,0.9273940429317865,2.6826672787868278,0.33,2000.0,1410.0,0.0,0.0,750.0
10,12,14,18.1241144820672,1.071973554779466,234.92857142857142,120.5,-1.095725840221283,26,30.67310924369746,0.9108620808085861,0.9308236507338723,2.365636874469534,0.33,2000.0,1410.0,0.0,0.0,750.0
11,13,8,9.16515138991168,0.0,248.5,318.0,0.0,27,9.350756302521004,0.8860707424907643,0.7635528990801136,1.506831512434898,0.33,2000.0,1410.0,0.0,0.0,750.0
12,15,15,20.734688239081837,1.4147764901107849,314.73333333333335,61.0,-0.9838291301783871,34,23.2435294117647,0.9533637537760153,0.925811059844794,2.664647164110191,0.33,2000.0,1410.0,0.0,0.0,750.0
13,16,24,31.59901848885207,1.46318810481557,317.7083333333333,428.5,-1.0674402643328982,35,46.06184873949578,0.9576049635126314,0.9394510392408869,2.7122280247633364,0.33,2000.0,1410.0,0.0,0.0,750.0
14,17,12,15.523504564447377,1.570111614512157,377.5833333333333,416.1666666666667,-0.5433653173311358,41,19.518918918918917,0.9229786198223051,0.7736162555198116,2.07571423322876,0.33,2000.0,1410.0,0.0,0.0,750.0
15,18,28,33.85777515058628,2.372899848092496,465.5,219.03571428571428,0.30420877618539643,46,18.125546218487397,0.8944339176360132,0.7053197382118193,3.6647547693014673,0.33,2000.0,1410.0,0.0,0.0,750.0
16,19,16,21.625767539763533,1.6624314470407118,461.1875,120.5,1.0192059651806644,47,34.68554621848738,0.906134839005668,0.9093425526329433,2.2403353986180754,0.33,2000.0,1410.0,0.0,0.0,750.0
