,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
0,0,13,16.77903590501737,1.0780440390860153,13.0,241.84615384615384,0.4701311034874999,0.9979338688317038,1,13.278174593052023,0.0,56.37012213983603,0.9268693768348913,67
11,11,15,17.395565620176352,1.6993028239462926,85.0,294.2,-0.11489323093540135,0.9952172877757725,18,14.65685424949238,0.0,43.33588695025247,0.8011694750563179,88
23,23,37,43.0128299828451,2.0753253946301515,127.0,399.13513513513516,0.11920289585866718,0.9988353394994859,32,39.142135623730944,0.0,25.343037745523137,0.9193488374589336,111
43,43,26,37.34505778742963,1.9270502740890698,193.5,76.92307692307692,-0.6389379564041084,0.9986677700001612,60,31.248737341529164,0.0,35.80159850528104,0.8112444802507507,109
46,46,16,25.798121739080297,0.6280244705364065,201.4375,273.5,0.7959698960356727,0.9997036456419948,63,19.591883092036785,0.0,42.776735901062374,0.9666911058124613,93
54,54,11,13.722468732945151,1.3574285262661816,221.45454545454547,28.0,-1.1705752449090163,0.995095375293436,72,10.449747468305832,0.0,54.16063299064436,0.8409832595015588,89
59,59,31,37.42412293803655,3.1409908575839736,254.09677419354838,447.0,-0.3500409011576456,0.9964716884494202,78,33.76345596729059,0.0,49.79650303312641,0.947145176532093,115
61,61,27,26.87367069655768,5.724402698617557,259.6666666666667,215.66666666666666,0.5793405949224477,0.9770496775717556,81,29.591883092036785,0.0,25.02282217905011,0.8955669571505799,115
64,64,47,47.998180575282134,5.308151489616205,278.1914893617021,84.97872340425532,-0.13784216001862115,0.9938660378621912,84,48.76345596729059,0.0,67.88211191821779,0.830235702970515,63
69,69,15,23.85103725960704,0.853241841939787,271.0,24.0,0.8098148263373213,0.9993599133534435,90,17.970562748477143,0.0,58.00634062968311,0.8075150996159619,85
78,78,22,26.508632220590428,1.312314695334374,305.3636363636364,311.5,1.2772004922005602,0.9987738667151215,104,22.485281374238568,0.0,59.79218569096493,0.9843480965854943,78
82,82,56,59.62661210503979,6.743385746351954,336.73214285714283,457.69642857142856,-0.22372470940632327,0.9935843431827337,108,60.24873734152916,0.0,12.992321851975342,0.8205337349768973,115
86,86,30,42.89710830468943,2.1494932700446228,346.5,340.8666666666667,0.6325124408016887,0.9987437993458795,114,36.07716446627535,0.0,43.656220558020394,0.9811849922033131,93
96,96,30,34.62506701453834,1.7030237209988601,404.5,91.26666666666667,0.013825677150958837,0.9987896999636527,130,31.106601717798213,0.0,54.17701414854447,0.9161241085913339,94
105,105,31,36.48351508733049,1.1540792801673843,415.8709677419355,238.0,1.3735885815256197,0.9994995546864187,141,31.485281374238568,0.0,57.2546700271265,0.9413025366880566,76
107,107,23,32.44033646848239,1.6483923716443014,425.0869565217391,57.30434782608695,-0.6419577828662574,0.9987081826843471,143,27.213203435596427,0.0,68.46398586983554,0.9798679449241922,71
111,111,15,18.833806212871302,3.3926340442541982,430.2,388.06666666666666,-0.7395429704967789,0.9836418352606481,147,15.899494936611664,0.0,30.88089564197529,0.9495881535125719,115
114,114,9,10.398863960745473,1.1383000884393752,444.77777777777777,400.0,1.4532395706365242,0.9939907731184917,150,7.414213562373095,0.0,135.22378959457183,0.9520830937203082,41
116,116,22,22.618288628432605,5.468146196536943,463.6363636363636,453.45454545454544,0.44813487342015035,0.9703366417117906,152,22.556349186104047,0.0,55.02383318371181,0.9455736726078767,84
125,125,31,38.5092910395257,7.724049095801669,496.93548387096774,381.03225806451616,1.168733370916605,0.9796780945211363,161,36.66295090390226,0.0,49.65605194057241,0.8930943563956589,51
130,1,27,34.22730358066864,2.3290500710023445,25.0,190.1851851851852,-0.4279574013419428,0.9976821470039697,2,29.556349186104043,1.0,47.66804480180769,0.8062851082851742,105
133,4,101,88.51850614696946,11.495283949906229,61.772277227722775,373.16831683168317,0.1250114438420447,0.9915319389783219,7,108.18376618407356,1.0,55.62651355230558,0.8416813306155937,104
139,10,19,15.7112474950109,3.6863037197852626,48.1578947368421,242.47368421052633,0.3612382435528755,0.9720851547171158,15,18.48528137423857,1.0,32.42618754707175,0.8322176965650843,115
144,15,36,41.664991026085154,1.5328112899389854,104.5,8.777777777777779,0.07332732280765654,0.9993230574371473,22,36.69238815542512,1.0,57.3464479921069,0.802606966622869,115
164,35,30,39.19001417797848,1.6655028792998585,178.86666666666667,199.53333333333333,1.070979113853801,0.9990965457489523,51,34.21320343559643,1.0,40.06082899222889,0.91097656852651,115
166,37,24,29.27435118994932,5.279533456530391,197.20833333333334,268.8333333333333,0.7867550348990744,0.9836030996478482,54,27.83452377915607,1.0,50.855175508224164,0.9492031004826774,103
174,45,36,44.95162016260004,2.5615857004090206,232.5,323.77777777777777,0.3920142574940715,0.9983750122511229,64,40.42031021678297,1.0,45.1939139796979,0.8361065668847616,115
181,52,27,32.66956697224625,1.7598860924891304,252.0,446.6296296296296,-0.30609456371447785,0.9985479961095963,72,28.31370849898476,1.0,48.60033642225226,0.9315552868380976,109
182,53,7,8.413821501811778,1.3028444473601355,245.57142857142858,404.0,1.2518812807531698,0.9879386598744101,73,5.621320343559642,1.0,85.73406651089488,0.9450654214969441,67
183,54,24,32.17689536947629,1.357147311908276,258.5416666666667,215.41666666666666,0.5511102884551334,0.9991101250403074,74,27.384776310850235,1.0,24.702397098471405,0.8562650492524295,115
186,57,18,28.039738738815792,1.1947269339088895,267.72222222222223,20.5,0.8324086867663489,0.999091851992346,78,21.798989873223334,1.0,55.58819512102064,0.9874295379124236,107
201,72,24,30.28426935293995,1.191043791863921,303.4166666666667,305.5,1.1534201102246535,0.9992263236923856,95,25.9350288425444,1.0,62.14121400747179,0.9867048672908727,92
209,80,17,22.002081851621117,1.0547731716817534,346.0,26.705882352941178,0.47263499278739635,0.9988502316673296,108,18.106601717798213,1.0,62.4083777114258,0.8982434755301809,68
211,82,26,36.88022473663301,1.731170808882165,352.5,344.7692307692308,0.6215365053560425,0.9988976940386854,111,31.041630560342615,1.0,49.87750585060889,0.9883930118503981,111
214,85,26,30.20015106508301,1.5301660663288663,386.5,67.15384615384616,0.11534272381613228,0.9987155774985329,114,25.86396103067893,1.0,51.90875385762424,0.9420402339611433,91
216,87,34,39.29242996692289,1.220258308491691,396.5,91.32352941176471,0.05027363302769216,0.9995176519482639,116,33.86396103067892,1.0,66.64122330267746,0.912530951311348,115
232,103,7,8.549883254604207,1.6292938266178023,415.42857142857144,428.2857142857143,0.8786416142310567,0.9816749130838517,134,6.035533905932738,1.0,215.20220429717077,0.8578905809721356,32
233,104,34,39.712664977536775,1.5644465401795946,417.38235294117646,244.5,1.4167006437601153,0.999223749330053,135,35.52081528017131,1.0,66.2699333554389,0.9818724383401746,89
236,107,24,33.10233658125693,1.3382333192440306,432.25,51.583333333333336,-0.6475597514072345,0.9991824883731961,138,28.213203435596427,1.0,84.8873313621524,0.9751475906738587,73
244,115,26,23.275240687657384,7.17592782589036,465.3076923076923,454.53846153846155,0.34037140021231477,0.9512868004137294,148,27.142135623730947,1.0,44.76636520071496,0.9211037388293861,70
251,122,24,32.90002085923644,1.6930461421900787,492.2083333333333,375.5416666666667,0.9845295799694239,0.9986750391262534,156,27.798989873223327,1.0,54.99586231358248,0.9176543987622692,114
253,124,17,23.57170551396143,1.4507939100053635,500.7647058823529,124.29411764705883,-0.8798785377518219,0.9981041179294795,158,19.14213562373095,1.0,31.51736127942398,0.840010227293456,115
255,0,33,41.398918725060916,1.9230028035323756,20.03030303030303,192.87878787878788,-0.41518976895046883,0.9989205903487567,1,36.384776310850235,2.0,52.01378380200575,0.8488338700727107,103
256,1,12,15.448173849013902,1.114815509190599,21.5,246.41666666666666,0.4662685716087112,0.9973927165642565,2,12.071067811865476,2.0,74.27928951491018,0.8018055995763929,92
259,4,13,15.545859479941447,1.0352850622375307,36.0,447.46153846153845,-0.27446123357997537,0.9977800522763732,6,12.242640687119284,2.0,54.709958367015865,0.8443022830778333,100
269,14,16,21.639665109638997,1.650725277771149,76.75,120.5,1.0181825815094059,0.9970862538666513,20,17.52081528017131,2.0,57.141895869378544,0.8183278173484839,99
274,19,32,36.96759940300495,2.036318830377111,112.5,9.125,0.04372682591072725,0.9984817304796523,26,35.17766952966369,2.0,54.99459288448657,0.8808008789306182,115
282,27,29,33.92032570262876,1.7888128558600311,123.0,398.51724137931035,0.16401085419779257,0.9986085036979816,34,30.31370849898476,2.0,44.29255288776825,0.9019375085616891,115
295,40,29,37.23941616456799,1.2915936980997547,182.3448275862069,206.0,1.116461850971418,0.999398346040548,51,32.384776310850235,2.0,56.00325224188507,0.9626416581797307,115
297,42,23,25.779579619358014,5.513623321827779,193.2608695652174,265.1304347826087,0.6939400181890688,0.9768609027701669,53,25.384776310850235,2.0,37.096187659236456,0.8820907317725121,100
304,49,24,28.513655332618377,1.2689950596958643,203.54166666666666,198.5,1.3294263207390158,0.999009169686002,61,24.071067811865476,2.0,83.63832844884648,0.9689280717462564,85
308,53,17,23.014449663028536,1.9816160601024186,217.05882352941177,36.0,-1.0164684599442166,0.9962862297984196,67,18.935028842544405,2.0,52.615693055100614,0.9420740986268619,109
310,55,40,48.322210753390515,3.2193086066591943,241.45,326.6,0.3219002529302857,0.9977783055080173,70,45.248737341529164,2.0,37.06716125366468,0.9456617229486927,115
312,57,28,34.20225473403612,1.5056545413541311,250.5,446.67857142857144,-0.3344440135064729,0.9990305581379194,74,29.9350288425444,2.0,38.483948439965246,0.9424080631600743,102
316,61,20,28.50261447408923,1.6127517296344815,263.7,16.15,0.8201756020411353,0.9983979219653103,80,23.384776310850235,2.0,61.43760240117654,0.9716377237977482,113
325,70,43,49.384076143933015,1.8030201640612162,293.93023255813955,84.74418604651163,-0.08702758042270438,0.9993332821162528,89,42.48528137423857,2.0,51.79164795897769,0.9393062964653268,105
333,78,15,17.81781301766841,1.4970286647094313,318.0,45.13333333333333,0.2467567872657253,0.9964641818958322,103,14.449747468305832,2.0,69.80819988491008,0.933412183279861,104
335,80,13,15.665949030257755,1.4988929363435188,319.0,93.46153846153847,0.3013441863708171,0.9954122983919618,105,12.449747468305834,2.0,58.95070219932203,0.9141710986092754,113
341,86,33,44.462927872966674,2.2471941417364296,361.0,350.06060606060606,0.5428940744931137,0.9987219946218333,114,38.248737341529164,2.0,48.27539696271745,0.9655506324270255,115
347,92,35,40.42240655829453,1.2985341324316728,390.0,91.0,0.03475581652496188,0.9994838873556471,121,33.82842712474619,2.0,67.42682011223044,0.9287660738611577,115
349,94,29,33.82797951924735,1.2569053893859754,394.0,68.03448275862068,0.14644278953488843,0.9993094851346195,124,28.65685424949238,2.0,55.81481804409695,0.9822024389231806,115
355,100,20,27.73985789032893,1.5812287071627635,400.9,379.2,-0.6895846128237759,0.9983740614316281,131,23.384776310850235,2.0,47.43647233150443,0.8054496463434423,115
357,102,13,12.817056460154292,3.950281066196536,399.53846153846155,130.92307692307693,0.7009394115017339,0.9513199615919633,134,12.278174593052023,2.0,69.77950093911579,0.8498477772712195,105
363,108,46,41.67432141949592,8.854606333269242,420.5869565217391,256.54347826086956,1.3297306692409527,0.9771672600135324,141,47.76345596729059,2.0,52.32310943278858,0.9068353246699354,85
366,111,31,37.322972593828005,5.314939168312382,437.80645161290323,46.806451612903224,-0.7664844435117385,0.9898086237384718,144,36.2842712474619,2.0,87.61150458730236,0.9330175343170705,74
379,124,22,31.98170045805928,1.112183219370895,490.1363636363636,372.5,0.9160578822614549,0.99939514546622,159,26.213203435596427,2.0,54.36408874025873,0.8995575921085743,111
384,1,12,15.535641605690756,1.0951691445095881,26.5,248.91666666666666,0.47734408032650655,0.9975122051211904,3,12.071067811865476,3.0,79.84151709080311,0.803788353980079,109
408,25,26,30.150369742488003,1.180285649217652,142.96153846153845,127.5,-1.470804683604115,0.9992334765364571,36,25.65685424949238,3.0,61.174649569971415,0.8754529317999797,115
410,27,16,21.98714542170327,2.122012300829773,159.4375,426.0,0.6107172060808592,0.9953318698353286,38,17.727922061357855,3.0,84.10165015805784,0.8886303731384382,83
418,35,14,17.888658400169817,1.1762889713308826,182.14285714285714,204.5,1.1219083600700204,0.9978357235490523,48,14.278174593052023,3.0,38.19039434271998,0.8412553277726836,115
421,38,15,18.047163944152402,1.302086451984311,189.26666666666668,221.0,1.277768970709196,0.9973938584338148,51,14.65685424949238,3.0,89.29155933628196,0.8808783991807865,83
422,39,22,30.81042042485938,3.3239391925551787,196.77272727272728,413.1363636363636,0.6873844721016141,0.9941635318263385,52,25.384776310850235,3.0,65.49246139697797,0.881708813270651,115
433,50,20,25.533422235836273,1.6137995310761981,244.5,295.2,-0.4442757423908637,0.9980006653750743,70,21.520815280171306,3.0,84.47205623307242,0.9105664973054438,85
444,61,58,47.45716599020463,15.059865878172147,304.87931034482756,85.87931034482759,0.049543645313773185,0.9483131767186433,84,63.077164466275356,3.0,34.497679532882096,0.922116813206678,111
451,68,19,22.383843657473047,1.6220768001252028,320.0,44.31578947368421,0.20691808756960817,0.9973708534783764,93,19.48528137423857,3.0,83.04209483312414,0.8966176475870702,71
455,72,105,93.43381498940643,12.994251082558481,362.12380952380954,209.62857142857143,-0.18358952143341659,0.9902819362582858,97,110.66904755831214,3.0,45.94051136440856,0.8909883490896497,101
459,76,30,41.3799799465255,1.4108837508742686,366.5,354.2,0.5799857297083133,0.9994185689901521,103,35.45584412271571,3.0,51.3184604408517,0.967046922230083,115
461,78,34,39.44094784264079,1.5145911049736267,380.5,90.0,0.10034656631961397,0.999262390806865,106,33.242640687119284,3.0,69.20354036369088,0.9676859959046857,104
466,83,18,20.436353807207876,3.140320987753698,395.05555555555554,127.66666666666667,0.45584842085136074,0.9881232406819036,114,17.485281374238568,3.0,49.23980118205697,0.8287072508468204,113
470,87,24,33.65632464325079,1.364889233315332,398.4583333333333,381.5416666666667,-0.645026956097105,0.9991773594470033,118,28.00609665440988,3.0,47.39232994824131,0.8141098167764483,115
473,90,24,27.84578527578077,1.384845814762894,407.5,69.79166666666667,0.10638568879477585,0.9987625641349269,122,24.27817459305202,3.0,56.65678949558542,0.8663658826850423,115
492,109,33,47.87879484746076,2.231602327963826,480.24242424242425,360.4848484848485,0.8284996861702435,0.9989131909227658,143,40.526911934581186,3.0,40.43071382091692,0.9335973531724082,115
493,110,16,24.059074286658053,1.0774713309733082,477.5,463.5,0.8235185753345176,0.9989966751962592,144,18.556349186104047,3.0,57.029646127184826,0.8096782048591767,92
511,13,23,28.532768461843233,1.508084417344828,84.1304347826087,131.04347826086956,1.1679805820225153,0.9986022254976551,16,24.727922061357855,4.0,38.65453593421389,0.8144258729975268,110
512,14,31,29.262552841648898,7.8409384952486505,97.19354838709677,276.61290322580646,0.07319996367914407,0.9634324633569342,17,32.14213562373095,4.0,33.3568594057896,0.859859969573478,115
521,23,25,28.862508498694623,1.4594530354830546,124.0,9.96,0.03546056525120757,0.9987207365775198,28,25.485281374238568,4.0,45.6257711662217,0.9320504274734043,109
522,24,33,31.983696897411825,6.184192324213693,127.72727272727273,34.54545454545455,-0.07467073140540675,0.9811289568886851,29,33.520815280171306,4.0,27.746143898765002,0.8690133890280596,115
531,33,23,26.755009034705783,1.421985772674547,142.2173913043478,137.0,-1.441698816630557,0.9985866252716491,41,23.071067811865476,4.0,54.556036375389475,0.8773652577638582,109
