,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,82,89.06511599206813,9.929675252427929,65.32926829268293,99.6829268292683,-0.5733629546531179,3,147.22459893048125,0.9804793925196357,0.8902312324679702,6.898898885869978,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
2,2,112,127.30785185629246,3.8801086958221935,112.24107142857143,301.4732142857143,0.3202472489504786,8,204.86256894049353,0.9826022172300357,0.6192917009244594,9.426584645089498,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
9,10,42,48.74743751317556,2.7230914519175555,288.07142857142856,42.5,-1.4665589630501474,29,208.32954545454547,0.9509014294897,0.9786643107875163,3.6910261684646057,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
10,11,17,21.55842356443497,1.8402778462403222,333.05882352941177,69.82352941176471,0.47082357555656207,31,138.48251748251772,0.95554894573336,0.9729962654409653,2.9964660004706203,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
11,12,97,125.46232364146421,9.531835806012213,380.83505154639175,399.82474226804123,0.48644885677902744,32,213.79274521322372,0.8297212465184197,0.3432032034791027,9.718393804353544,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
12,13,13,16.131124637075708,1.043356646146517,344.2307692307692,454.0,-1.18765680363767,33,93.9166666666666,0.9591836734693876,0.8541666666666665,2.000838539948132,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
13,14,66,77.7490603669322,3.0184698554894323,384.5,340.45454545454544,0.200008291319796,34,165.47575757575763,0.9731057787104921,0.9872304903945035,3.7201506104996067,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
14,15,26,30.53238294001863,1.263359494031624,381.96153846153845,105.5,-1.3836176829308173,37,186.4769230769233,0.9858999240266592,0.9823820045913237,3.190685695247289,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
15,16,32,37.814748543770385,1.995568232713599,400.0625,48.5,-1.3540383615614762,39,205.30526315789467,0.961769785733357,0.9639418217413047,3.576036571209337,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
16,17,11,17.189808256947583,0.841925885583002,453.1818181818182,47.0,-0.8258139609510559,41,117.57878787878816,0.9630860350200583,0.8760330578512393,2.3604894904193467,NCD_YFP_ilid,500.0,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
