,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,12,14.142135623730951,1.2909944487358054,10.5,493.25,-0.21866894587394198,1,9.929547511312213,0.8411906970134606,0.5163507859047236,2.4582527777905527,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
9,9,18,20.787242839038946,1.1500582229853509,40.22222222222222,490.5,1.5128915613679865,10,13.149547511312218,0.8694582351782649,0.4197485438894031,3.552082924602722,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
11,11,22,19.529932539380212,7.10278139902244,72.27272727272727,475.54545454545456,-0.013785474719643745,18,6.439999999999993,0.8948407417265546,0.8641639318018086,3.289263492007356,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
13,13,17,24.699631563163024,1.605839243244147,87.0,494.94117647058823,0.6561008172058395,20,7.77316742081448,0.920938190882828,0.6301174795300827,3.8452315581769314,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
14,14,16,20.46635142701945,1.0324530331878838,83.5625,284.5,-1.1213318568546866,21,10.213665158371029,0.9276917765056779,0.5835458140035602,2.903911860715882,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
27,27,18,21.014461815080303,1.5783409183793717,194.77777777777777,331.5,1.4122859809275419,47,9.623574660633498,0.8033327965742167,0.22540368769601538,3.5034489467088252,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
28,28,86,78.74699299238944,13.877907980631342,258.16279069767444,348.3837209302326,0.5803300068893165,53,24.412262443438983,0.8381363910041333,0.4593095052190329,10.110703598605093,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
33,33,17,21.583245063188834,1.1958129153400214,279.0,31.823529411764707,0.43320563114895727,62,13.368099547511303,0.9084384520388945,0.4782807473549645,3.4125282038315334,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
35,35,12,16.835757651689672,1.2916560705867988,275.0833333333333,225.58333333333334,0.9097046254457878,64,41.49418334108887,0.835956409195876,0.1795837468970335,2.2190911726129214,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
38,38,18,21.85805465892377,1.1345373165138883,306.5,211.44444444444446,-0.3198539545882827,74,11.000452488687792,0.9353390933146208,0.7782969621709099,3.3539476327945077,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
39,39,10,12.515938789818373,1.0541708635320008,306.5,53.3,0.40943227871163385,75,9.12090497737556,0.8604813767620367,0.7931872505008973,2.06146414029517,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
41,41,27,27.999764825666073,4.428613892692382,312.14814814814815,484.77777777777777,-1.1509584130225632,77,9.83484162895928,0.9086419753086421,0.8472236079146234,4.18647598011284,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
51,51,12,13.894896502777197,1.0742780828687815,387.5,462.6666666666667,-0.11209756965239959,98,12.1660633484163,0.956793000824698,0.866827244375139,1.9406795598581439,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
57,57,9,12.14882218015848,0.9743354203930923,431.22222222222223,202.0,-1.0142099561397662,110,5.245248868778286,0.8364197530864201,0.6666666666666674,1.8795024750613487,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
62,62,15,18.08282074173751,1.2429510672271111,492.0,373.0,1.2713406959297808,119,16.049004524886904,0.9022040193749472,0.7868197265605643,2.3709865116562634,NCD_YFP_ilid,0.001,0.04,5.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
