,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,35,46.13612832413906,4.834538788694318,81.37142857142857,39.285714285714285,0.7926699266594333,4,128.1727272727273,0.9718727906417683,0.9735120342177759,3.914037049663288,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
1,1,14,18.33960452952641,2.246477420900386,75.78571428571429,214.21428571428572,-0.7404920808475522,5,80.5,0.8962962962962963,0.5416666666666636,2.6690226292466694,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
3,3,31,37.051092541016935,2.552079072834985,97.0,268.2903225806452,0.26363899125913237,8,119.80268199233714,0.8030582063127345,0.8023008164858458,3.1604335275390456,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
4,4,33,42.48331610331606,2.567328770594798,89.57575757575758,236.0,-1.1109708760230081,9,107.43421052631582,0.9708686371751637,0.9636070214452485,3.5187967893990533,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
5,5,36,46.56690380995014,1.7227634774673772,184.5,301.4166666666667,0.4686554975290297,15,101.87647058823525,0.9872158514719744,0.9616905324264758,3.5782857412983438,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
6,6,11,15.946874228198835,1.302767189488505,211.0,71.0,0.91347385468025,19,88.1666666666667,0.9678638941398866,0.8214285714285712,2.2322191010127463,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
7,7,21,26.139634901052794,1.3344331116464785,251.57142857142858,209.0,1.1847605054569443,21,156.77797202797188,0.9892022214414872,0.9853922367473222,3.583362360235095,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
9,9,19,21.9198979108367,1.8002964389920906,265.63157894736844,286.0,1.5390134079712732,24,153.19393939393916,0.9878696904539738,0.9013079667062999,2.8070041801258205,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
10,10,11,13.906019540286216,1.2376233087126345,274.0,30.0,-1.1405336671407915,25,90.63286713286715,0.9867546262361279,0.9246534673737223,2.080158992286878,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
12,12,12,14.883122789044533,1.8388977500427064,353.1666666666667,80.5,1.1853013574885485,30,97.57575757575758,0.9638,0.703703703703705,2.4106999625410683,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
13,13,15,18.570119911256644,1.65582535089322,446.06666666666666,437.93333333333334,1.1382232757171116,34,125.8164335664335,0.9916019798907957,0.96875,2.570488791979011,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
