,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
6,6,25,32.98722759164265,3.37087760340986,49.16,181.12,0.6590282025785079,0.9947651703104468,11,28.384776310850235,0.0,39.79026208206765,0.9461492229093115,117
49,49,39,40.1651429820069,3.904844588447206,199.48717948717947,99.46153846153847,0.14428322890819256,0.9952629416260013,69,39.10660171779821,0.0,29.743200665719314,0.9456454282016936,152
70,70,21,25.34629134975318,1.4113180606448812,261.76190476190476,64.0,1.2712486009482165,0.998448585044582,104,21.278174593052025,0.0,71.23859721239737,0.9912258065459704,71
105,105,14,18.771714117259055,1.5220468622606855,348.2857142857143,452.5,1.0313027513917976,0.9967074396112013,146,15.106601717798213,0.0,101.38268984362034,0.956138281598221,53
141,141,12,17.008364870896482,1.1274218261192561,423.5833333333333,101.5,0.9457244594817376,0.9978006436585444,186,12.899494936611665,0.0,78.91783876309287,0.9194080277880046,45
152,152,21,24.6207045189349,1.8874335988156035,443.2857142857143,268.0,1.3898677866832383,0.9970572599885814,199,21.27817459305202,0.0,35.237210507373334,0.828318455896375,99
180,3,12,14.500792026693151,1.7173388776867875,21.916666666666668,395.5,1.2582106978118177,0.9929623207771806,6,11.242640687119286,1.0,175.17476961283649,0.9250836263051063,53
212,35,19,21.01084867692832,2.415594461200226,146.52631578947367,336.36842105263156,1.1309044577363498,0.9933690898862726,56,19.899494936611664,1.0,143.83816295155398,0.922770144514359,64
218,41,18,27.92835605215331,0.8356352367170589,159.88888888888889,289.5,0.8372313061817908,0.9995522764055651,63,22.00609665440988,1.0,31.519372351072075,0.8618099815343596,188
227,50,39,44.07273496043073,2.22361427816395,201.76923076923077,99.17948717948718,0.13825189125330556,0.9987264219924435,73,38.07106781186547,1.0,27.936882746263315,0.9301597047667574,151
250,73,28,33.50061300283588,1.844669614116383,263.4642857142857,69.5,1.3030874864185173,0.9984828404453454,105,29.52081528017131,1.0,69.40517444034981,0.9806688776078789,91
268,91,42,50.67035454739955,6.124777748386451,333.5,372.9047619047619,0.29709669564400865,0.9926677394031821,131,44.970562748477136,1.0,55.46524449228188,0.908895746274113,87
283,106,22,25.626491974074895,4.379924148767413,367.5,85.22727272727273,-1.1899412846792194,0.9852859648965445,155,23.142135623730947,1.0,19.55001646383248,0.8599756362464018,173
311,134,21,23.30735444352032,2.908408296893325,443.7142857142857,269.23809523809524,1.372706670864489,0.9921838050467198,194,19.44974746830583,1.0,38.588929898234426,0.8070739112811666,94
323,146,10,11.506595087530668,1.7199620610975979,476.5,443.7,0.055738110904889115,0.9887653244669886,212,9.449747468305834,1.0,150.91750061784796,0.8382497832231688,27
343,4,22,26.92813019777966,3.0532089746957523,21.272727272727273,395.5,1.2274392840049284,0.9935512839970493,6,24.14213562373095,2.0,112.67081891537187,0.9541180768601814,65
359,20,31,39.946174024424636,1.4850474854724187,114.03225806451613,461.96774193548384,0.47298268881899536,0.9993087256527633,30,34.79898987322333,2.0,50.02125792773017,0.9654496465750544,134
377,38,19,28.936168482990364,1.234357439536143,156.68421052631578,286.0,0.8581465929292568,0.9990897356386297,52,22.798989873223334,2.0,32.819744189530475,0.9261355235689218,188
413,74,20,25.808785085340276,3.2659780187131355,284.5,496.55,-0.46936004186488495,0.9919608414158114,102,22.14213562373095,2.0,91.22610163625049,0.8896043323959237,79
420,81,17,19.524553989167536,1.888618021006974,290.88235294117646,401.7647058823529,-0.2536631668721037,0.9953106191974431,110,15.65685424949238,2.0,59.14996305653752,0.9585870684514947,98
429,90,11,15.750135117481292,1.5425708323503615,313.0,363.72727272727275,0.6418864750086646,0.9951923050735644,121,11.692388155425117,2.0,96.39435432031223,0.821879696263091,44
430,91,15,17.84946501506159,1.678934453251385,320.0,443.3333333333333,-0.2539866974038918,0.9955664574665236,122,14.449747468305832,2.0,61.7710228115704,0.8121631312159305,90
431,92,18,21.506032633265857,1.2606846588274088,323.5,313.27777777777777,0.26596524513547665,0.9982803664339489,124,17.65685424949238,2.0,69.07803812606633,0.8846229512350186,89
436,97,17,23.096229576219404,2.242286150926566,325.7647058823529,28.235294117647058,-0.9169344412577526,0.9952761414565708,131,18.727922061357855,2.0,34.12439108961006,0.8827421507925136,105
439,100,29,34.015828193329064,1.454259634761438,348.0,376.41379310344826,0.18014301839486893,0.999085696485601,137,29.27817459305202,2.0,59.187118587430945,0.9577558261182655,108
458,119,19,25.345136128019742,1.4944875157380246,390.05263157894734,321.1578947368421,0.5532337594946873,0.9982600237253592,160,21.14213562373095,2.0,95.04084910516781,0.9769936817524021,89
466,127,15,17.36894721643016,1.6356124688992049,402.0,178.66666666666666,-0.10056344290826973,0.9955562475126714,168,14.449747468305832,2.0,46.25028808397315,0.8099992922347058,134
467,128,18,25.46035659257213,0.951863776075524,404.5,203.11111111111111,-0.6184072414719061,0.9993008948924084,169,20.556349186104047,2.0,71.01322633307089,0.9680673105003779,113
474,135,49,56.97956981372157,6.06744083919987,428.42857142857144,360.0816326530612,-0.9847145721344237,0.9943143626980351,177,56.35533905932737,2.0,22.204413802646112,0.8581276361420729,150
492,153,23,27.715377972530693,1.4685028390652677,454.17391304347825,455.0,-1.2772221319787322,0.9985953015363644,201,23.899494936611664,2.0,74.58113418473924,0.8261856451235218,101
498,159,19,22.923672112747532,1.624260094985043,484.0,488.7894736842105,0.2994322929160717,0.9974866157142187,212,19.692388155425117,2.0,57.84712979873504,0.9119042315873922,98
513,4,8,10.484130253794968,1.2581783742622024,17.375,386.375,0.9353262850343802,0.9927729376790408,6,7.449747468305833,3.0,151.14045925813193,0.9436701621662124,33
528,19,27,33.92263067837079,1.1961232583872456,106.0,458.3703703703704,0.4069739689160609,0.9993781611119565,28,29.556349186104047,3.0,49.76589025048313,0.9207671459721606,143
537,28,25,29.382591796965798,1.394022701708355,141.0,434.6,-0.1919088116442844,0.9988739074366115,43,25.692388155425117,3.0,52.89632574182748,0.8761970673020785,146
545,36,19,28.834116717243838,1.060928410420787,154.31578947368422,283.1578947368421,0.816058147340305,0.9993228639712097,52,22.79898987322333,3.0,32.2967181961454,0.9293601016092562,188
550,41,48,51.335359830932745,10.414012884666054,181.25,475.3125,-0.06598428373432091,0.9792072599064672,57,51.21320343559642,3.0,41.46758389040837,0.9103961795574488,172
576,67,31,35.46808992720032,2.073575796310589,266.96774193548384,87.90322580645162,1.4443387478909522,0.9982895680242629,96,30.071067811865472,3.0,60.32695304979828,0.9375538675553652,107
589,80,19,23.026814928803788,1.436997985276384,300.3157894736842,298.0,-1.2572865999122023,0.998050882441777,112,19.48528137423857,3.0,83.4916602734998,0.9124081206916749,105
593,84,16,19.85616562577922,1.2923570101267026,315.5,444.5625,-0.3809345602481624,0.9978796629298053,116,16.27817459305202,3.0,63.26142517243638,0.8020660133390484,123
603,94,16,19.090558083963362,1.1404350234981342,329.5,314.875,0.2624762778472391,0.9982140807083256,131,15.65685424949238,3.0,83.60903559370726,0.9322580856667967,89
607,98,22,25.88126987044744,1.649804038103937,354.5,471.8181818181818,-0.19810264625681379,0.9979662132098032,136,21.65685424949238,3.0,68.11346266925737,0.9465732193448223,75
612,103,16,20.561731850025463,1.8947779098481408,363.4375,241.1875,0.5014046241497861,0.9957450723688849,143,17.106601717798213,3.0,67.15683744483822,0.9080094017047343,64
635,126,15,21.539385722323036,0.9149234542893853,410.0,198.53333333333333,-0.6402580703934428,0.9990974548670757,172,17.14213562373095,3.0,72.07656495334591,0.975082647475014,109
638,129,46,58.2394031857262,5.933300319070784,430.8695652173913,351.5,-1.1453310843951836,0.9947969243479876,178,52.07716446627535,3.0,41.59634871106674,0.8951893018212047,188
651,142,15,21.213893006065717,1.8371684657756815,447.53333333333336,140.66666666666666,-0.835153280468101,0.9962429773346357,194,16.935028842544405,3.0,43.30158896371271,0.8422266510430929,139
683,11,28,32.42508079480439,1.5192146001891655,75.5,357.0357142857143,0.08400550128747779,0.9989017918563906,16,27.65685424949238,4.0,40.89386779807726,0.9046522973193603,187
684,12,10,12.659301142985555,1.0872417262065561,64.6,394.5,-1.1357292758617683,0.9963050731049824,17,9.449747468305832,4.0,44.34975525609636,0.8666367525366574,130
701,29,33,38.76034097802323,2.054708216081189,149.0,433.3333333333333,-0.1868476560590703,0.9985939506347851,43,34.935028842544405,4.0,48.68000716032907,0.9692484882253879,153
706,34,19,26.624658847539646,1.4288697197265494,153.31578947368422,282.3157894736842,0.6967725737590462,0.9985588797698607,49,21.970562748477143,4.0,26.34814531402175,0.8629319828507797,170
711,39,20,29.04431874769537,0.9314228267930221,169.5,497.85,0.6536064015172297,0.9994856567168776,54,23.591883092036785,4.0,50.29704025922586,0.8432974723532808,110
718,46,43,48.32717317311003,4.080287525721205,197.65116279069767,473.7674418604651,-0.1731267950297965,0.996429370407943,62,45.17766952966368,4.0,36.81152563123532,0.9106267016811262,183
719,47,14,21.412923080211502,0.8671973728019152,189.5,337.2142857142857,0.7188631406318402,0.9991795876595647,63,16.3492424049175,4.0,110.80507111204405,0.8600449324022621,82
736,64,20,20.97030802474465,5.161993931353487,249.7,253.4,0.5934548201740896,0.9692298977756,89,21.556349186104047,4.0,66.37569221381133,0.8673879841165658,108
746,74,16,20.757489787609195,1.0315608160937588,274.5,242.5625,0.47778366859866733,0.9987643985679182,101,17.106601717798213,4.0,49.36396294385004,0.9580867257964006,139
759,87,12,15.388464604424641,1.3644866379106355,312.5,446.0,-0.4591074386686681,0.9960611071964748,117,12.071067811865474,4.0,68.34916071883525,0.8827037501958909,120
769,97,21,24.311013012877904,2.554538450649063,349.0,472.2857142857143,-0.08646233283732281,0.9944640448244919,136,21.27817459305202,4.0,88.85070924397444,0.9305122761159209,96
772,100,17,22.030985079183907,1.5085870372903756,358.0,237.41176470588235,0.4758196353175795,0.9976527848177728,140,18.31370849898476,4.0,82.08000623038195,0.8706117266947327,63
792,120,43,41.11757437739094,6.894831070570877,381.4418604651163,351.06976744186045,1.5020374686606932,0.9858404998269829,164,42.48528137423857,4.0,13.849948581131153,0.8058888555097328,188
794,122,17,23.965808545009057,2.1772383435747527,392.70588235294116,379.11764705882354,-0.7126352609494593,0.9958647986723479,168,19.556349186104043,4.0,54.82121694204095,0.8219675942570207,117
802,130,16,23.764767000494885,1.2691924252016866,413.5625,195.8125,-0.7091916287013051,0.9985728558651756,177,18.763455967290597,4.0,53.68133895434979,0.9808816357369285,95
806,134,37,34.23373757913711,9.592504848769138,432.81081081081084,253.51351351351352,-0.7097432625059289,0.9599398400164759,184,38.21320343559643,4.0,44.600883395739494,0.9213614018173869,103
839,7,27,31.456394104232253,1.2717527303817036,80.0,357.5925925925926,0.138533378499296,0.9991824109605714,15,27.27817459305202,5.0,43.05695531607974,0.9041674319919628,156
861,29,29,33.83301797570879,1.49271652435157,156.0,431.7931034482759,-0.14749253096048326,0.9990262337717384,41,28.86396103067893,5.0,49.656225583112665,0.9581327714033163,145
862,30,20,24.865241248344987,2.56900324281679,152.35,281.15,0.9756756385352753,0.9946484747204801,42,20.349242404917497,5.0,23.728858268590578,0.8541836657013333,187
871,39,42,49.28107621081107,1.7973321305970362,200.52380952380952,472.85714285714283,-0.1973104093010802,0.9993347102940976,52,43.9350288425444,5.0,35.77539599856649,0.9104398549307778,181
879,47,18,26.24560848332821,1.0220462561580885,209.72222222222223,436.8333333333333,-0.8221926521336947,0.999241487825467,63,21.384776310850235,5.0,59.47200699255027,0.827267713210019,147
881,49,15,23.843937035089933,0.961480340123643,221.06666666666666,378.93333333333334,0.7853981633974483,0.9991866611098437,67,17.970562748477143,5.0,71.60366590502444,0.9379738517942484,116
883,51,18,23.977925263430162,1.142809538639092,234.5,163.11111111111111,-0.5253392652277581,0.9988635734925867,69,19.727922061357855,5.0,85.0556612955261,0.98909339010201,93
886,54,19,23.936779952108502,3.826585147358868,242.0,248.10526315789474,0.4203300161849977,0.9871393480462899,73,20.935028842544405,5.0,45.234705078252034,0.9024426686873112,108
888,56,18,23.360827481880587,1.217216457752133,253.5,284.77777777777777,0.4777679938748415,0.9986416106682378,76,19.31370849898476,5.0,44.1629159437629,0.8672901385404839,112
898,66,14,18.771714117259055,1.5220468622606902,271.5,240.71428571428572,0.5394935754030991,0.9967074396112013,87,15.106601717798213,5.0,46.71969236849616,0.9575895809086578,132
914,82,18,22.221933241274456,1.5596783644676269,310.5,447.1111111111111,-0.3666428537816866,0.9975338910354299,107,19.106601717798213,5.0,57.41248838321545,0.9265367280675809,115
926,94,21,24.421484322960957,1.6327686288464078,349.0,318.2857142857143,-0.12844725321036896,0.9977625088656382,127,20.035533905932738,5.0,111.20350774798052,0.8054725170782441,83
928,96,20,23.297659362637717,2.731129477432195,349.4,358.5,1.4284031220020896,0.9931050709270941,132,19.86396103067893,5.0,72.51517831798809,0.9037759676437324,93
930,98,30,27.241624645380693,5.977039216141909,363.46666666666664,95.63333333333334,-1.2293774089014058,0.9756331212109781,134,30.31370849898476,5.0,22.45607254397241,0.8746344023624323,175
947,115,16,18.65224128503984,2.128707364729913,398.5,179.1875,-0.15232737940660562,0.9934662730140422,156,15.242640687119284,5.0,49.33631317112606,0.8407967608778636,149
952,120,21,28.47086873362479,1.4267038560410172,421.0,190.85714285714286,-0.5934701485884918,0.998743654368157,162,23.97056274847714,5.0,81.58959599496696,0.9429747641533788,107
956,124,33,28.061149987823782,9.661809220445255,427.24242424242425,259.72727272727275,-0.8768888163737253,0.9388550428785444,166,35.798989873223334,5.0,75.04821587713683,0.8559594563205962,112
