,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
7,7,8,9.16515138991168,0.0,68.0,318.5,1.5707963267948966,1.0,9,6.0,0.0,51.64936876896404,0.8231819272228005,64
60,7,7,8.326152326612618,1.098089103370608,67.85714285714286,318.0,1.2874317180331434,0.9912651113064096,8,5.621320343559642,1.0,50.6473745405412,0.8229497699089432,64
110,4,14,16.367890225878185,1.5153386374848343,45.5,283.92857142857144,0.1734139664113424,0.9957052529919233,5,14.48528137423857,2.0,27.28990254129061,0.8356910576703999,200
224,5,13,15.132468536879111,1.6648452149768422,46.0,284.2307692307692,0.14909561964409862,0.9939295854822583,7,11.82842712474619,4.0,30.395001811731913,0.8043395674347313,200
275,3,13,15.157778496880766,1.6620653111928745,46.0,283.9230769230769,0.1599520389967178,0.9939701514345646,5,12.863961030678928,5.0,33.22577947949132,0.8053546077819688,200
332,3,15,17.290985415162965,1.678504968171735,46.0,284.06666666666666,0.03243757255454969,0.9952771675309667,5,14.449747468305834,6.0,29.138751063738724,0.8268003559444939,200
355,26,20,23.22167485502599,1.2303726782782949,274.5,87.95,-0.11634609278334011,0.9985953717455691,31,19.65685424949238,6.0,69.44197248242799,0.8305269732194216,95
455,3,14,16.1245154965971,0.0,51.5,284.0,0.0,1.0,5,12.0,8.0,23.251225206005547,0.8002728699628678,200
513,2,13,14.966629547095765,0.0,53.0,284.0,0.0,1.0,5,11.0,9.0,19.457521009472288,0.8153765173747015,200
526,15,32,38.30151901069421,1.5592118115991676,154.6875,306.5,1.3023833004115628,0.9991710501033795,19,33.10660171779821,9.0,38.93924446068745,0.9044017995069934,101
