,Data Location,ATP Concentration (uM),ADP Concentration (uM),P Concentration (uM),NCD Micro Motor Concentration (uM),r-squared for exponential fit,Tau (s),A0 (uM),Ainf (uM),Exponential Fitting Start Time (seconds),Hydrolysis Rate (uM/s/motor) from Exponential Curve,Linear Data Regime (start and end time in seconds),Hydrolysis Rate (uM/s/motor) from Linear Fitting (-abs(Slope)/Motconc),Y-intercept of Linear Curve from Linear Fitting,r-squared for linear fit,"Cal_Param [Km, Rmax, Rmin, n]",Frame Interval (s),480 Channel Exposure Time (s),405 Channel Exposure Time (s),A81D Concentration (nM),Time Array (s),ATP Curve (uM),ATP Curve Std (uM),Bound Curve,Unbound Curve,Ratio (A.U.),Standard Deviation in Ratio (A.U.)
0,/Volumes/Najma/ATP/1_variation of ATP/Nikon_10X_bin1_20sFrameInterval_100ms480_150ms405_1uMmicro_1400nM_A81D_2/470uMATP_1,470,0,0,1,0.9618090836936523669,2036.990543195809,390.3896484600062,14.505859354928003,200,0.1845289809325078,"[200, 400, 2]",0.13555143897278546,393.71656716177955,1.0,"[67.60201128, 3.36417414, 1.06783864, 1.17289855]",20,0.1,0.15,1400,"[0, 100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200, 1300, 1400, 1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200, 2300, 2400, 2500, 2600, 2700, 2800, 2900, 3000, 3100, 3200, 3300, 3400, 3500, 3600, 3700, 3800, 3900, 4000, 4100, 4200, 4300, 4400, 4500, 4600, 4700, 4800, 4900, 5000, 5100, 5200, 5300, 5400, 5500, 5600, 5700, 5800, 5900, 6000, 6100, 6200, 6300, 6400, 6500, 6600, 6700, 6800, 6900, 7000, 7100, 7200, 7300, 7400, 7500, 7600, 7700, 7800, 7900, 8000, 8100, 8200, 8300, 8400, 8500, 8600, 8700, 8800, 8900, 9000, 9100, 9200, 9300, 9400, 9500, 9700, 9800, 9900]","[324.8403892109209899, 401.98497664294876652, 366.60627936722244025, 353.05113546994388954, 329.77820480725547247, 313.13020108688671284, 293.13931193929713373, 277.18391659682612213, 262.91780786737984107, 247.93812279990838679, 238.82691351565163523, 227.25492881305496337, 214.02211301319278554, 207.15842550553267304, 198.62792398248241889, 190.02356398398639913, 180.75690445797250078, 173.08371732780904262, 164.01049989256096456, 157.08378364063141741, 152.96180438806721623, 146.65626256276784872, 140.92369791958198151, 133.70924536857843784, 131.53670329257082544, 125.8801771796101268, 121.66623780774743905, 115.77081301825120787, 111.442399038377607065, 107.66721713635425689, 101.02037111279370903, 99.216628991532433056, 94.92373884629840079, 91.48421355684943827, 87.28942387807551401, 85.47819119136673392, 82.02174564768049926, 79.28381468524038238, 76.32937161031078689, 73.136715707946021156, 70.77446614528823775, 68.13106668144274197, 65.96260781913703055, 63.745119325787317134, 61.26123884548868954, 59.261350897084159393, 56.942126700656829144, 55.007831150391713896, 52.729846935457840785, 51.726528381735891578, 49.87280248768801797, 48.334331361601601866, 46.53558286752288836, 45.366507098292010877, 43.50066264927810716, 42.09088352431917887, 40.818536047032070262, 39.804973911581766902, 38.441957405529763425, 36.88277225678197954, 35.78066540789685532, 34.648753319293725747, 33.601153400365824774, 32.498845735709092034, 31.427467718582138154, 30.498723533785378838, 29.49052475599585577, 28.51100400441324366, 27.824561411625568553, 26.994627860720009213, 26.09448595693225829, 25.299596645262758279, 24.975429525645944909, 24.425186428380177577, 23.767210081004005867, 23.121180429250748711, 22.438511272927803392, 21.943523232477408613, 21.386234298809657614, 20.83148949364111211, 20.35299986886007238, 19.857942875908363099, 19.328197583491093813, 19.14749368398884274, 18.728026378198584288, 18.318406706264280024, 17.955999101511059286, 17.528127555917448557, 17.295170833988597142, 17.00149971044879506, 16.552316679365857634, 16.216641483690490275, 15.848371379091291766, 15.503699001584199167, 15.256677006155524073, 14.887506532196577839, 14.519758515382897509, 14.1779865674104398445, 14.017853903272855306]","[61211.154652359897934, 30728.7494856160352, 53265.982003287364165, 42843.992779279627, 23180.56441986271118, 16911.09392720052957, 1617899.8869238418874, 10142.0522610840485065, 24700.204863373894845, 21639.017477962234258, 13867.738975302102349, 11851.260997622589452, 13110.356520771996661, 22690.130152615852364, 7353.566970956177609, 11841.121617052575007, 7118.7085808281843025, 8794.5190798997375135, 5940.3923798818352893, 4974.8119177068083525, 1768.9619647449724961, 3616.5009860410507707, 2627.5317055563296251, 2406.3182566087985115, 541.2913197368627949, 657.2464655510253982, 4648.394252847833365, 280.58586498350189609, 456.1709927965281553, 133.00953261477987319, 136.74879998442088343, 270.51925916486913862, 58.388682569756677032, 106.12128905509051838, 61.733711445491872505, 40.933082078027468544, 29.472997678675677189, 165.962613365801935, 41.333027295275282527, 23.923949306849474976, 22.19251131023126853, 19.527073612315094595, 88.09716897004296653, 18.025894391645156547, 16.404024546299026902, 15.173229318982668315, 14.2019066900832633075, 13.4486316522502534375, 12.845599885360154454, 14.148579728887949118, 11.739556246164209564, 11.173970292583878373, 12.663249936696097096, 10.27128144664862617, 9.876875054503754954, 9.357431202611891094, 8.9858717522896777025, 8.722210326404972749, 8.386362700524368008, 7.9967434647174036703, 7.706690341907614113, 7.4524035283775742554, 7.2190068847572781393, 6.972502135128397109, 6.75283651193013249, 6.550577845146044329, 6.3376825507428440143, 6.159812123962324226, 6.0069886886473166845, 5.8567614318129242895, 5.688100271079720036, 5.548894163111839826, 5.4953059740210088075, 5.3866339711294378804, 5.279305587631290817, 5.170558650620691568, 5.0593505716446876695, 4.9774817715697276636, 4.8920925526119689803, 4.803298841600162281, 4.7269283032549855583, 4.6554530621445322693, 4.58351700305368296, 4.5511750124853810307, 4.487352713819648698, 4.427946164423443986, 4.384300910093680557, 4.3234101456870742317, 4.288823334174723862, 4.2449833951487912225, 4.190321172966236289, 4.1444110284470808314, 4.094312719110298926, 4.052172348528984078, 4.020044318815178146, 3.9766200002801776875, 2.2669570720582431634, 3.9307220626234145899, 3.8921008327334459891, 3.8637960977735382687]","[988.1866390165227, 857.1545896900951, 853.7046012287161, 850.5051962276021, 849.1098623220743, 848.3433429042428, 844.6756801129566, 843.4811364225172, 840.1675787667248, 838.5565889407995, 838.4154202804035, 835.0005079588746, 833.2374531484312, 832.8170188543058, 831.9935107357301, 830.2225391259594, 825.9550431304579, 826.438520012428, 822.5390474447896, 820.8591764663906, 820.608232894042, 819.2395614188407, 817.1338935877477, 813.8404758366985, 814.3115592608058, 811.9060668124863, 810.3726297455221, 806.4318163801419, 807.0381317859175, 804.8225963034192, 800.8436346931574, 801.377844481954, 798.5947798083823, 797.2640852880036, 793.8402486627347, 793.6026506768025, 791.6586201358576, 788.9070954782837, 787.6271320439167, 784.8613624413001, 783.8340991341107, 780.3182975771155, 779.227662074671, 777.6824976803515, 773.8191247212739, 771.770592107612, 769.4893260899767, 766.7001643664781, 764.5965960031551, 764.627506649028, 761.3344438495604, 760.5752425060753, 757.784238778815, 756.5845637274214, 752.5568740361592, 750.5693274727051, 749.2668089727016, 747.8949428548065, 746.0081698974568, 742.4111493341277, 740.9288048159981, 738.0401232741262, 736.299267641602, 734.0129336471473, 732.2934697048045, 729.9098248872917, 728.9271601875238, 725.6692163201373, 725.2457338719443, 723.0677299043061, 720.2603247962013, 717.9288007557448, 716.6605193444526, 716.8732027589937, 714.6834685196137, 712.7080299981369, 710.3071914725799, 709.7215720095879, 708.6081037689692, 707.0994894478656, 704.8896552365317, 703.7829218828833, 701.3030920384773, 702.1389229556097, 700.594496210531, 699.4002350049423, 697.6584862545955, 696.1683308641578, 696.1940623372739, 695.4584362330631, 692.8203707668575, 691.9124965403, 691.0714258628251, 689.4275529889068, 688.9279644874518, 687.0469730536447, 687.5454129407325, 685.9711088982704, 684.6398398569823, 684.8810416007937]","[324.0215943230814, 275.46722108380027, 276.61016370724076, 276.5569614084535, 277.9841188268533, 279.2545127660919, 280.100130645082, 281.5577074048214, 282.2962090459182, 283.9197314078379, 285.3227824881117, 286.16409782187486, 288.11174161424464, 289.41742251718557, 291.07163975890535, 292.5793417696299, 293.57646729209887, 296.01903319436934, 297.5601213413861, 299.41110450295906, 300.8839034040227, 302.93363045153563, 304.6568366944612, 306.8516385729524, 308.12975851159763, 310.2423473721738, 312.0734075711833, 314.1915223110564, 317.3231830812597, 319.1425168231314, 322.7148199128439, 324.43486821264435, 327.07964355288135, 329.7748914027224, 332.59192956004614, 334.4302778564729, 337.5022163850554, 339.60363925727825, 342.80044687163513, 345.91299894003697, 348.85464351126905, 351.29606652275936, 354.27858406444903, 357.3142559814468, 359.95566864715374, 362.75661220389406, 366.27561361561413, 368.98526889301144, 372.99498360997086, 375.3250451758363, 378.1438290958615, 381.6283611007833, 384.9531142865239, 387.54925389260603, 390.81726925307396, 394.0126262698763, 397.30330220375544, 399.8547166029443, 403.4189083925788, 406.93937693809255, 410.1601188438354, 412.8490698036363, 415.98816477560825, 419.17825028884175, 422.7152273881444, 425.3886230239955, 429.3655484447622, 432.0134326968285, 435.0621534036083, 437.85143335330923, 440.72674716885774, 443.4626564898566, 444.4114423634471, 447.5358482957332, 449.82326152007477, 452.25295586207267, 454.7031394515955, 457.2769137596862, 459.9463571814367, 462.40936808253525, 463.98808360904764, 466.4472285051975, 468.27638148032406, 470.0383110984542, 471.82824996335887, 473.82549265655473, 475.15880252061993, 477.15509135749903, 478.8355186842145, 480.44722652071437, 481.9033460278297, 483.7603206937488, 485.94068282533374, 487.40964027412497, 488.9604458209472, 490.5012089374028, 684.7734460713776, 492.6392706468038, 494.42052398910164, 495.891697853341]","[3.0497554987992666, 3.111639150087258, 3.0863095910396905, 3.075334614236924, 3.054526517217897, 3.0378858858937363, 3.0156204431880633, 2.9957664600875833, 2.976191503266214, 2.953498810324848, 2.9384804570077994, 2.917907991653891, 2.89206350452756, 2.8775635261033856, 2.858380539666696, 2.837597945584474, 2.8134238781089356, 2.7918425078761047, 2.764278505254081, 2.7415789331830815, 2.727325136406984, 2.7043532941447563, 2.6821452702446558, 2.6522278962613783, 2.642755322284641, 2.617005942900842, 2.596737210172827, 2.5666886568051854, 2.543268739300564, 2.521828192354112, 2.4815830735924753, 2.4700731117368893, 2.441591201255139, 2.4176009334633712, 2.3868295593126074, 2.3729988078932016, 2.3456397667998017, 2.323023090104816, 2.297625744749543, 2.268955965362127, 2.2468787895288274, 2.221255436478282, 2.199477182998216, 2.1764664707940784, 2.149762296089326, 2.1275162633667555, 2.1008478246589273, 2.0778611749641027, 2.0498843941629783, 2.0372408302536993, 2.0133462065741075, 1.992973583808717, 1.9685104773948907, 1.9522281519785325, 1.9255978004105048, 1.9049372467536299, 1.8858811512934344, 1.8704167083702707, 1.8492146857219054, 1.8243777609338363, 1.8064379513652808, 1.7876753933953655, 1.7700005192185588, 1.751075904203912, 1.7323564950083996, 1.715865882116266, 1.6976843224330098, 1.6797376224858867, 1.6669933897907498, 1.6513997096381579, 1.6342559861025283, 1.618916024267685, 1.6126059120646035, 1.6018229723695372, 1.5888094939877153, 1.5759057420411806, 1.5621339063751818, 1.552060798727682, 1.540632060032692, 1.5291634172118582, 1.5191977555838818, 1.5088157435049296, 1.4976264440702836, 1.4937908386972731, 1.4848506766284928, 1.4760713508335694, 1.4682638363293712, 1.45899801442665, 1.4539315384337734, 1.447523053196517, 1.4376749538627347, 1.4302795556858514, 1.422131240061708, 1.4144725422360636, 1.4089646113005445, 1.4007039341289877, 1.004048005782435, 1.3924409801874589, 1.3847318358330805, 1.3811101185310546]","[0.23241424388910928, 0.27591450922458455, 0.27365488235442015, 0.2726263254109753, 0.26968382352239073, 0.26750154616431876, 0.26482227847663414, 0.2622041164375564, 0.2590983214497613, 0.2558619210083072, 0.25290365017709265, 0.2501596779573994, 0.24889910120569528, 0.24482613853757804, 0.24291027439342794, 0.24080064547576033, 0.23851878000171245, 0.2332848039409794, 0.23029753691926394, 0.22735296500070795, 0.22525593563931504, 0.2218623416114133, 0.21837990443570926, 0.21659049670037284, 0.21429481643861212, 0.2101378356084587, 0.20833424181317958, 0.20542023761567577, 0.20183037934504247, 0.19942545463560074, 0.19415164033336474, 0.19277902458449894, 0.18952576655170236, 0.18656907824053856, 0.1827225818756536, 0.18093535641686387, 0.17850389925635532, 0.17596440530557025, 0.1730094427554653, 0.16958028185217655, 0.16705218568068267, 0.16421035440053414, 0.1619107304393122, 0.1591350440572282, 0.15721942667640282, 0.15461261308357185, 0.15115891367754355, 0.14906797974070318, 0.14651057968862288, 0.1446593390587821, 0.1424017474767406, 0.13999637892145816, 0.1376072776558283, 0.13595516233615332, 0.13369102117923448, 0.13154120215741902, 0.12941556140609953, 0.1280617894135668, 0.12609521082147102, 0.12368609209776797, 0.12170305153375205, 0.12011784481825075, 0.11850878215907452, 0.11674055261906492, 0.11516727440510581, 0.11359235361993968, 0.11189041948334856, 0.1105557460088163, 0.10914179061071255, 0.10789860240221198, 0.10638303703239706, 0.10519052162490564, 0.10470154417005538, 0.1035762715974899, 0.1026177038755228, 0.10156453931104836, 0.10047600396323801, 0.09959075231975202, 0.09875626805783654, 0.09776326575525521, 0.09693611656813027, 0.09618948530483955, 0.09542821680226056, 0.09501581330178596, 0.0942523593835527, 0.09354542953506106, 0.0931019029201884, 0.09236023455814012, 0.09190501573910216, 0.09132771831616472, 0.09069045651397366, 0.09008448161397685, 0.08942038963401655, 0.08887073484638343, 0.08844978800011677, 0.08786260311931778, 0.09460731395311217, 0.08722146623449409, 0.08670736934007449, 0.0862309292710473]"
