,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,21,29.609172273021855,3.2429727034065152,15.80952380952381,493.5238095238095,0.8197298659842077,1,40.004537815126056,0.9271435967729431,0.9124966360867208,2.5392246777215592,0.33,2000.0,1410.0,0.0,0.0,770.0
1,1,13,16.970238537231083,1.4470121720854165,33.69230769230769,195.07692307692307,1.0227016063285232,4,25.307731092436956,0.9597219144278254,0.9585482762735086,1.6972358486428643,0.33,2000.0,1410.0,0.0,0.0,770.0
2,2,20,26.71325220138453,1.2008983409200207,60.5,43.4,0.5293502958845656,7,17.518655462184878,0.9700159072797228,0.7121056447041126,3.716555694258505,0.33,2000.0,1410.0,0.0,0.0,770.0
3,3,25,30.049634605653434,1.7623450475759626,63.0,215.36,-0.28468247373116756,8,27.669579831932783,0.9477305485937848,0.9058074350203879,2.937886540466108,0.33,2000.0,1410.0,0.0,0.0,770.0
6,6,28,35.84616354400894,1.6937785294355365,94.5,148.39285714285714,-0.44838940217842227,16,46.70431301570401,0.9378166943324133,0.6308401520264619,4.371332283892034,0.33,2000.0,1410.0,0.0,0.0,770.0
9,9,24,28.664152178071145,1.4547783035154365,145.375,402.5,1.3088268700352281,28,70.68292682926835,0.9803537511870846,0.9598706738576599,2.507717410242129,0.33,2000.0,1410.0,0.0,0.0,770.0
10,10,30,34.83046779410165,1.1975261164598205,146.73333333333332,453.5,1.4612056480499958,30,43.98991596638656,0.98563987015113,0.8933120544630757,3.40425607079502,0.33,2000.0,1410.0,0.0,0.0,770.0
12,12,32,38.028511776386665,1.506582912826487,181.5,62.1875,0.2408741228495738,37,46.51411764705881,0.9873446722308686,0.8820327716908265,3.6540908044951905,0.33,2000.0,1410.0,0.0,0.0,770.0
13,13,31,37.598879666070516,1.1903191668591182,202.0,18.516129032258064,0.31273137003630935,42,37.167226890756304,0.9316400936848707,0.8064219940226299,4.04498090564805,0.33,2000.0,1410.0,0.0,0.0,770.0
15,15,38,51.911961403017834,1.769644821135458,218.5,279.6842105263158,-0.5646779360779027,45,41.689915966386536,0.993227531240805,0.9048017200044906,5.458212169704585,0.33,2000.0,1410.0,0.0,0.0,770.0
16,16,42,60.48978880280168,1.7448230593811687,228.5,233.88095238095238,-0.6412768763230493,47,64.73630252100837,0.9918740651964737,0.9647384184457244,5.941260387769241,0.33,2000.0,1410.0,0.0,0.0,770.0
18,18,26,33.87823146179885,1.7488088600722187,228.30769230769232,101.5,-1.086920950606825,51,62.691428571428546,0.9913177195511987,0.9789812538335564,1.9248541187971204,0.33,2000.0,1410.0,0.0,0.0,770.0
19,19,36,42.72875212586741,3.1240862033061596,248.5,74.55555555555556,-0.23575800200282246,54,27.657983193277303,0.9231404836794919,0.9262342007395572,4.091927309244698,0.33,2000.0,1410.0,0.0,0.0,770.0
24,24,65,57.69562895766176,14.244333132820152,278.12307692307695,499.15384615384613,-0.08053027226405997,60,62.84991596638655,0.9743000362455677,0.9458324342670335,4.3794106523017255,0.33,2000.0,1410.0,0.0,0.0,770.0
27,27,38,44.14770711417545,2.0812873696342753,296.5,116.1842105263158,-0.11367231782749158,67,56.777142857142856,0.9778847560114581,0.9320691598891611,4.121287705062376,0.33,2000.0,1410.0,0.0,0.0,770.0
30,30,47,58.69140035164197,2.686993149871259,324.1489361702128,149.0,-1.1792191780069021,80,51.31126050420164,0.9696842224076135,0.9148580658336036,5.381883731706955,0.33,2000.0,1410.0,0.0,0.0,770.0
31,31,32,37.40205822293603,2.4383223101353013,331.5,473.40625,0.1589864189720119,81,68.87378048780484,0.9791076934035898,0.8370504349813762,2.846449875036205,0.33,2000.0,1410.0,0.0,0.0,770.0
33,33,50,57.86798911148401,2.6033509546676,395.18,436.5,1.5000381935478675,87,55.46285714285712,0.9967668925569824,0.9705764692149101,3.332030418381636,0.33,2000.0,1410.0,0.0,0.0,770.0
34,34,68,79.68014366678071,1.663354070448712,411.77941176470586,447.5,-1.3992526125462132,89,57.32707150784844,0.9924046718132606,0.17272965379965655,10.272599230786167,0.33,2000.0,1410.0,0.0,0.0,770.0
35,35,32,47.08660705382571,1.4657118265919775,436.09375,307.5625,-0.8878236504416681,90,37.74319327731091,0.9791401113807361,0.9093780242266553,5.004960104231914,0.33,2000.0,1410.0,0.0,0.0,770.0
37,37,33,39.129042672039766,1.3537430039174947,450.0,447.3636363636364,0.23137265741994723,92,24.762689075630284,0.9323624267718887,0.8412436996914496,5.012957943163402,0.33,2000.0,1410.0,0.0,0.0,770.0
39,39,36,43.30666566623916,2.449866256564034,484.3611111111111,330.5,1.2847865482529386,102,55.845546218487414,0.9814742159756571,0.9499258313510786,3.408617814051161,0.33,2000.0,1410.0,0.0,0.0,770.0
