,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
4,4,32,38.05706386683384,1.1873878202716792,78.5,475.625,-0.24384034959717021,10,30.213109243697456,0.9186928186571596,0.8434752007510631,4.9683846643410865,0.33,2000.0,1410.0,0.0,0.0,1080.0
6,6,30,37.814446239040386,2.0322100917343078,99.5,283.56666666666666,0.4145095488179278,13,49.699327731092424,0.9900893906296573,0.9410173498867781,3.0635738894622215,0.33,2000.0,1410.0,0.0,0.0,1080.0
11,11,36,50.9372706519837,2.484398580006451,154.5,417.5833333333333,0.6175793595213808,25,56.139327731092486,0.9875724506520271,0.9533316092990506,4.633857164893267,0.33,2000.0,1410.0,0.0,0.0,1080.0
12,12,24,31.157804258031426,1.0392895203395769,171.41666666666666,107.5,-1.0941310056728317,31,40.87428571428567,0.9827235036858593,0.9653099603818075,3.32141326434408,0.33,2000.0,1410.0,0.0,0.0,1080.0
14,14,34,42.35518425139514,3.0207403431412447,184.5,219.2941176470588,0.9925163133544761,34,35.176470588235276,0.9588355029585799,0.8782385028281164,4.597824722384094,0.33,2000.0,1410.0,0.0,0.0,1080.0
15,15,28,34.538688717090984,3.2162536943377464,182.78571428571428,280.5,0.9891764682293193,35,28.07932773109245,0.9376134070135265,0.7533216242552969,3.7832597533907717,0.33,2000.0,1410.0,0.0,0.0,1080.0
16,16,51,52.13308782925361,6.594801232122981,197.54901960784315,112.23529411764706,-1.2905847939464077,37,36.019159663865544,0.909200889825392,0.7241211106332264,5.2416735667039385,0.33,2000.0,1410.0,0.0,0.0,1080.0
18,18,26,32.6806227824681,1.3056435964362505,214.53846153846155,219.07692307692307,-0.42691027169750173,41,9.196134453781514,0.9389614995014702,0.6666666666666682,5.131718476449554,0.33,2000.0,1410.0,0.0,0.0,1080.0
22,22,29,34.1697393091576,1.4035448465802844,261.0,495.2758620689655,0.20342104375122755,50,42.767851140456195,0.9209286304783946,0.9388033805379494,3.7326756918706,0.33,2000.0,1410.0,0.0,0.0,1080.0
25,25,21,31.3558302106755,1.3850948570435013,307.0,340.95238095238096,-0.6888902351782065,57,44.01697478991597,0.9272112165735364,0.890863457484342,2.974291676020126,0.33,2000.0,1410.0,0.0,0.0,1080.0
28,28,39,51.5370527536919,2.413100648264594,379.87179487179486,425.0,1.061769901781057,64,89.00006327236777,0.9163479846450411,0.7813235233090287,4.568045945746549,0.33,2000.0,1410.0,0.0,0.0,1080.0
33,34,35,43.76150915418103,2.4815462217277244,439.25714285714287,206.0,-1.1754991244357218,79,75.96912506178948,0.868139311013757,0.610842018998744,5.606803804719446,0.33,2000.0,1410.0,0.0,0.0,1080.0
35,36,27,33.886135160188154,4.444298795002431,483.7037037037037,19.14814814814815,1.0996919257567064,85,64.07529411764703,0.9925555834550767,0.9887335341119657,2.1904182569995174,0.33,2000.0,1410.0,0.0,0.0,1080.0
