,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
1,1,18,20.823506740768703,1.543232651663501,18.333333333333332,82.5,1.4879678369742633,2,27.232773109243674,0.9194603081377396,0.8510821694829659,2.1315299166142907,0.33,2000.0,1410.0,0.0,0.0,350.0
4,4,28,32.70938396912125,1.4407609785556454,39.535714285714285,457.5,-1.4144085541360147,8,55.05697478991594,0.9914100867132288,0.9450594177319882,2.9798482310055316,0.33,2000.0,1410.0,0.0,0.0,350.0
6,6,23,32.54816330975368,1.414499230384245,60.47826086956522,84.0,0.9523883477542513,11,50.62319327731092,0.9195322899100631,0.8808919736745142,2.9713011352230376,0.33,2000.0,1410.0,0.0,0.0,350.0
8,8,31,35.77953513081526,0.8891156239701303,71.0,178.93548387096774,-0.011700240839526291,13,83.4063788900175,0.9277018251984002,0.30169321353616707,3.6804558422757174,0.33,2000.0,1410.0,0.0,0.0,350.0
9,9,16,21.93194691817237,1.1946565943691085,74.1875,361.5,0.99769268081081,15,36.0862068965517,0.9825866441251057,0.8195661111869228,2.5424065928353383,0.33,2000.0,1410.0,0.0,0.0,350.0
18,18,21,25.77766664127183,1.3608962436141931,148.85714285714286,378.0,-1.2210085989963768,40,27.71210084033613,0.9424480734449702,0.876557511841284,2.633057994914829,0.33,2000.0,1410.0,0.0,0.0,350.0
20,20,24,35.7524796874511,1.742978478402477,157.20833333333334,358.4583333333333,0.8731544616210397,42,36.30907563025211,0.9917624302791496,0.9550377603266668,3.4838981515435616,0.33,2000.0,1410.0,0.0,0.0,350.0
23,23,34,34.217472219756566,7.055040143753966,184.2058823529412,195.41176470588235,0.23249465229292068,48,70.83999999999997,0.9899557605130094,0.9600429436766365,2.4033523337459135,0.33,2000.0,1410.0,0.0,0.0,350.0
25,25,25,29.009096098595702,1.1738583996545526,194.0,136.28,0.10669375133910647,52,44.94857142857145,0.985838779956427,0.9497122217538632,3.014405742234484,0.33,2000.0,1410.0,0.0,0.0,350.0
26,26,26,32.931036581890915,1.2672810421509977,193.57692307692307,259.5,-1.1453539458371005,53,35.8181512605042,0.9874624784920014,0.8745956941956781,3.713081837579587,0.33,2000.0,1410.0,0.0,0.0,350.0
28,28,16,24.888904957552704,0.7364849040600768,199.5,422.0,-0.7368500079484614,55,15.535630252100843,0.83959174760891,0.4920982914235764,3.448728390921074,0.33,2000.0,1410.0,0.0,0.0,350.0
29,29,15,17.44109222455207,1.1408923472452044,226.0,269.8,-0.13547342516921024,61,68.46923076923076,0.8728975956306045,0.9469983775013511,2.211622349958552,0.33,2000.0,1410.0,0.0,0.0,350.0
30,31,48,70.22223798589415,3.4233370702998056,270.5208333333333,351.6666666666667,0.8866657575508071,69,25.419831932773068,0.967432168735681,0.9352422956295493,8.908662553386614,0.33,2000.0,1410.0,0.0,0.0,350.0
33,34,53,49.51668716135616,13.195660667557163,299.5660377358491,275.92452830188677,-0.18848999671484964,72,43.59334677419353,0.9650314445881654,0.8314177930515424,3.103278091946854,0.33,2000.0,1410.0,0.0,0.0,350.0
34,35,17,19.94458163984368,1.7447386734408064,309.0,319.6470588235294,-0.18798734303975626,74,12.133949579831933,0.8765476127287439,0.8505798761633089,2.7569480567723104,0.33,2000.0,1410.0,0.0,0.0,350.0
37,38,20,23.183940448141215,1.1597005204111006,318.5,439.65,-0.10141192401735517,79,28.57025210084033,0.9858107220143137,0.9618169345794083,2.344395267765032,0.33,2000.0,1410.0,0.0,0.0,350.0
38,39,18,20.752687348267553,1.2541456874313905,318.1111111111111,373.5,1.5666532520943597,80,27.3526050420168,0.8907258542558688,0.8207186259891596,2.160448623559846,0.33,2000.0,1410.0,0.0,0.0,350.0
39,40,54,56.736785976224645,8.930700917136562,331.1296296296296,50.53703703703704,1.2691932030049202,81,65.1267226890756,0.9828221373112953,0.8907888223151553,4.728603288298342,0.33,2000.0,1410.0,0.0,0.0,350.0
41,42,10,14.806198933826483,1.2555768124473858,392.6,170.2,0.745659041093345,96,29.291176470588233,0.908551079441105,0.8921282798833816,1.876707154141517,0.33,2000.0,1410.0,0.0,0.0,350.0
44,45,20,29.097978702845673,1.1948369799850536,411.8,454.55,0.8969371985336693,101,21.275966386554618,0.983044308156436,0.9534007773205304,3.5136429096616584,0.33,2000.0,1410.0,0.0,0.0,350.0
45,46,23,26.538718162955654,0.983239354514599,411.9130434782609,432.0,-1.5500197934316828,102,15.852605042016807,0.9574499079895643,0.5571743260008268,3.8544513721285614,0.33,2000.0,1410.0,0.0,0.0,350.0
46,47,28,32.81263871553497,2.1102581603603667,425.5,186.46428571428572,-0.17545225877207515,104,71.35624679667096,0.8298411168464853,0.8806232698456943,2.9639948463172225,0.33,2000.0,1410.0,0.0,0.0,350.0
47,48,28,32.506712503481005,2.032232453890088,426.5,296.85714285714283,-0.11000744834551861,105,71.0757983193277,0.9731421660894113,0.980750994702413,2.694925912998689,0.33,2000.0,1410.0,0.0,0.0,350.0
50,51,27,22.69013212208617,7.766845246165522,439.0740740740741,331.48148148148147,-1.2637758090556985,108,71.17873696407881,0.8213520964444986,0.9166541141126536,2.2390711902585356,0.33,2000.0,1410.0,0.0,0.0,350.0
53,54,27,31.242325039087948,2.3760305582434444,480.0,178.77777777777777,-0.07477711273089384,116,56.738487394957964,0.9377498390716341,0.9348004587710144,2.538114357386148,0.33,2000.0,1410.0,0.0,0.0,350.0
