,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,16,19.557816763255882,1.1143623535040788,12.5,257.875,-0.3404426290711075,1,18.61334841628959,0.8658233794549909,0.5990298159439678,2.4515314328400355,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
2,2,49,62.1292985496961,1.6147717728824997,58.63265306122449,116.0,1.1443309858852198,7,41.46660633484158,0.9744352353424078,0.9240888418452639,7.210206086142202,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
4,4,30,44.51600314071054,1.2206182125029623,77.46666666666667,460.3666666666667,-0.6877506411913664,10,29.48266968325795,0.9929586725060516,0.8596291715906933,5.319290269346379,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
5,5,37,42.74262844530607,1.614782854399744,74.75675675675676,386.0,-1.530694096348381,11,72.26058823529408,0.8570197102427433,0.8032490646595318,4.6320377161881545,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
6,6,32,37.35068673755641,1.2886330870065519,84.21875,314.5,-1.4209021558996302,12,46.405882352941155,0.9835004645500273,0.9212205632086828,4.479769674344786,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
7,7,42,54.849634848550224,1.9721660850123137,96.02380952380952,388.5,1.0838755553678,13,37.09556561085975,0.9919765397595477,0.9324281465230888,6.717318220903601,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
8,8,29,36.211382890621856,2.2439680101521056,103.27586206896552,315.0,-1.178128141716043,14,52.45248868778282,0.9922659465020577,0.9597707996467151,2.637719624308081,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
9,9,35,55.310372494926796,1.6840914049422533,119.74285714285715,423.8,-0.7899536707711096,16,46.07805429864255,0.9955987439266353,0.9225609798834463,6.285124013469776,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
10,10,25,38.797836071127705,0.7888702034568319,122.04,447.0,-0.8380343347779063,18,44.14022624434388,0.9448475714359403,0.9139405325661354,2.517668022470649,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
11,11,47,52.21902694109429,3.7979560598388113,117.93617021276596,394.4468085106383,1.4338777639987368,19,37.477368926223384,0.92748445496956,0.8137771141814221,5.041403587009228,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
13,13,10,13.066384903822089,1.0533686653637588,131.5,44.1,0.4981991630125522,23,39.658088235294116,0.9497289671047747,0.8317367763431909,2.0868837341544975,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
14,14,44,64.50181649038946,2.9110731914662007,145.0909090909091,446.5,-0.9059062404492757,24,41.852714932126716,0.9570466921324859,0.9084870174062418,7.639748023469462,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
16,16,27,31.644811574300455,1.7019723131902893,176.0,77.51851851851852,-0.17633670223849124,32,73.44076923076919,0.982474342181732,0.9777677965164387,2.445954066287168,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
17,17,25,29.806655605122554,1.689047553390989,182.0,192.12,-0.25520582358961713,33,60.82303167420814,0.9489090967718263,0.9616085749107123,2.163097996363661,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
18,18,31,42.11691494147028,1.5325202683135586,206.0,184.61290322580646,0.5562265528912548,35,40.80366515837104,0.9655788653633843,0.8903157460033405,4.766614730593858,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
19,19,30,45.516368633893975,1.8980012133018072,204.7,78.03333333333333,-0.7454701461823539,37,30.313167420814477,0.9362586710813031,0.8712565104166669,4.782591981062747,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
20,20,15,22.027404286507466,0.8756675922323172,198.4,209.0,-0.9013721619768613,38,16.092714932126704,0.9575343142307868,0.9311917509418999,2.844264073766299,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
22,22,27,31.193646935862734,1.1636992967951247,224.62962962962962,365.0,1.5213171093372133,42,45.7647963800905,0.9805497349907221,0.9260063536433838,3.0397567848467477,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
23,23,40,44.46338165882201,6.78437111764461,248.925,212.325,-1.1206949006357974,44,51.053041433768044,0.9493127417010807,0.8582161089776333,2.570837920824817,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
24,24,14,16.187003951028768,1.1163374094905687,253.5,230.28571428571428,-0.08810679433305565,46,39.23499999999998,0.9764180859927377,0.9232624156771772,1.5538547950381127,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
25,25,34,39.42171257181372,1.7621147787642384,249.5,171.5,-1.4754010873576922,47,58.863348416289604,0.9947692015488677,0.987390247172577,2.9335800975243274,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
26,26,15,18.9861953790817,1.3283015573795007,269.4,153.0,-1.1427431291585568,49,49.786429365962235,0.9802244535307006,0.9457341132779937,1.6687844122221829,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
27,27,33,38.52799784631166,1.379767533608039,281.2121212121212,251.0,1.4193580310929617,52,43.43357466063351,0.9948303923281983,0.9049380539102432,4.2937459778571885,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
28,28,27,40.550249124201066,2.2494470464123446,353.22222222222223,461.1111111111111,-0.7452285244733649,61,30.211176470588224,0.9824321896530306,0.9524933839302882,3.440442200463991,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
29,29,43,49.70514649122162,3.308679141602889,350.86046511627904,228.0,-1.5189662763701177,62,67.48952727541612,0.9483033693104577,0.42206777459098954,3.832609864981701,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
30,30,61,54.73812505705487,7.005580996880223,360.1311475409836,73.90163934426229,-1.2635338437001866,63,38.80755656108595,0.9927192849750114,0.8557353361366642,6.0078280083843945,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
31,31,33,38.108904753879095,1.1473973994159565,374.75757575757575,380.0,1.5373559780729735,67,51.126606334841625,0.9964649519211858,0.9316715049088846,3.7841865878770475,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
32,32,11,14.149174402903771,0.8902804352577931,400.0,499.27272727272725,-0.4656369884235258,71,56.61538461538461,0.9208984375,0.7967740073868884,1.7272320422351912,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
33,33,25,31.10348393268764,2.1697205463012277,415.04,435.0,-1.1863332986740562,73,73.8268778280543,0.9946761939448922,0.9906045840560787,1.2716793158759394,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
34,34,29,36.89326803760774,1.4498253279103144,432.0,94.62068965517241,0.4347793730825462,74,49.043076923076946,0.9841487469148159,0.9538934867891314,3.2036064998383558,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
35,35,74,85.94739485595244,1.175299605361859,428.3378378378378,145.5,1.4620761168148786,75,62.564162895927566,0.9975790245983986,0.991004456644531,10.607269778625637,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
39,39,32,38.511380574422994,1.5355589379621335,478.5,113.96875,-0.28758312398568314,85,47.46221719457014,0.9782494183189432,0.9612928485879318,3.661625746001184,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
40,40,25,30.868453512909085,1.268454855866321,477.0,474.84,-0.3644632107109794,86,68.31936651583709,0.9717687629122445,0.9653805894575823,2.7419807214846346,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
41,41,39,57.556349396446095,1.797903256582909,483.15384615384613,48.56410256410256,0.7955956403610277,87,26.05140271493215,0.954126190511939,0.8120632250724107,7.293177127269749,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
42,42,24,27.9595744531417,1.504059971951222,483.5,236.0,-0.13950227305320584,88,59.679276018099564,0.9612544576327006,0.9692528860538492,2.2795055713660677,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
44,44,13,16.74371689352939,1.1829724761292737,500.0,287.9230769230769,0.46615912738380894,90,34.050407239819,0.9204292759095418,0.9041599177255589,1.4135448091441207,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
