,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,39,45.46796612016401,2.1412990057689134,29.0,216.69230769230768,-0.14087935922321082,1,21.942624434389153,0.9867077359736207,0.8201510782048111,5.700440127755323,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
1,1,23,31.670378972162897,1.0704606156765057,33.0,64.6086956521739,-0.5779535071542995,3,50.434524886877824,0.8550301571901149,0.9213437043683346,4.149334427321772,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
4,4,40,49.7608427459992,2.1951148507399156,44.7,309.5,-1.188375571774987,6,17.724570135746646,0.9025178806256197,0.8641842435147924,7.005330242997041,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
5,5,32,38.07768282340427,1.5898335762663511,42.8125,292.5,-1.3246898660851336,7,24.164570135746597,0.9707510727799864,0.8267709362299894,5.144506957234739,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
7,7,22,27.146567413844732,1.2153603523560845,61.5,117.0909090909091,-0.36342568812042797,10,28.229638009049765,0.9432185917447103,0.8042692606381602,3.246987758482433,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
8,8,23,31.235601915820574,1.206758295594139,77.0,289.8695652173913,0.5563234911726793,12,20.71873303167422,0.979983851643486,0.8147688378412493,3.591274454087862,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
10,10,24,30.92791638467187,0.8929285727752518,99.5,23.5,1.1088228186811087,15,23.785746606334822,0.9875416951018076,0.7745316654856416,3.7987642762931406,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
11,11,34,39.30692068679113,1.290328663569082,110.5,328.5882352941176,-0.05714242691283675,16,29.511809954751122,0.9904479427657769,0.8554525925764978,4.934027007758573,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
12,12,16,21.028897883916883,1.2391342896538529,125.125,488.5,-1.0683059128685122,18,25.43217194570134,0.9874851902600795,0.9679349480968858,2.529795234890877,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
13,13,13,14.968672475899869,1.0367926426214278,133.92307692307693,146.0,1.554234841556394,20,15.852307692307692,0.885986328125,0.5407729633861198,2.3886021320322635,NCD_YFP_ilid,0.001,0.04,40.0,0.0,40000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.5
