,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,22,28.805225290270627,1.2241999012583813,17.5,31.454545454545453,-0.49332857207379677,1,157.03640776699046,0.9694904866513021,0.9430449570002426,2.2174503219991135
3,3,64,81.22935695718355,6.985096156994253,50.75,415.5,-1.1407877686298646,10,149.37183496095315,0.9456785400092774,0.912723690086978,5.0890422763078
5,5,76,93.38721323547367,3.3158119817508993,95.5,323.44736842105266,-0.3494718918408022,14,187.6892307318857,0.8746209558019212,0.7911307973383048,5.358367823685577
6,6,22,26.737552095977883,1.1552977423791797,83.4090909090909,251.5,-1.250120581261057,17,145.59578774617066,0.9912013790439405,0.8810352582629428,2.452281996914311
7,7,28,42.68755464776179,1.3004020690883968,108.85714285714286,15.357142857142858,0.7723707003657688,20,134.83126934984512,0.9975718729037188,0.9903907253712043,3.2314851556308244
8,8,17,20.038077314721374,1.1873135999439959,100.41176470588235,380.0,-1.359956106844039,21,147.54179566563462,0.9911165388361335,0.98127262312802,2.459441848490013
9,9,10,11.8247564756135,1.0654268123323203,106.5,220.8,-0.239821058483195,22,97.7500000000001,0.8512110726643602,0.666666666666667,1.7514689807223005
10,10,13,18.589136029053158,1.3077820470961428,124.53846153846153,226.07692307692307,0.8930602020029641,25,135.12499999999991,0.9497510185604345,0.8326530612244898,2.5231057888927158
11,11,40,46.7966472265166,1.6473640632711362,141.5,269.4,-0.16346616730581195,26,168.31818181818184,0.9962693100725054,0.982922323886465,3.199990360959738
13,13,22,31.216800184140045,1.3075677309081286,142.3181818181818,37.5,0.9485409256423654,29,88.30039735928163,0.8975193666255924,0.44724604525143574,3.7487936482159707
14,14,26,32.329417398355,1.127079919295717,146.0,227.5,1.1886231028555407,31,168.95454545454544,0.9951943708527066,0.9966059082874361,2.1339901050387526
15,15,9,11.0684516711086,1.0694384470307798,147.0,352.77777777777777,0.3696738968785337,32,96.82517482517466,0.957533351361096,0.9810964083175804,1.6305841880063596
16,16,19,23.86729387583138,1.1400225724759108,151.0,321.0,-1.1623791544180353,34,133.67878787878786,0.9556183067824604,0.9437869822485208,2.393318771042917
17,17,31,36.559047153729225,1.2814470692212352,174.0,192.67741935483872,-0.20732786916658574,36,226.13181818181818,0.9916717412240081,0.9671153729951577,2.9160272671579124
18,18,28,33.9078336455244,1.267184376069144,174.5,185.92857142857142,-0.3083394495568164,37,215.23157894736846,0.9949536327644084,0.9411267825693035,2.896204830997902
20,20,11,14.363971191325692,1.0075587278031226,174.0,132.63636363636363,0.4949695053591572,39,125.43846153846142,0.9555901257457511,0.9870986539245965,1.5353292910170964
21,21,17,20.297832930872822,1.1089689898321726,196.23529411764707,165.0,-1.3066426836308151,40,169.7818181818186,0.9941290130796671,0.9617514621396409,2.2115958062526566
23,23,17,19.60919623651917,1.0678588912686835,197.88235294117646,87.0,-1.533938818717085,45,99.56578947368422,0.9826527840651879,0.9206726930243033,2.2756173279741825
25,25,14,16.175224312099456,1.275705520767118,199.28571428571428,219.5,1.4913446893055082,47,123.56468531468533,0.9703440033346997,0.876650288357651,2.467416906139254
26,26,37,55.050931369119816,3.65311977623849,217.94594594594594,161.48648648648648,0.8114476295260202,50,138.20242869875221,0.8546304282554161,0.698652639937686,4.433693959594732
27,27,27,34.69047467171291,3.808199042279752,223.62962962962962,287.037037037037,-0.8129917695394634,52,46.88461538461542,0.9508721965112141,0.9113034072471606,3.210724729763894
28,28,46,41.252393573594944,7.9939690090264355,246.56521739130434,236.97826086956522,0.16514193957726594,54,164.58602925809816,0.9206011142122819,0.7234710779672935,3.1391260091036575
29,29,13,16.16266529677786,1.098235096333146,237.53846153846155,300.0,-1.1827315099167692,55,116.76923076923077,0.982380624426079,0.911430814468324,2.280886376291471
30,30,11,15.256379738526967,0.8738068613192475,244.0,222.63636363636363,0.5944040778390783,58,105.95220588235298,0.9788084017352767,0.9777457850245581,2.1672818548062343
