,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,26,30.292354517726853,1.233364004029723,19.5,460.7307692307692,0.13916047610628746,1,184.00000000000003,0.9720429229977842,0.9752033865058762,2.4094374694826666
1,1,81,92.18323112226018,5.185930501713762,79.22222222222223,145.77777777777777,-0.031244315205957683,5,189.45137814313347,0.990372685031822,0.7394411410353059,2.8647259675957137
2,2,72,73.76762613266662,10.158511674575095,113.625,20.98611111111111,-0.11829498330283897,9,68.7124999999999,0.821589257891143,0.7199999999999993,3.3574089462018857
3,3,27,41.886284035809766,1.0924882878648132,183.0,60.77777777777778,-0.7323463927724558,16,79.09515314233225,0.9252040880820553,0.8581075127923061,3.2926390605847433
4,4,16,22.53534304282552,1.0468113211918086,231.5,59.9375,0.6132307713959594,18,79.85080645161291,0.9936149117588737,0.9904930333700234,3.2809623646827446
5,5,30,45.363622207546456,2.961906703815869,304.8666666666667,28.133333333333333,-0.773424197188557,23,139.25454545454545,0.9897480062645228,0.9627665112532251,2.7546321312439317
6,6,18,21.376180727103055,1.109836487236217,376.5,112.05555555555556,-0.24248626937984036,27,104.96568627450986,0.9893719260557409,0.8171438313978862,2.9166731835274855
7,7,30,40.05789426536995,2.6941492827559324,384.8,43.5,-1.042422250603718,29,100.37042735042738,0.9963598659279436,0.9528272877535687,3.6735769458501237
8,8,17,19.69511978561065,1.4038407107555044,432.52941176470586,491.0,1.4701291670024597,36,122.3236842105263,0.9928063595483445,0.9625288420433784,2.387478233511543
9,9,26,35.29598358390019,2.0507016273888232,449.88461538461536,49.76923076923077,0.6380428827638138,37,161.70614035087726,0.9879826853034839,0.986882402450069,3.6757785628652644
11,11,71,82.55354804798922,4.4400814425417865,494.7464788732394,382.0,-1.452226293820338,40,205.00467072479773,0.9934810127726921,0.9983408317608936,2.336318549933127
