,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
2,2,22,27.636961116901354,2.189388395236619,53.5,342.40909090909093,-0.4085623710587898,6,145.59090909090907,0.8818739339455898,0.8519234469992512,2.599385613442176
3,3,13,14.968672475899869,1.0367926426214278,83.07692307692308,481.0,1.554234841556394,9,103.18636363636365,0.9567929178612745,0.9293952462140207,1.8042463269636357
4,4,57,65.91170778899856,1.7874409094990136,121.0,378.87719298245617,-0.056178839330687104,10,146.85239819004516,0.9952844598315238,0.9826603539621279,2.7679826826066933
5,5,10,13.35430601608286,1.517402658760394,159.5,136.6,0.9515908601260836,13,70.63480392156868,0.9798071221247776,0.9506246281975016,1.4703477203998012
7,7,8,9.331737161808407,0.9584787649833292,173.5,436.5,1.380543138238714,15,31.37132352941178,0.9633321466714133,0.8638152520977204,1.3640468838948945
8,8,56,80.49085849511421,1.7575681091425523,198.08928571428572,190.48214285714286,0.9300378284699865,16,140.92235294117646,0.9956204178043409,0.9861144447426028,3.1512994876060616
9,9,62,72.20223836832815,2.169253599652467,194.93548387096774,147.5,1.4395807838880692,17,158.13696832579177,0.959381294187197,0.958687484181424,3.8215447340931505
10,10,13,14.966629547095765,0.0,194.0,468.0,1.5707963267948966,18,70.317094017094,0.9462471421295109,0.9658119658119658,2.07284621900275
11,11,16,19.351015279124415,1.240245002849585,242.5,229.5,-0.3088778627831163,20,92.00000000000001,0.9518229166666666,0.4958677685950579,2.5829796923220454
13,13,72,89.2339439337408,3.2036114891186056,289.5,454.09722222222223,0.37225550476570957,24,155.53417972533143,0.9687846368356638,0.7959327326241716,5.032234487460079
14,14,15,19.472533561921438,1.2447190722135346,313.0,390.73333333333335,0.47995804689720184,27,100.130701754386,0.9862755902848924,0.9262518518518519,2.476338277499506
15,15,61,74.47109614369043,2.892212969752098,359.0,180.2622950819672,-0.33131635123031405,30,197.62042759456423,0.9859064932705858,0.9970875290226635,3.2561136690969494
16,16,58,82.17760887085275,1.544021043437727,396.5,108.44827586206897,0.6184462686730577,35,128.37018099547518,0.9893315206763797,0.9759040926179118,5.1788256771691685
17,17,19,25.078393734738444,1.2250552980234874,381.0,402.57894736842104,-0.5088765045164563,36,107.8636363636364,0.9824227077731659,0.9262826003009699,2.6850619119697585
18,18,21,26.114839837625144,4.911155530545683,401.04761904761904,389.0952380952381,-0.7301913584550007,37,62.38749999999996,0.9719654771377854,0.9413708771234053,2.574088418912969
19,19,52,66.04000280429524,1.8816255779981503,422.5,339.78846153846155,0.4299964098703206,38,113.12253393665156,0.9747675568901343,0.9658717293873442,3.8952207390263744
20,20,9,11.800026797061713,1.003135668228574,404.0,96.11111111111111,0.5068558514051859,40,61.71666666666663,0.9729048519218652,0.8292964244521339,1.804478951317414
21,21,58,71.0885670662621,4.256846887817061,444.5,312.4655172413793,0.3430119604610113,42,171.54112308564945,0.9954078150431233,0.9965165176122756,2.5597247272322456
22,22,38,41.782080943748966,7.266024231441319,436.9736842105263,72.65789473684211,1.235401689604151,43,146.93753160076858,0.9894310111889574,0.9752830741374321,2.413396835882995
23,23,32,36.99848348243897,2.2471582053097356,469.5,405.9375,-0.05990101352658549,45,145.38984604105576,0.9448317672646167,0.8776498502721168,3.282318792355304
24,24,66,78.45311903238223,3.198188227486135,465.92424242424244,247.5,1.3304314223544527,46,178.87027149321264,0.9913152647279018,0.9949192896729635,3.040990888951829
25,25,100,116.55368154862322,4.349634175666991,482.6,195.5,-1.4338692485028603,48,176.56103623985967,0.9828717603841769,0.9063569489752454,7.035624825453318
