,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,18,20.92785749261334,1.257114284551386,23.5,500.6666666666667,-0.12977636499642234,1,76.91060606060603,0.9365358414244964,0.9697028383296974,2.7694605674820374,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
1,1,15,17.300667002820543,1.096575037592977,63.86666666666667,211.0,-1.524213794246149,8,102.63636363636361,0.9787830455791081,0.9299211133067491,1.6406307275920968,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
2,2,11,12.206821282451617,1.9629106730866903,72.27272727272727,118.9090909090909,1.446539437415617,9,73.36000000000001,0.980329368432298,0.9824924069359016,1.8910471742312378,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
3,3,16,18.454768050503503,1.0823752593787384,80.5,344.125,-0.04129535294291271,10,48.93068169383962,0.9791267263540036,0.981455391711802,2.4023474012129884,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
4,4,61,70.96266437424032,3.010029179048287,132.54098360655738,399.0,-1.4477681920524297,14,156.23985594237692,0.996229305841924,0.9911649420687347,3.3259609811880413,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
7,7,52,60.68610732098523,4.5600451052547415,216.07692307692307,151.5,-1.4235707037677527,21,164.95422661780708,0.9948490409770686,0.995539464337004,1.2717451970042855,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
8,8,40,49.38986505631686,1.9186531001748703,223.9,175.5,-1.2076333592647646,22,105.27042016806718,0.9900829717894238,0.9654566484774113,3.3773387435564146,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
9,9,44,57.13683779041153,1.080227420103385,238.95454545454547,323.5,-1.095028332731483,24,91.35058823529405,0.9894842461984232,0.9496839156970688,3.4194000516414587,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
10,10,70,81.34817817337232,1.4418064476394552,250.55714285714285,80.5,1.4568474751657683,26,147.35567350469594,0.9936793657029959,0.9646035523018524,3.7618668519705216,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
14,14,41,47.75038172402887,2.399888084493991,303.0,74.36585365853658,0.1331752092837048,32,125.99747899159662,0.9862838541903813,0.9925728160065935,1.649459183349032,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
15,15,58,67.38937303120271,7.687063926326132,306.5344827586207,182.77586206896552,-1.0968717843777183,33,78.64840336134448,0.9886315411425203,0.9133278598841382,4.758964729565894,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
16,16,49,63.57748023389369,2.4746546184002187,333.9795918367347,354.83673469387753,0.47903719284566887,39,114.2408739664795,0.9965498532178697,0.941710901005582,1.9722946812611908,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
17,17,18,26.464130502062254,1.3316356708730572,355.05555555555554,111.05555555555556,0.7828532963583739,43,48.69268292682924,0.9496067797966861,0.8811448163165807,2.175000652427021,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
20,20,118,115.4850255892668,15.960721482157263,450.43220338983053,274.29661016949154,-0.1928482681352862,50,140.68071214383681,0.9477244220338299,0.032937766390539136,5.809759632484539,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
21,21,59,67.73427659008516,3.478167806492454,437.10169491525426,379.33898305084745,0.08876829616717143,51,146.8082003007601,0.9880292308049615,0.8985517018969138,3.5119199731618878,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
23,23,19,29.382821839602776,0.8593156587902738,439.0,414.3157894736842,0.729689393784335,54,83.27586206896551,0.9812370874275635,0.9066485309007727,3.094760212396483,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
25,25,14,16.822567243020004,1.116301622884267,459.5,345.64285714285717,0.28974232409949513,57,40.102291325695596,0.8186295795206933,0.12429795216855655,1.6182175341323133,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
28,28,17,22.247018544807787,1.0073740840319771,485.05882352941177,310.0,1.077067827530686,62,69.78999999999999,0.9849857160917724,0.9319275000845622,2.848232590138856,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
29,29,25,32.04886043491978,2.034931159286015,500.16,340.0,1.1188213069564317,63,96.63108108108106,0.9851783432497906,0.9808974225984575,3.5918788309756318,NCD_YFP_ilid,0.5,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,
