,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,17,22.824678697090352,1.4514498732135563,33.88235294117647,495.0,-1.0312053365806042,2,150.54912280701748,0.9676474625909486,0.9794253268529224,1.6406419382610375
1,1,8,10.159970172173873,0.8803443079484365,39.5,8.5,1.1227686345092247,5,74.13076923076926,0.9673959478471871,0.9602272727272727,1.8138977817483113
2,2,51,59.589467183022975,3.753308810325366,82.82352941176471,29.0,-1.4158480473333959,12,128.45899710354814,0.9486139208217657,0.9751433572663931,3.463533518849428
3,3,12,18.54093174290911,1.3785923151722521,109.25,142.5,-0.8376580066601309,15,125.87272727272725,0.9825581395348837,0.9527272727272726,2.546252490923977
4,4,45,53.27230331019047,1.7405749801824837,172.0222222222222,321.7111111111111,0.23567783069590312,19,198.8310344827586,0.9847406122052509,0.9920535253432201,2.4411978457876025
5,5,19,21.764343617372795,3.384467630684508,161.21052631578948,220.05263157894737,1.4384692250951507,20,154.37058823529404,0.9860481199894614,0.983554205996124,1.9742605616317905
7,7,36,47.275098030064,4.253210270591429,224.75,298.3888888888889,0.6688465976441413,24,179.78333333333333,0.9835541357174108,0.9652510942564068,3.111052811342605
9,9,14,17.97472241621551,1.6197653454390901,290.5,439.5,-1.1110716044892237,26,135.34615384615387,0.9762826263402965,0.9807994203598599,2.1049641271745725
10,10,58,68.65796286105532,2.9840555646626417,314.0689655172414,471.5,-1.3478982480320079,27,146.71398190045258,0.8660864196278883,0.8499563307978244,3.7287359381779606
11,11,12,15.05807207201537,1.1200292290787304,377.0,289.5,-1.1592776854964781,34,109.49125874125866,0.9003222729605715,0.8761525534073181,2.16003912860284
12,12,14,19.087415219250435,1.4836416322093233,389.5,22.357142857142858,0.5665807024138091,35,86.17,0.9881398997774568,0.9877729570798524,2.2312717241648863
14,14,63,54.955779484214155,10.45926330634961,432.07936507936506,142.25396825396825,0.010185653740458208,37,134.52275200937697,0.9071266008641486,0.8262762884099972,2.2094482354090004
