,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,72,83.4912938465629,3.3021915618026303,28.319444444444443,68.5,-1.4777134445763747,1,128.6834389140272,0.9930378642059179,0.963422276943043,
3,3,42,49.23101303116644,4.447614959460215,64.23809523809524,199.5,-1.395608790171104,9,209.10508071192058,0.984488121186261,0.9785649348194978,3.6449014002240925
4,4,19,23.387470752809982,2.029193073327422,102.0,342.36842105263156,-0.35890040705855397,16,66.45196078431373,0.9927792309537262,0.9782456140350877,1.7265949021688045
5,5,59,68.2574922870012,1.6878014463895723,114.67796610169492,470.0,-1.506730184021778,19,109.20316742081444,0.9761458346777179,0.8660786314335168,5.368383280033966
7,7,18,23.652689746388898,1.1996485526846863,144.5,59.5,1.0696790814571575,24,7.955294117647051,0.8516774231059943,0.31215538278522625,3.340501633326299
9,9,16,19.55852974589432,1.2099232120127064,181.5,318.5,0.3406491126439245,29,109.24999999999993,0.8587257617728528,0.5041211851191802,2.514316212888609
11,11,81,122.28638887066654,4.9627558957188205,247.8148148148148,456.962962962963,-0.8106846729934638,37,235.79381349782307,0.8238732125474224,0.8882299482455135,9.477880878707829
12,12,20,27.474543838287264,0.9947064280637006,235.9,26.5,0.9959541652220122,40,64.71500000000002,0.9819603422369422,0.9021271308309082,3.2324356769580636
13,13,30,36.384724166586274,2.0764988132510642,247.5,92.8,0.313096577430473,41,141.9807692307691,0.9839772517735659,0.9775948788294466,3.102926675310663
14,14,64,74.39548454731174,2.4107838913310338,267.5,185.5,0.11649036522512744,43,173.06407239819,0.9948980067251798,0.9936922267383054,2.974742780730775
15,15,69,86.20519504602383,4.086518540452595,318.0,134.34782608695653,-0.3924740964244853,47,209.35049673179356,0.8989189084359401,0.3911868084828478,3.176398950989934
16,16,60,72.15507505789525,2.448725076567885,323.6666666666667,207.01666666666668,-0.4433490741840019,50,141.9859728506787,0.9740249107500366,0.9891599211270231,3.877867478480097
17,17,76,96.43945453960653,4.338454773374491,360.5,432.1578947368421,0.42823087699288265,51,162.37687782805426,0.9829967381684868,0.9968861171226392,4.634250558553582
18,18,60,73.34610490418541,1.4824925878801247,359.5,394.1333333333333,-0.33492212855820747,52,157.11705882352948,0.9849035148552168,0.9864410716394446,3.430050763062394
20,20,24,29.68289498581105,2.4513422026813356,400.125,29.5,1.2008318174308956,56,155.24999999999997,0.9814191295672777,0.9880496665786054,2.510102254816103
21,21,11,12.800626103591568,1.1971748219860123,412.0,263.1818181818182,-0.15469639504774094,59,76.10909090909092,0.8880670611439843,0.9115646258503403,2.01965106720479
22,22,53,55.72919419282134,5.832345975799776,418.07547169811323,304.7169811320755,-1.244566407078726,60,125.17532767925978,0.9523671805733998,0.9643874559475015,3.1367498641288383
23,23,25,35.71492312905318,2.869331958108375,428.24,153.16,-0.7936805687258227,61,51.2041139240507,0.8129808196638231,0.9298118467028597,3.5278583150000085
