,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,13,17.591357671363575,1.2824691006547915,83.0,463.3076923076923,-0.5549498712454448,7,80.1022727272727,0.9854454765006424,0.9619095171685519,1.9737058244564123,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
2,2,39,48.10696773991272,3.289614188832113,123.74358974358974,323.0,-1.2096384088505692,8,125.80033613445374,0.9854550293728348,0.9741777694309717,2.2622614086402497,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
3,3,12,14.21961963567913,1.3425414021953,149.0,493.5,-1.328557362276385,11,70.63636363636364,0.9798819089359629,0.953568433298163,2.0180753357381334,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
4,4,11,13.314322126762937,1.114101879993816,174.54545454545453,415.0,-1.2522007786009985,12,113.93846153846165,0.9875487056826512,0.9247143876337695,1.1558610644124632,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
5,5,12,16.360393981680495,1.248891903414714,181.5,451.9166666666667,-0.5679548497460387,13,66.10042735042734,0.9882321508363161,0.9797389319718162,1.9784402930336242,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
6,6,9,12.528806757880472,1.0264952906435252,190.88888888888889,120.0,0.966711128365695,14,69.96397058823534,0.9800905288292235,0.9609696502057614,1.651921946528281,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
7,7,51,61.66544822288822,4.494169862400278,253.50980392156862,360.9019607843137,0.5993114418809188,17,108.37750971830941,0.9223286048418676,0.47107387077162866,2.332836826438591,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
8,8,9,12.336823258061946,1.0424694319862902,303.0,341.44444444444446,0.5810641913473197,19,72.44999999999996,0.9251833286921005,0.8910480262486533,1.6977036831314303,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
9,9,16,18.454768050503503,1.0823752593787384,327.875,85.5,1.5295009738519838,21,92.68000000000005,0.9822830812667525,0.9077838495871061,1.9074439783928194,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
11,11,28,37.308400657858876,1.829903405954691,483.2142857142857,453.5,1.0465535629463287,26,83.68353658536583,0.9937876577137611,0.9220671239693494,3.541970537576334,NCD_YFP_ilid,0.125,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
