,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,29,34.272650340221006,1.1648610224137275,51.13793103448276,76.0,-1.3533330528841843,6,135.38431372549024,0.9798702930003138,0.9679587612964163,2.7813671480053728,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
1,1,24,28.32967059266972,2.3062205011041907,60.583333333333336,43.5,-1.3569577762165193,7,127.72863247863243,0.951491045652813,0.8722753650403022,2.5991971352262957,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
2,2,61,72.75910738504456,1.598494362622256,97.0,98.70491803278688,0.25391864481896603,8,169.8877828054298,0.9957877792455773,0.9844325580449205,3.9509668532920874,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
4,4,22,28.29929634282274,2.2656781712060745,78.54545454545455,323.6818181818182,0.48267969575721975,10,171.63749999999996,0.9758732243012943,0.9661322824201612,2.3788254348641815,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
6,6,21,31.264824749958816,2.103465130186261,108.23809523809524,497.3809523809524,0.7513675431772966,13,77.17105263157889,0.993761168781238,0.9220596260654615,2.5757636590281954,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
8,8,77,104.42294549038016,2.7292970336914673,267.8051948051948,108.0,1.0184152299246423,22,134.2565158371042,0.9941627542664143,0.975350804192102,7.644649398922527,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
9,9,56,87.99249778508863,1.402958561343027,315.9107142857143,142.57142857142858,-0.7873389406958416,25,128.3628959276019,0.9972005378609163,0.9812737915336068,4.69959568117423,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
11,11,64,79.29318347153594,4.859876407825555,340.5,81.671875,-0.3719656248961766,27,131.46352583586628,0.9872395164853427,0.9924742129653569,3.5211318118596866,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
12,12,71,83.79351898979291,6.913920387501587,357.0281690140845,313.7464788732394,-1.1136927897633309,29,133.67928571428592,0.9800601772198115,0.13659458781525202,3.703033817514103,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
13,13,100,101.51302997840244,11.503770886277653,359.13,435.69,1.3823070558307697,31,152.0903619909503,0.9874614769889024,0.1385980034873492,6.9326332919246045,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
14,14,52,63.88423730320646,2.9371260433805295,401.53846153846155,75.5,-1.2214266308639914,35,159.21515837104067,0.9791186103971422,0.9956538938870765,2.2172860870428104,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
15,15,65,77.95102705433173,2.207246562543565,420.7230769230769,62.0,-1.2968491472985362,36,164.4458371040724,0.996808552910441,0.9910416544613779,3.3766008106887258,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
16,16,60,69.86661965703311,1.4734358672946866,461.6166666666667,96.5,-1.4402526804534939,40,164.31470588235294,0.9957910548896273,0.9884963153750312,3.6438202535722755,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.2
