,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,23,27.223037279613354,1.3424870645664526,12.782608695652174,172.0,-1.3448823692949754,1,113.79576540102852,0.979946238766687,0.9726547219261732,2.092183027200041,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
1,1,8,12.454646675551931,0.7948434985348896,71.5,244.375,0.7457090061176616,3,61.39230769230774,0.9457183433132076,0.972318339100346,1.8425670909356244,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
2,2,11,12.66225240738932,0.9948256234889429,127.0,228.0909090909091,0.04570560093014043,6,75.9000000000001,0.9758187940006122,0.9637845178813943,1.4343925953460803,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
3,3,70,78.75012481567958,9.852042401150733,213.74285714285713,435.2,0.4370389780329695,8,140.24202127659566,0.9941185902697188,0.981090189884458,2.8552335043013173,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
5,5,17,19.66411289899698,1.237043391416857,366.0,462.1764705882353,0.08347234322432301,12,92.69696969696943,0.957894736842105,0.9562043795620436,2.1692003154874278,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
6,6,12,17.06711032415202,1.3508724197105344,390.5833333333333,140.41666666666666,0.6786450648109738,13,48.87499999999987,0.8650519031141861,0.5416666666666593,2.7223436562921055,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
7,7,11,15.008432906030762,1.0616529538550579,393.0,135.1818181818182,0.5699359925561608,14,60.62835249042144,0.9786767129191455,0.967824419347965,2.020094570703593,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
8,8,25,28.85880231432455,1.7050304931982867,472.08,41.0,-1.5391578397532217,18,113.94822214076235,0.9893444733397984,0.937756536927085,2.7751635603580294,NCD_YFP_ilid,0.03,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,,100.0,4.0,26.6
