,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,20,30.95868768925758,1.8438157605930285,15.35,361.75,0.7741725676921908,1,39.81104788999527,0.9686178872251572,0.9681579500105021,2.545946726401861,0.33,2000.0,1410.0,0.0,0.0,720.0
1,1,33,43.16300002704246,1.5547733948207276,48.03030303030303,36.72727272727273,0.49984661327661906,5,55.28638009049771,0.9943173745259422,0.9409808663505336,3.7549430713838685,0.33,2000.0,1410.0,0.0,0.0,720.0
2,2,19,23.036822804557872,1.1177626802467955,51.0,219.26315789473685,-0.3146012476168361,7,24.470542986425322,0.9134867238252357,0.6150793678621695,2.9243560419397845,0.33,2000.0,1410.0,0.0,0.0,720.0
3,3,24,29.53021359449517,1.0902785358406544,69.5,22.916666666666668,-0.35526803325465905,12,55.47579185520362,0.993102478994658,0.9611533067782304,2.2292432146117416,0.33,2000.0,1410.0,0.0,0.0,720.0
6,6,31,43.415362176376625,3.2039875547782395,104.0,142.93548387096774,-0.6041271901565977,17,72.1717104072398,0.931058300642363,0.9428994491397885,4.266802239688285,0.33,2000.0,1410.0,0.0,0.0,720.0
8,8,12,14.273193887156003,2.067833711799019,110.5,314.5,-0.25874387048705433,22,45.18259803921572,0.8787399172403274,0.9108838568298029,1.5393621098214754,0.33,2000.0,1410.0,0.0,0.0,720.0
10,10,13,15.380958739343786,1.1174047904428375,147.53846153846155,409.0,1.3375331595918738,30,54.62500000000014,0.9362880886426594,0.8465974625144222,2.227691700302933,0.33,2000.0,1410.0,0.0,0.0,720.0
11,11,33,38.096902885188285,1.7306462844965997,147.36363636363637,470.0,-1.5486954640980841,31,57.79244343891405,0.9966798654136605,0.9430411525618825,3.350923023199566,0.33,2000.0,1410.0,0.0,0.0,720.0
12,12,30,32.909710690217615,3.5639940231834806,170.26666666666668,59.666666666666664,0.3048921827909353,35,49.35000000000001,0.8770517914927148,0.9745127840326199,3.5270096227203096,0.33,2000.0,1410.0,0.0,0.0,720.0
16,16,42,59.30556810922646,1.4604923669496255,211.52380952380952,246.35714285714286,-0.6185116252415449,43,49.18149321266962,0.9818435364699943,0.9011769501883284,6.177518091838338,0.33,2000.0,1410.0,0.0,0.0,720.0
17,17,36,44.94508744000746,2.2961812523006753,215.5,23.666666666666668,0.39152921953771647,45,55.41751131221726,0.9945555497970854,0.9389117414591754,4.188053431813474,0.33,2000.0,1410.0,0.0,0.0,720.0
18,19,18,18.57248748084751,4.0735209550575995,210.55555555555554,128.61111111111111,0.4133897645718962,48,53.49772036474166,0.9682482185613283,0.9723832803891356,1.124498042545439,0.33,2000.0,1410.0,0.0,0.0,720.0
21,22,19,26.122745005096924,1.7283619267763783,261.94736842105266,87.05263157894737,0.6002328713275059,57,18.234524886877807,0.9085410731253536,0.8596367535491074,3.051206209485814,0.33,2000.0,1410.0,0.0,0.0,720.0
22,23,39,45.04018985427073,2.8762504461400042,269.7692307692308,136.0,1.5397077425180485,60,89.82320570831884,0.9523790935754871,0.9163928171045724,3.5875645287138056,0.33,2000.0,1410.0,0.0,0.0,720.0
23,24,40,46.184161440417306,1.7841614404172579,317.5,115.2,-0.021417074671985892,68,55.67161140003613,0.8370188741414614,0.899624177413535,4.118959157640998,0.33,2000.0,1410.0,0.0,0.0,720.0
25,26,23,27.81581139840807,1.443620065908776,317.0,427.6521739130435,-0.30530839283525074,71,31.092669683257952,0.8097253611292399,0.5721311213980584,2.8251331628463956,0.33,2000.0,1410.0,0.0,0.0,720.0
28,29,30,34.99508531172596,2.6063178842787025,391.5,197.86666666666667,0.1466071592149648,81,22.58371040723981,0.9583315990287894,0.7219712231178174,4.31886723500966,0.33,2000.0,1410.0,0.0,0.0,720.0
31,32,73,85.74966732694016,1.6652697701235806,415.64383561643837,428.0,-1.3856832726023947,85,64.10013377836333,0.9412489310426929,0.9539916511916453,10.387997936853692,0.33,2000.0,1410.0,0.0,0.0,720.0
34,35,43,46.39001117420932,7.454449024247987,461.86046511627904,451.6511627906977,0.3433230313010481,90,31.106218515230907,0.9389334578056044,0.7626842718970951,4.889893998143769,0.33,2000.0,1410.0,0.0,0.0,720.0
35,36,29,35.687677899044154,1.5350415225970324,454.8965517241379,423.0,-1.2157738355032384,91,54.43402714932126,0.9874361546967828,0.9439735263513382,2.878383872836761,0.33,2000.0,1410.0,0.0,0.0,720.0
37,38,38,48.09897168164232,1.6829775617278153,492.2894736842105,349.5,1.1477142115106238,98,73.49176470588236,0.9723764208300291,0.9722827266900201,3.3716600393792207,0.33,2000.0,1410.0,0.0,0.0,720.0
