,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
1,1,34,45.53570707437214,2.4098422592535065,47.5,192.61764705882354,0.5328079040893281,5,52.571428571428584,0.8727117647058825,0.8464793090056699,3.777274978353564,0.33,2000.0,1410.0,0.0,0.0,1130.0
4,4,31,29.545792869160636,6.862051226980858,98.19354838709677,218.51612903225808,-0.3117183481543534,16,30.40660903818795,0.8812474069140899,0.5938256231913032,2.2892083489361745,0.33,2000.0,1410.0,0.0,0.0,1130.0
7,7,34,49.18810181446621,1.2579916549377739,138.5,405.5882352941176,0.660287598393947,23,49.15815126050415,0.9953393627014057,0.937459332101936,4.683242743667641,0.33,2000.0,1410.0,0.0,0.0,1130.0
9,9,31,38.455633707411494,4.1919141916452585,174.61290322580646,270.258064516129,0.7720772528621899,29,44.30689075630254,0.9207437465444982,0.4414347189657678,3.2342759627534226,0.33,2000.0,1410.0,0.0,0.0,1130.0
10,10,36,34.043675774060546,9.345415013039895,182.86111111111111,354.94444444444446,-0.11433156362386934,31,73.93522531654415,0.9168547238915802,0.9594982602064334,2.953932111790039,0.33,2000.0,1410.0,0.0,0.0,1130.0
12,12,40,45.18148028906579,3.6978154211316605,191.0,125.6,-1.1683044241251392,36,68.97273589378854,0.9820733426455379,0.9323814092522974,4.808915653287268,0.33,2000.0,1410.0,0.0,0.0,1130.0
13,13,21,25.570892705848724,1.6571741825541255,191.76190476190476,163.0,-1.243729906364218,38,31.506202753802878,0.9437412569421499,0.8642691529986914,2.5362433248272147,0.33,2000.0,1410.0,0.0,0.0,1130.0
18,18,17,19.899801619953507,1.1814479937467732,249.47058823529412,77.0,1.3954998390284998,48,37.44234234234235,0.9063075026335409,0.861357629406792,2.2862244440718302,0.33,2000.0,1410.0,0.0,0.0,1130.0
20,20,21,28.77388334803801,1.3735961288535674,270.0,122.57142857142857,-0.5709612153035887,51,34.00907563025209,0.9733427914887557,0.8799745254648209,3.4340047024970635,0.33,2000.0,1410.0,0.0,0.0,1130.0
24,24,26,33.49871557859152,1.2458053282878967,381.5,73.3076923076923,-0.4614594484063177,63,35.45478991596638,0.9788802892589726,0.8566382005928347,3.286668479622931,0.33,2000.0,1410.0,0.0,0.0,1130.0
28,29,38,45.65175671638721,2.140544008515767,442.60526315789474,195.5,-1.289652011266289,74,35.605795608566005,0.9830139842909431,0.8854261467944606,5.832928055677232,0.33,2000.0,1410.0,0.0,0.0,1130.0
29,30,24,32.49869016252756,3.055345761126586,494.625,38.875,0.8579340584329558,78,54.69747899159662,0.9747013847095106,0.9748148178656554,2.2189348411949164,0.33,2000.0,1410.0,0.0,0.0,1130.0
