,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,26,28.672708802342186,5.50900560148147,15.115384615384615,393.7692307692308,-1.441662037131008,2,67.68009340445671,0.9685920507833128,0.9712010322570996,1.5134816158539892,0.0625,200.0,1410.0,0.0,0.0,360.0
1,1,24,33.47666268654654,1.6936974129808515,38.5,283.3333333333333,0.5977291219446341,3,32.112579185520346,0.8343544789597749,0.6759617518247392,4.227646211862849,0.0625,200.0,1410.0,0.0,0.0,360.0
2,2,12,15.05807207201537,1.1200292290787304,46.0,20.5,-1.1592776854964781,5,43.99877450980394,0.9643065414546844,0.783196366782007,2.0750470818000863,0.0625,200.0,1410.0,0.0,0.0,360.0
3,3,15,20.19997327433289,3.9728204009820427,49.53333333333333,271.6,-0.7716185554728741,6,38.584572304752264,0.9687144577836904,0.9583088642062709,1.4359264055742653,0.0625,200.0,1410.0,0.0,0.0,360.0
4,4,43,49.94677156426983,3.5744949422928314,77.0,411.93023255813955,0.11141253137292409,11,38.98968325791857,0.9861775359485448,0.9401440816440683,4.008147306030843,0.0625,200.0,1410.0,0.0,0.0,360.0
5,5,19,24.02884879991952,1.667522214771333,67.0,221.05263157894737,-0.4242997415585649,12,40.543319838056696,0.8705852400202646,0.8959600102931979,2.048922396852301,0.0625,200.0,1410.0,0.0,0.0,360.0
7,7,53,62.36266629161959,2.160527231949334,92.81132075471699,333.0,-1.3762985351954111,18,90.66995475113126,0.9454606644821338,0.9892958210869651,6.562202014226086,0.0625,200.0,1410.0,0.0,0.0,360.0
8,8,63,63.11447967565545,7.10331887716733,117.28571428571429,428.63492063492066,-1.540529541822954,21,28.178642533936625,0.8918902371859788,0.7586841112089168,6.520317169266095,0.0625,200.0,1410.0,0.0,0.0,360.0
9,9,27,36.55852405602571,3.0381159867534677,154.44444444444446,451.3703703703704,-0.6704569115092405,28,30.18932126696831,0.8970055014335901,0.9482633067452454,3.0455309829291446,0.0625,200.0,1410.0,0.0,0.0,360.0
12,12,29,33.58931142256843,1.342885870844444,169.68965517241378,52.0,-1.4851538094412156,35,63.49537695590323,0.9659086258480833,0.9051144262676327,3.9750635111683015,0.0625,200.0,1410.0,0.0,0.0,360.0
14,14,23,32.701153852981165,1.7914256531602228,221.34782608695653,309.8695652173913,-0.9064357107954192,41,45.40782805429861,0.9426076084015744,0.9212202717362158,3.4657115185748664,0.0625,200.0,1410.0,0.0,0.0,360.0
15,15,27,38.336604555321294,1.2307021216071519,225.0,120.22222222222223,-0.7463414927495463,42,39.71819004524884,0.9769740837890322,0.9041146766236827,4.017083021837434,0.0625,200.0,1410.0,0.0,0.0,360.0
16,16,16,18.670978537464023,1.069841321672435,229.5,79.875,0.15803116680386295,45,29.267054263565914,0.9477753400386794,0.9644056640261847,2.7793783733156623,0.0625,200.0,1410.0,0.0,0.0,360.0
17,17,13,18.953262134690807,1.1377893095240672,231.0,70.07692307692308,-0.6619465543461771,46,29.596071428571424,0.959358581821406,0.9581098789099469,2.7955680272333456,0.0625,200.0,1410.0,0.0,0.0,360.0
19,19,36,42.17510447514487,1.8529441483185447,274.44444444444446,287.5,-1.3986827858669804,56,78.73138297872345,0.9961835541854509,0.9687748197828613,2.9444446539138833,0.0625,200.0,1410.0,0.0,0.0,360.0
20,20,19,21.919861280548716,1.2833959888576547,281.8421052631579,171.0,1.5391192436959344,58,25.687149321266972,0.9596661785979677,0.8410838032122684,2.1931639305611346,0.0625,200.0,1410.0,0.0,0.0,360.0
21,21,22,28.303726717801116,1.0236279668951231,296.5,80.54545454545455,-0.4590858652083524,60,37.124705882352934,0.9802259208235885,0.5164597482298476,3.491580472218253,0.0625,200.0,1410.0,0.0,0.0,360.0
22,22,34,40.84109226804563,1.2019270858773614,303.29411764705884,297.5,1.289988210105298,63,64.3518552036199,0.9616140221355534,0.6430792004251918,3.527568847458938,0.0625,200.0,1410.0,0.0,0.0,360.0
24,24,26,34.64883161030374,1.8660484130562627,321.8076923076923,279.5,1.0459669175912845,65,44.41705882352939,0.9837708992468245,0.936889316381678,3.0408400871326995,0.0625,200.0,1410.0,0.0,0.0,360.0
25,25,22,29.480406850172773,2.2918811893949855,336.6818181818182,271.54545454545456,1.016041090081136,68,46.54429864253392,0.9932953563828266,0.9704003886937693,2.852705997699359,0.0625,200.0,1410.0,0.0,0.0,360.0
27,27,24,33.95332865373648,2.3873104341780262,350.4583333333333,161.41666666666666,0.6324678425790191,72,41.022217194570096,0.9835550538550627,0.9016794295262198,3.261065003274959,0.0625,200.0,1410.0,0.0,0.0,360.0
28,28,20,31.53133247920816,0.784265315841752,354.5,215.15,-0.7505676077260827,73,47.760904977375574,0.9757452354601951,0.9698996348636122,2.503766560627131,0.0625,200.0,1410.0,0.0,0.0,360.0
30,30,22,28.175495530270425,1.4057604232276,382.5,69.68181818181819,0.45006181805485196,83,42.68321266968325,0.9606048409066282,0.9765817458641726,3.7645972066004343,0.0625,200.0,1410.0,0.0,0.0,360.0
33,33,32,36.93460504027824,0.8788916421566889,403.9375,476.5,1.5597934720721023,90,61.38532388663968,0.9640859322879188,0.9491628963403869,4.044519311004257,0.0625,200.0,1410.0,0.0,0.0,360.0
37,37,17,23.13970317057319,2.1884769350879885,420.8235294117647,363.29411764705884,0.6388103685837042,95,62.913570634037804,0.9911125653223505,0.9815198163272987,3.2111440123227326,0.0625,200.0,1410.0,0.0,0.0,360.0
41,41,33,47.779401672961825,1.224646204654091,448.0,149.78787878787878,0.6484758216488408,99,56.51027149321267,0.9927714240115707,0.9356055897477459,4.736614813815663,0.0625,200.0,1410.0,0.0,0.0,360.0
43,43,27,32.290585835511564,5.193230584413681,462.6296296296296,466.48148148148147,-0.9618624096509063,104,70.96391827623025,0.9566083479957744,0.7447808139636068,1.8314381534034163,0.0625,200.0,1410.0,0.0,0.0,360.0
45,45,32,37.7050809645587,1.4785954335359202,471.40625,152.5,1.3678380550790226,106,66.89877828054301,0.9898145787312604,0.5965829666548126,4.076869263930831,0.0625,200.0,1410.0,0.0,0.0,360.0
46,46,9,13.357808976427528,0.9627897177630201,488.0,18.88888888888889,0.6891010634096524,107,20.14090909090909,0.8818855817151253,0.8677260463849905,2.277615820584278,0.0625,200.0,1410.0,0.0,0.0,360.0
47,47,11,12.752181540197402,1.2701460248830811,498.0,98.9090909090909,-0.12786761018101286,109,16.70466063348416,0.9162234721207602,0.9022915545992468,2.271071116209244,0.0625,200.0,1410.0,0.0,0.0,360.0
