,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
1,1,36,42.18934330389293,2.6685276804497677,14.944444444444445,453.5,1.396565515450513,3,68.64719457013572,0.9227685761629358,0.7358035035179733,,0.031,200.0,1410.0,0.0,0.0,570.0
8,8,50,61.133088170729636,1.5656087345809035,108.28,393.5,-1.2351231117861778,22,61.801275700563586,0.9917291121519325,0.5360512007272991,7.103942302872477,0.031,200.0,1410.0,0.0,0.0,570.0
10,10,39,45.35696307389072,2.4320502663528663,145.02564102564102,316.0,1.448380375759974,27,104.77727272727276,0.8846131418219982,0.8408126520583842,4.851903422466123,0.031,200.0,1410.0,0.0,0.0,570.0
12,12,22,32.42732339193001,1.313352954196267,210.27272727272728,307.22727272727275,-0.833794293897048,35,64.19318181818181,0.9612943743483675,0.970214956926524,2.931560773755834,0.031,200.0,1410.0,0.0,0.0,570.0
14,14,24,28.413916608681472,1.5489812635713527,226.5,28.875,0.22675406436503945,39,25.84013574660636,0.964508630821304,0.7956700199744884,3.712353372223842,0.031,200.0,1410.0,0.0,0.0,570.0
15,15,23,29.388151056882204,1.660191914575902,228.0,378.60869565217394,-0.44521296898256685,40,237.75378787878762,0.8477810028975048,0.77625,1.712731229610884,0.031,200.0,1410.0,0.0,0.0,570.0
16,16,42,59.60301239757517,1.9720741364883572,244.21428571428572,316.5,-0.9496561092273644,41,78.57127828054296,0.8195042193628117,0.5752190527041376,6.307152211668398,0.031,200.0,1410.0,0.0,0.0,570.0
19,19,18,20.922009499221986,2.7573269388664166,260.5,212.83333333333334,0.12850407901176583,47,63.879712746858225,0.8871252294861558,0.9960552268244576,2.3168960741918645,0.031,200.0,1410.0,0.0,0.0,570.0
20,20,38,55.01456398184814,2.2702384399260556,278.36842105263156,290.10526315789474,0.8347216259353711,50,40.47272727272727,0.9600523449758053,0.771992522504695,4.4154831185846835,0.031,200.0,1410.0,0.0,0.0,570.0
24,24,14,19.672217912505168,1.5198568524339011,358.57142857142856,326.64285714285717,-0.6497316332227883,67,28.398293029871994,0.8616187565036422,0.7765835641735924,2.318249545618631,0.031,200.0,1410.0,0.0,0.0,570.0
25,25,44,68.28780149239523,2.1607242579038113,379.20454545454544,149.3181818181818,0.7750308181640798,68,43.97266968325795,0.9251498592569465,0.8708922675042999,7.603672054647302,0.031,200.0,1410.0,0.0,0.0,570.0
29,29,25,29.0285583278306,1.2154017474632726,399.04,337.0,1.4579991087415352,74,34.392805429864275,0.9277412139949611,0.8067527814816033,3.540836955228672,0.031,200.0,1410.0,0.0,0.0,570.0
30,30,54,62.57167729061512,1.2330672371813658,426.5,293.51851851851853,-0.08551155492481659,76,52.875022624434344,0.9768431551525715,0.7384725332117514,6.893141673187373,0.031,200.0,1410.0,0.0,0.0,570.0
36,36,37,54.19712861845108,2.207123831394193,474.8918918918919,335.2162162162162,0.872899800199132,89,64.25794117647057,0.872216167672083,0.9138978456061148,4.944560504623912,0.031,200.0,1410.0,0.0,0.0,570.0
