,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,44,45.594366539941284,6.094708800153891,33.63636363636363,16.568181818181817,0.15195230545022376,1,64.44371040723982,0.9831924793402188,0.9110820213706823,2.9142517952412543,0.0625,200.0,1410.0,0.0,0.0,570.0
1,1,24,28.82009873495195,1.6454374686314928,54.5,36.541666666666664,0.2815954219970986,6,58.72493212669686,0.8401781534272825,0.6861552148121985,3.6558269279361553,0.0625,200.0,1410.0,0.0,0.0,570.0
2,2,28,36.15960719134262,1.4261234785131804,72.5,370.7857142857143,-0.4659612493160681,7,62.92841628959279,0.9611795533708547,0.9056646593683819,2.976146104242306,0.0625,200.0,1410.0,0.0,0.0,570.0
3,3,28,33.867703028417935,1.2368152598726703,79.96428571428571,43.5,-1.2662149337655026,10,62.03484848484848,0.9719511877744886,0.9716630528847413,3.280310955859324,0.0625,200.0,1410.0,0.0,0.0,570.0
4,4,45,55.26020226738129,1.3520614111296976,102.0,447.68888888888887,-0.3480569717197624,11,80.67484162895927,0.9532415004420707,0.9489342257099982,4.817103596853868,0.0625,200.0,1410.0,0.0,0.0,570.0
5,5,22,29.05342314921559,1.2455905726229906,95.18181818181819,300.5,-1.0617615835544765,13,49.42918552036196,0.9410795520266919,0.7299965568988048,3.467726326604809,0.0625,200.0,1410.0,0.0,0.0,570.0
6,6,10,13.490048093052218,1.1741390237694047,157.5,58.7,0.5539705553275938,23,20.44430462851514,0.952022641000876,0.8069389714625447,1.9940795121904487,0.0625,200.0,1410.0,0.0,0.0,570.0
10,10,21,24.49993407870743,1.2299867183018693,191.0952380952381,118.0,1.4196177791622888,31,59.86052631578945,0.9705332980275446,0.9888848598291871,2.739860336954837,0.0625,200.0,1410.0,0.0,0.0,570.0
11,11,22,28.571803099628543,2.693580038012728,204.95454545454547,26.5,1.0910724363710969,33,45.22570135746607,0.8565808279749885,0.7119878393256933,3.2998646911878233,0.0625,200.0,1410.0,0.0,0.0,570.0
17,17,43,50.323625836923966,6.86341797603487,268.6744186046512,129.13953488372093,-0.7354394637848842,51,27.843049728844797,0.8325016411681788,0.8216209172057961,6.312527695869046,0.0625,200.0,1410.0,0.0,0.0,570.0
20,20,64,74.73412026553738,1.8494980768290545,336.5,334.84375,0.15032584276451033,60,84.67989840128979,0.9847408176520671,0.8421187800627485,6.627296459083082,0.0625,200.0,1410.0,0.0,0.0,570.0
21,21,23,28.130608982066473,1.3085551417310037,310.0,80.0,-1.2317747884866974,61,29.293257918552033,0.9532262263257169,0.19693707138074412,2.860012586379165,0.0625,200.0,1410.0,0.0,0.0,570.0
22,22,27,37.02451047864684,1.1308856176552695,328.14814814814815,99.0,-0.9997238798141783,63,22.605565610859756,0.9672305383536363,0.5522122618687737,5.363551970427842,0.0625,200.0,1410.0,0.0,0.0,570.0
23,23,18,23.003070638683266,2.4933443169979568,346.5,239.88888888888889,0.44887572403696324,68,39.00700009210649,0.889154768258829,0.8781467828301097,1.772208801511755,0.0625,200.0,1410.0,0.0,0.0,570.0
24,24,19,26.721067170959035,1.5474306266402473,361.5263157894737,37.0,0.9600816484457741,71,12.056787330316716,0.8931827931471961,0.565072451940474,4.4786028981463915,0.0625,200.0,1410.0,0.0,0.0,570.0
25,25,18,22.5983555361767,1.1887356697982248,373.5,54.27777777777778,0.40758013017049444,74,37.373049645390076,0.9225231117324935,0.9299262662565555,3.0265880937066187,0.0625,200.0,1410.0,0.0,0.0,570.0
28,28,39,47.39046186820819,1.2192873828517763,419.0,201.71794871794873,0.3178331060777373,81,52.933303167420846,0.9882549446135648,0.9285491916002293,4.156589323754321,0.0625,200.0,1410.0,0.0,0.0,570.0
29,29,14,18.423437743258088,0.9925245516356609,410.5,457.2142857142857,-0.505714991789833,84,40.73421052631577,0.8668268094999436,0.8095083843830407,2.371659606294747,0.0625,200.0,1410.0,0.0,0.0,570.0
30,30,28,32.744061582947346,2.0922359953683927,452.5,446.4642857142857,0.16315684850085452,91,57.14407239819007,0.9803960677023131,0.9487150316380663,2.0159104957743366,0.0625,200.0,1410.0,0.0,0.0,570.0
31,31,43,51.60746838245269,2.5353492241680806,451.0232558139535,97.0,-1.2933457417113743,92,24.747375565610845,0.8963144245181963,0.8682091847860215,6.982330388403877,0.0625,200.0,1410.0,0.0,0.0,570.0
32,32,20,30.266011395415926,2.051476105771938,464.15,277.75,0.7964538426444289,93,32.66624434389142,0.9454957037584057,0.9413959630365895,2.420099333923749,0.0625,200.0,1410.0,0.0,0.0,570.0
33,33,15,20.17378358345796,1.48046927058129,462.6,195.0,-1.0271216641810479,95,13.615791855203657,0.8779503721700781,0.8430041458137189,2.4664296405686734,0.0625,200.0,1410.0,0.0,0.0,570.0
34,34,26,32.32597204635489,1.192503166729866,473.34615384615387,211.5,-1.1888594827578403,97,15.910588235294105,0.8650321239606951,0.7535787635371971,3.8405398429492346,0.0625,200.0,1410.0,0.0,0.0,570.0
35,35,23,29.521443427051697,2.7471366613144865,489.0,340.5652173913044,-0.45596657079758596,99,60.735197763695474,0.9747474475209859,0.9816023134613371,2.1693989615140867,0.0625,200.0,1410.0,0.0,0.0,570.0
36,36,15,18.484750209658433,1.2232055872807206,482.1333333333333,467.0,-1.2072321262332673,100,48.23,0.9728703807078263,0.8186165548563842,2.527274840703566,0.0625,200.0,1410.0,0.0,0.0,570.0
