,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
1,1,35,46.068738315729185,1.172265814447966,38.0,434.2,-0.5015839144691342,4,20.151092436974785,0.9539746452016897,0.8665325006975395,6.528525157878861
3,3,34,46.60903688002892,1.335863887968083,58.64705882352941,63.55882352941177,-0.9859162408556429,8,31.028739495798316,0.8845409139817747,0.07547286189196012,5.648514522156464
8,8,25,36.25368576441745,1.9132873529285228,108.0,148.16,-0.7314241187953221,17,19.061008403361324,0.8269367319711672,0.7653523470183928,3.624718603068536
12,12,25,31.403822225872606,1.3999820019520872,125.0,308.0,1.1638416794397162,22,25.18016806722689,0.9578910316119392,0.7957385287076231,4.124540251752004
13,13,10,14.730285653735809,0.8824310507597599,146.2,201.5,-0.8931673821764948,25,19.03781512605043,0.9374071787471979,0.9261598748560858,1.9910800490002079
14,14,22,29.011267048559397,1.2193769330853168,161.5,261.90909090909093,0.5063987997274733,27,34.73966386554622,0.9105716156971615,0.9099994568464504,4.021227272503028
15,15,21,28.78601263700736,2.518041530911461,181.52380952380952,425.6666666666667,0.7247584829315143,29,37.71999999999999,0.9773244217377611,0.9616207037871632,2.7935350688960487
18,18,20,27.12759033448756,1.2222285564562252,233.55,255.4,0.576697992232379,39,29.43613445378151,0.9704758681611655,0.9684548762294363,3.504273034992239
19,19,16,20.819870607657187,1.571778572322566,258.5625,234.5,0.5230101852984381,43,13.40184873949582,0.9196721421946213,0.5599245274567777,3.0846759932351855
24,24,29,40.982386984101446,1.7024036685321773,334.13793103448273,155.0,0.9548927813391436,49,48.002352941176454,0.9746444000716856,0.6031745792033538,4.519454209823904
26,26,35,40.40031175948654,1.582852482447749,417.0,350.0571428571429,0.01066021990461536,63,40.61915966386554,0.9394265054312128,0.8601406319033743,4.778275036380475
27,27,44,51.47918095588503,2.617748230291542,406.90909090909093,168.5,1.4072099504653484,64,76.6924369747899,0.8759548464327522,0.7443207188605654,4.927278558536202
29,29,15,18.19487805058659,1.148802009754391,425.0,35.6,-0.3187743990693464,67,24.44213709677421,0.9206520531420137,0.8707409410492157,3.0353524781568937
30,30,18,24.317008477157074,1.4025153614684318,439.94444444444446,314.5,0.9686181101030574,70,28.968403361344528,0.9496137787376062,0.8648887669365979,2.2031367899114227
32,32,50,46.927233267398826,9.514850385956523,453.7,410.58,-1.2791394697313314,72,36.455966386554636,0.9830880549339487,0.8767693902117729,5.65059976031919
33,33,26,40.41321458271498,1.202764858337317,472.5,462.9230769230769,0.7346531268371542,73,29.416806722689078,0.9839811023948363,0.8441663618807126,4.777267277954953
36,36,28,29.88966176596782,3.4957637812072933,490.82142857142856,455.7857142857143,-1.2896370153097607,76,244.37499999999991,0.9074509803921568,0.83310937919914,3.3108117186033748
38,38,14,16.187003951028768,1.1163374094905687,490.2857142857143,410.5,1.482689532461841,78,43.0689024390244,0.9850749243906373,0.9776374023843564,1.1318924908502639
