,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
3,3,53,61.29390630343358,1.3951109306315894,104.0,335.1132075471698,-0.05874375023556705,15,51.04931290163119,0.9043049955067111,0.6167636814061772,6.9577282790259884
4,4,16,20.94705526502241,0.9853302614336831,82.875,359.5,-1.075836015843773,16,20.05445378151262,0.9508326551575934,0.9094876379792612,2.6654004563801106
6,6,42,48.48386971271278,2.4520991780725336,103.5,209.16666666666666,0.0028433402338562588,19,38.27277310924369,0.9702746310787675,0.8573277001002024,6.036501858161745
7,7,26,29.582121454565286,5.972212405514303,98.38461538461539,299.0769230769231,-0.6334040238562572,22,48.36518218623482,0.929123892347968,0.937271524144111,2.433972004484286
8,8,30,30.02501707718551,5.738806937881273,94.9,353.43333333333334,1.5466552671532272,25,26.7712765957447,0.9138909898425607,0.8491304194438665,3.431749639768071
13,13,21,27.04499496478868,1.2331375863770742,138.0,296.0,-1.109236388334457,39,62.71209677419353,0.9812207176506393,0.9000701143488082,2.5760117963464593
14,14,13,18.25890527730527,1.4625338605751055,213.84615384615384,261.0769230769231,0.6905119688297376,48,25.690420168067224,0.9880882918811783,0.9747305442145582,3.671813594509933
15,15,12,18.35154115956269,0.7444933862767223,225.5,369.0,-0.7197775331425398,52,22.810588235294116,0.9239737197969743,0.8936232872465746,1.953822523868813
16,16,53,58.751429324518625,3.8346554716130874,234.81132075471697,132.62264150943398,1.3972677134576807,53,73.36930091185417,0.8953621032815601,0.8527341599316949,5.783011819668837
19,19,25,30.112626970049345,2.702461278660027,249.48,334.0,-1.2783264138007902,59,96.985,0.9612203397364995,0.978186824782286,3.641256342285829
21,21,70,46.23876235295076,23.6139987655627,284.24285714285713,282.14285714285717,0.03177770695831112,64,13.515957446808516,0.9186758645811989,0.7908943150947059,5.1171157464774994
22,22,18,25.484612607020818,1.4457094540851276,274.5,259.1666666666667,0.6203979255079072,67,49.29731092436973,0.9802499780357122,0.9692888581554422,1.7126778091365504
23,23,23,27.223706846511476,1.5785162975262004,274.04347826086956,407.0,1.3446678294064038,68,51.52424242424245,0.9630359630834204,0.8867857993747497,2.27620411101173
26,26,30,38.0139805500227,2.150853698275284,313.4,139.96666666666667,1.045778733136858,74,40.742857142857126,0.9170631082818143,0.7922610334628275,3.7959375480061506
28,28,38,45.70097190229346,3.577027873056135,350.5,196.57894736842104,-0.28543637571987546,83,107.04297402744987,0.9408620786623618,0.9923013102587377,3.7234604532566573
30,30,12,14.184680971418802,1.1620590753592894,344.9166666666667,429.5,1.3390968385524988,86,55.9318181818182,0.9375025475296241,0.8835548502281294,2.0949851189855515
33,33,18,24.532433153127915,1.1273130436669163,375.0,408.5,-1.0076236767157938,96,37.20588235294119,0.8856570247933885,0.7055096418732754,3.355181810720804
34,34,40,47.428655549157206,2.373316835022019,412.5,63.175,0.23085816227751477,102,24.08235294117645,0.9836485292261078,0.7606122307008081,6.040880032454071
35,35,45,55.24190491959731,1.458593983850577,425.0,79.06666666666666,-0.34716014295921066,105,53.603300342359155,0.9695367604433057,0.762819958032327,6.638478305980944
36,36,26,34.33842543061043,2.0861037575430967,418.5,14.115384615384615,0.509158863886116,106,51.36924369747898,0.981419150272217,0.9588365785513284,3.762990006392324
38,38,20,30.671696707331567,1.2833631962410141,442.5,99.5,0.7204734410224594,108,49.86554621848738,0.9204488191815395,0.5624269702943971,3.371260491756212
39,39,24,32.541425018165164,1.5092647247440838,447.5,27.083333333333332,0.5538094870245521,109,44.85966386554621,0.9247067768743545,0.8648447839507767,4.222169415318053
42,42,41,54.75773756330566,1.7275951604952782,464.9756097560976,491.5609756097561,-0.5443427058584763,113,63.845391525310305,0.927192362785687,0.8179886006779709,5.423094093153207
43,43,52,48.68083336508171,9.370677615616795,460.1923076923077,236.23076923076923,1.433615408924063,114,25.651764705882382,0.9728542434438927,0.7164259648518653,5.567574289039477
44,44,36,41.554383968449066,3.22583516455444,473.19444444444446,340.5,-1.563157128148061,116,68.65983193277312,0.9612762987437354,0.7383992563039468,3.795451383356913
47,47,21,25.185159558909824,1.4420887900614543,485.1904761904762,334.0,-1.2927619501986483,119,41.21058823529409,0.8967617994860162,0.8816717684155068,2.4167060633581587
