,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
1,1,17,22.560925227264097,1.6005456305285064,36.705882352941174,320.0,1.0508832903937364,6,13.699495798319331,0.9107275705863469,0.699323850405409,3.1582706907486227
2,2,18,20.799284425048576,1.1253046768801083,58.5,15.277777777777779,-0.06717605266216763,8,35.31949579831932,0.9836443938654247,0.9618752498041334,2.345030282986696
3,3,16,18.469597657454685,1.5203494242260454,60.5,494.3125,0.05768146249813517,9,43.56632478632479,0.9748847614559144,0.9235186618879956,2.1977897838757565
4,4,26,30.517731526013403,1.5781469238535097,69.96153846153847,467.5,1.3860842704562064,10,50.65411764705881,0.9798401088465191,0.9548580158080013,2.731611805684225
5,5,36,42.154733415400415,1.5285533578785355,73.61111111111111,197.5,1.4015436169675495,11,26.428739495798304,0.9783827721248216,0.860850057205892,5.735692823455349
6,6,22,26.341323286232317,1.4496998582311975,77.54545454545455,231.5,1.2989761508950792,12,41.63966386554621,0.970673855792872,0.888700961373357,3.5696116464545002
7,7,25,29.55040773943406,1.4802035107361322,88.0,390.92,0.21930965465306504,13,40.50984790458477,0.9545070657134924,0.893253413496828,3.4854946721304874
8,8,14,19.837621196460656,1.2533260078931867,85.0,476.85714285714283,0.8229215451956686,14,22.404705882352935,0.9709503138929729,0.954116965345695,2.139544828382481
9,9,11,14.425403509881708,1.2754379018812718,102.0,316.72727272727275,0.5036545333362921,15,33.17396390374332,0.9264006163740359,0.9000594883997621,1.6025650153607613
10,10,22,30.23567276915702,1.129232738022585,122.5,122.18181818181819,0.5752326293797256,16,27.715966386554616,0.9850825829768776,0.8808614417002208,3.6292167077326956
14,14,35,41.58416946339093,3.021169026202174,142.45714285714286,160.0,-1.330730558937814,22,40.333109243697464,0.9290734582232507,0.882602884179754,4.945014977358084
18,18,37,42.70832381515488,0.9039868984586864,184.0,101.94594594594595,-0.0007115562262223066,27,67.38033613445376,0.972377558577661,0.9722078395191494,4.488911267326502
19,19,13,18.666057820886778,1.3689935775880315,175.07692307692307,426.84615384615387,-0.6830570703289789,29,22.35757575757578,0.8778491503107949,0.8468692397311177,1.7197459056604727
20,20,39,45.94678284740964,1.1824030359623119,186.6153846153846,271.0,-1.3693757227142578,31,49.49905064728592,0.8857265885967824,0.27770507753517437,6.333233971696455
21,21,30,34.62176579359676,0.0,200.0,137.5,1.5707963267948966,34,32.12268907563024,0.9746259635282039,0.8331937741495916,4.657426408471482
23,23,22,26.980130487659206,1.6383311987556277,232.5,49.36363636363637,-0.34710942969548225,38,18.218319327731106,0.9565171999438691,0.5883887288829717,3.516034270850798
25,25,29,33.109019957367515,5.583411674661921,290.8965517241379,259.8965517241379,0.5903715572426925,46,45.71781512605043,0.8558824530494729,0.9073755679183374,3.8763875465153483
26,26,23,26.576766608200774,1.9141929103971707,293.1304347826087,363.0,1.5132478325193661,47,23.61462184873947,0.8775222246823347,0.3745355301821227,3.1091462780559165
29,29,21,29.565940107617013,1.66471779171313,323.0,317.95238095238096,0.6467687857567065,52,24.754957983193272,0.9742684050138869,0.9028070248486826,4.244010715233111
34,34,11,14.4745526404559,0.9998612668195729,372.45454545454544,20.0,1.0618072912917609,58,21.19092436974789,0.9316249884701097,0.2515284275141686,2.3776675457329812
36,36,10,13.726505929753726,1.2895871278962816,408.6,327.4,-0.6554280933031843,64,18.02117647058823,0.9818918017116215,0.9620640200243344,1.1797636745277782
37,37,23,26.26513001941503,4.062279323875893,434.04347826086956,467.2608695652174,-0.027143793317647585,68,44.44605042016806,0.9114872194037329,0.8958284678344308,3.311325161310215
38,39,27,38.054979265002935,1.214750020405871,481.0,382.3703703703704,0.6120145785556422,73,24.35294117647059,0.8843802469135803,0.7631657419732173,3.821701637174868
