,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,14,18.0599446073472,1.0887330044878043,15.071428571428571,253.5,-1.102677373968995,4,249.55000000000013,0.8605619146722165,0.617283950617284,2.082883032111085
6,6,42,52.691306680029264,1.590186995975487,86.5,30.595238095238095,0.40253810051775557,15,54.12537815126048,0.9738502065970904,0.9369216970401156,6.262421202022219
7,7,20,29.52161412128111,1.1808046723213,75.45,444.7,-0.6916454505606913,16,30.549411764705862,0.9540388234804936,0.6316133148999639,3.3967695207475797
9,9,29,33.86012840951201,1.4769425390892574,89.0,265.0,0.15279424865719146,19,38.07348272642391,0.9409826195422608,0.1988235566035953,4.189685891682625
12,12,26,30.000001756419458,1.277900899719574,99.5,220.1153846153846,-0.00034250179066999534,23,23.67260504201682,0.9126219463549095,0.6690533055084069,2.5859785912033026
13,13,29,28.94611543749996,4.9136345173897915,97.86206896551724,15.96551724137931,1.5369632577216459,26,55.87260504201677,0.8859581138478195,0.6328326118213019,2.9909028962174573
14,14,32,41.87610110186833,1.3526479608907531,112.5,467.8125,0.4911049500812996,28,66.23524240465416,0.8659749295196413,0.9232832832678488,3.914935822552715
17,17,10,13.165267173724066,0.9569431772386335,111.4,453.5,-1.0591889441367957,33,36.286923076923074,0.9560507402532353,0.8353365384615385,1.6658956507498441
19,19,13,15.057156390883918,1.0339360081669855,123.0,219.3846153846154,-0.10997158918448531,37,22.89949579831932,0.9105940608955844,0.9081636492669946,2.0082825395863666
20,20,30,34.62176579359676,0.0,132.5,182.0,0.0,38,30.939831932773103,0.9815828592450402,0.890621105040333,4.349368665627901
24,24,28,36.05528955985496,1.251844704097639,153.78571428571428,405.5,1.1107198161888872,47,39.92336134453781,0.9949420809981034,0.9035173919341682,3.7352535934020863
25,25,40,60.58688328811429,3.7602624153664888,166.25,126.925,0.8036307323655459,48,13.483025210084014,0.959001964796734,0.654632205708394,8.447974582695881
26,26,34,39.550660119702584,1.2032066493733582,155.26470588235293,206.5,-1.4458926446321139,50,33.32100840336134,0.9529260716727408,0.9068465340308152,5.0878582021358225
29,29,29,36.8237570410821,1.4054342959006694,182.0,347.7586206896552,-0.43066896910222685,53,38.77142857142855,0.9797414536052859,0.9826161676250909,3.152414364475257
32,32,10,12.618079538950411,2.5581377501457863,183.2,132.0,0.8717629188102741,56,29.59736842105265,0.9571179444716275,0.7807047643091358,1.451986428351688
35,35,33,39.5313600216661,1.428023671055915,216.33333333333334,227.0,-1.2995210103250616,67,12.694453781512621,0.9538700168090667,0.7957427800438766,6.5688844409509395
36,36,18,24.681320284147038,1.6682464791817997,240.55555555555554,125.33333333333333,0.5990164115974792,71,29.467058823529396,0.9689085529305915,0.935640680585608,2.5243653602492793
37,37,15,18.06524390777853,1.3242466609878176,248.0,369.4,0.29637095227851706,78,34.15018054491739,0.9238633372117291,0.916362288604205,2.337657114832127
39,39,36,41.01012096200684,2.727926615552435,257.3611111111111,445.3888888888889,-1.4851582489487813,85,52.10756302521004,0.9054538870642515,0.8766801128340191,4.325249926920502
40,40,16,20.419073236512506,0.999473942601142,260.5625,79.5,-1.126206579014475,87,93.71936274509804,0.874805540166205,0.7195508778964946,2.562688054339015
44,44,18,20.856956208547533,1.7355313517062274,301.3888888888889,339.5,-1.4703274920879201,95,42.57512605042015,0.9783289498427624,0.9747343518416947,1.5473150139857246
46,46,25,29.21890867823957,1.1381457080253292,331.0,451.0,-1.410395883261997,102,49.00767106842733,0.9726926295107287,0.7689868621047524,2.746996988397928
48,48,17,20.49927297865149,1.3673963378087177,359.0,164.1764705882353,0.29866274357850986,107,19.331596638655444,0.9492076789601087,0.9406514231689056,3.1279316697294495
49,49,13,18.310928294316085,0.9969597128538641,383.0,494.53846153846155,-0.615029222514969,108,31.48100840336133,0.8752288738850011,0.8235784962406951,2.23471701000366
50,50,23,31.789600766608107,1.3215236950606764,387.6521739130435,310.0,-0.9869149969053359,109,33.719159663865554,0.9880061078137391,0.8302632750143368,3.449246164329435
