,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
1,1,14,19.254417317996314,1.2625150916676808,33.214285714285715,261.42857142857144,0.9510638388108612,4,15.829411764705869,0.9655197603915553,0.5298984143860956,2.4788415563866075
4,4,15,17.281975195754296,0.0,56.0,419.0,1.5707963267948966,13,24.977272727272737,0.9637713497504969,0.7569230769230768,2.2480318379224054
7,7,20,23.52673206243387,1.2856432096216315,136.95,218.5,-1.3720765584348469,26,27.97882352941176,0.9706721937677945,0.8386117738740164,2.9059714534905523
10,10,21,32.073630098690245,1.263003350137833,167.71428571428572,302.0,-0.7793577620618242,33,47.34686583577714,0.9848826158044709,0.9335310375351757,3.2707566790336307
14,14,19,22.717528531036738,1.3282744272164804,179.94736842105263,376.0,-1.3027147264944765,39,8.666554621848727,0.8571978791078756,0.8026772514500702,3.3369060618347577
16,16,30,42.25394259097318,2.7373754597481876,219.83333333333334,371.5,-0.9588439371087537,46,58.0063582356019,0.8874001387058925,0.4591291291508698,4.251852480270363
23,23,38,44.54859307617373,1.2181119660115665,270.55263157894734,335.5,1.3951176454259646,59,33.51428571428572,0.9545070900332452,0.8109809419473744,5.281316704052274
24,24,30,34.685385209758266,3.773540566396258,286.5,264.6333333333333,0.060938484937594496,60,34.34924369747897,0.9841241617570274,0.9401423799563009,3.328787281773816
25,25,17,24.37961756773244,1.251016825971127,278.52941176470586,474.94117647058823,0.9078421927955609,61,22.803381458966577,0.9461830739337159,0.859350553707063,3.0619579943779285
27,27,22,33.773718945378036,1.0270914579897197,289.72727272727275,232.5,-0.8497560598326639,64,33.147058823529406,0.9257189504373178,0.8327554755369393,2.967424936252487
28,28,30,35.52037265145621,1.3236372579262126,295.5,53.53333333333333,-0.22557342015225862,65,42.31659619450322,0.9523940072429963,0.9416129032258065,5.462512726393531
29,29,20,26.55919514882048,1.3450476002248997,304.5,154.5,-1.0513178472053113,69,32.31210084033613,0.9830713721393569,0.8855721423177638,3.3289854212578076
30,30,30,46.69720528520323,1.6199851495989435,326.8,256.2,-0.7898059246171978,70,36.394117647058835,0.887347051588563,0.8987567401035728,3.950557657699936
33,33,16,19.57755432093118,1.3112462815920238,361.75,474.5,1.2272861724746784,81,7.054621848739497,0.8322681178457497,0.7086700689615284,3.120437165326293
34,34,18,25.686794957127248,2.140940578086472,375.05555555555554,460.1666666666667,0.753873772639006,83,15.76756302521008,0.812398918852059,0.7415964193064644,3.333166913209085
35,35,32,47.92813249058553,1.0017439617383443,394.5,270.15625,-0.691229316442195,85,32.98470588235297,0.9783601319280923,0.8842607703270505,5.454736435554881
37,37,47,61.23088502616819,2.214625862879481,422.0,290.48936170212767,-0.4822080277383,92,21.751428571428566,0.979004980840649,0.6838059719333675,8.139268532394697
38,38,17,21.527738111269137,1.543852788314849,406.05882352941177,316.0,1.1427459856860362,94,16.83058823529412,0.973366693892743,0.9272275243739382,2.639445357527072
39,39,12,16.003114760037434,1.8288691646797521,411.5833333333333,503.1666666666667,0.5927368301964226,95,25.1920341394026,0.9580096418732783,0.8762163432207073,2.391536745982549
40,40,40,46.807408109767835,6.253522690903143,427.5,433.65,0.16625697604637468,96,69.96833014044778,0.8342401315068808,0.4453899484469537,3.7622023450383733
41,41,39,45.99494800898111,1.329109776900816,441.0,326.2307692307692,-0.20650784797630398,99,68.59798319327727,0.978394306962205,0.886877401624822,4.692501190606095
42,42,28,32.8283721461077,1.2825447408065782,442.5,10.071428571428571,0.17791140844859465,100,16.590924369747913,0.8769289664379167,0.4253051849140792,
43,43,20,24.05974901698461,1.4451564758558395,438.5,395.8,0.2890772476868188,101,40.76605042016806,0.9716522441361981,0.9103407223426592,2.574609800053112
45,45,14,20.203931793635448,0.8835903546674493,451.5,37.785714285714285,-0.6474042739282752,104,25.62084033613445,0.9749998998415311,0.9445140285358613,3.2897583917394844
48,48,25,30.129674605762265,1.2716556730831006,458.96,238.0,1.2773905053551111,108,49.43647058823529,0.9722929996413944,0.9612107168034735,3.0959905469416817
49,49,14,22.176832238314343,0.8715161760347689,469.5,15.5,0.8133410643452487,109,13.772941176470589,0.9684423018283858,0.5814248401168842,3.6684462850846393
