,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,19,21.97721272987409,0.9955100669758375,14.0,376.5263157894737,0.07894628446851679,1,58.33547008547009,0.9653285487473464,0.8749673366916082,2.1805888262304998
1,1,12,15.727555657887603,1.5200854234924701,15.75,147.5,-1.0690235963400294,2,31.669230769230737,0.9511875409631408,0.8919667590027719,2.4546750935061565
3,3,27,25.2308076458422,6.696561152740467,26.962962962962962,473.962962962963,1.1682092315715589,4,39.2816806722689,0.9408649354962498,0.8623656103338059,2.952931984586919
5,5,20,23.07360764607953,1.4726269706820707,34.2,80.5,-1.543624557092925,6,32.83781512605041,0.8446738984709006,0.7949133706751762,2.4209042636326887
8,8,31,33.15084065980996,4.052968076414071,57.38709677419355,274.51612903225805,-0.38642398864625177,10,52.78016806722686,0.9748515322360708,0.9084183489302107,2.5858245229249395
10,10,41,53.881968735762875,4.218378623360803,91.0,430.3414634146341,-0.500018195507284,17,17.302184873949585,0.9023376386902325,0.7966107289695831,6.557632724253024
12,12,49,57.3539288851928,2.5703712013632103,86.51020408163265,192.0,-1.4049474434134446,20,27.494962850242775,0.963040682519829,0.7525394416482378,4.853272935502348
14,14,53,63.313076543091775,1.9414019135128169,97.84905660377359,195.0,-1.3108625028267107,22,52.11915966386554,0.9916963678056103,0.9760327698351735,7.79453622715775
15,15,34,39.54112551007625,1.402327145882467,99.76470588235294,116.5,1.4478093300161199,24,45.88789915966386,0.9943929292799626,0.9255201851594862,3.8238169984402557
18,18,20,27.06748134403853,1.3234249846992239,128.5,170.5,0.9760578559291074,34,29.977310924369746,0.9780587387517714,0.8781509314068288,2.515135874205306
21,21,18,20.566208553422996,4.174461338365198,193.83333333333334,332.05555555555554,1.0400473546826359,47,33.45054499072356,0.871608639853122,0.895950518455517,2.0377623758587498
23,23,33,48.889544056569235,2.105960938017662,224.8181818181818,464.0,-0.7211124243443147,51,65.34319327731092,0.9440735623724318,0.9265470196396091,3.7800731937718104
27,27,33,44.79393449253064,3.895470538172349,298.54545454545456,204.87878787878788,-0.7480296749977391,63,48.28840336134454,0.8690635077214708,0.8586646125624721,3.117069832048686
28,28,33,41.64014552269882,1.525127113574719,297.6969696969697,359.0,-1.1544312609344336,66,40.71579831932773,0.9838210037490145,0.9250317058920673,4.052031712542253
31,31,73,74.49338416295363,8.817690537230098,340.2328767123288,316.52054794520546,-0.19332850515335329,70,47.15147920831867,0.8376610889473334,0.029290983696283135,8.806303896229172
32,32,46,61.92941520182602,1.5697066237372377,331.1521739130435,187.5,-1.0301725806821538,72,41.28789915966389,0.9900280987405385,0.9377891124627601,6.983941806144604
36,36,14,20.796922798089874,0.9358190168672803,375.14285714285717,82.5,-0.8864140899854339,88,23.41747899159662,0.9621593442327774,0.9496250408450759,3.6676896174834983
39,39,12,15.817454602108931,1.708578655296297,381.5833333333333,282.0833333333333,-0.5742785269600347,91,37.00403225806455,0.9696522006771314,0.9582006920415226,1.42780743713442
40,40,24,30.236128759228794,1.7555834388865799,402.5,305.2083333333333,0.414166084543985,94,65.36638655462184,0.9754454322305341,0.9756071157389118,1.8246741270226785
41,41,25,35.47366288062497,1.067352721348554,407.0,450.4,-0.6216253011225712,95,26.679999999999993,0.987619780373505,0.8399235261495922,4.567332403600852
45,45,14,16.12924348230935,0.953272877080485,413.5,114.92857142857143,-0.024255859685840323,99,36.987711069418374,0.9805852373307261,0.9596573811634557,2.3462508093502863
47,47,21,30.2545755165696,1.6491262014434465,421.0,464.3809523809524,-0.6436489973223628,102,61.040840336134444,0.9474774508947321,0.8899180846097746,2.560289464169065
49,49,25,28.84454769978897,2.403678013919262,429.0,168.72,0.003098429694527483,105,44.192857142857136,0.8704274401956855,0.8632427983539095,2.0063540041988412
51,51,18,27.04470023923546,1.3667990295509185,427.5,38.44444444444444,0.6971817658541436,107,34.78605042016804,0.9452390414507045,0.6629938208735637,3.801287419126165
52,52,16,18.56053447796636,1.2274200145924445,437.5,86.5,1.456085716962375,109,27.47030075187966,0.9100627751260262,0.8393850365513529,3.0128680601077735
54,54,9,10.739100744027285,1.1022364021278919,452.22222222222223,444.0,-1.291680155353411,115,19.193103448275888,0.9242538078000139,0.9105972614417389,1.6674514666531883
55,55,32,37.41543466593904,2.0211998314979485,474.0,272.5,1.4096944977316987,119,56.498823529411794,0.9864753526812584,0.9293374714913345,3.7438999095348344
56,56,22,26.691061454450463,1.6515853906224158,487.5,35.90909090909091,-0.3156995324160999,121,40.90521008403361,0.9154362216165278,0.8228890501249754,4.139597482490035
57,57,18,25.826116938814735,0.9809694932142935,497.5,74.05555555555556,0.6381002582176956,123,33.263025210084024,0.8691178898529663,0.9142131250060674,4.554052775114672
58,58,13,19.354546102452964,0.8315563699624428,496.0,152.92307692307693,-0.6875445578615754,124,27.754621848739475,0.918426920958093,0.9047519859386414,3.3778994089612344
59,59,24,31.076435051192874,1.1569433185441937,496.125,394.5,-1.0991641916745991,125,4.464705882352952,0.825454545454546,0.11524550438402503,4.5884849160495875
