,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,16,22.881228112935716,1.2794139454454623,18.3125,438.875,0.8106165656463156,3,19.18084033613445,0.8674300337543159,0.8322938348468382,2.099229779885321
1,1,21,24.81441901195765,1.7688874584018492,44.0,227.71428571428572,-0.21966597228112356,7,41.798076923076856,0.8758299039780517,0.9335975633083509,3.1338068974817666
3,3,21,26.115426204681235,1.2627317498627895,73.52380952380952,219.0,1.187109015210133,12,34.283529411764704,0.9777585219857609,0.9531328072220839,3.7021138714119237
5,5,28,32.632590198999125,2.405727809196541,118.21428571428571,161.53571428571428,1.3859857379300007,17,52.242857142857105,0.8696287609620802,0.3067568200201377,3.708796629147679
9,9,21,24.834641488905138,1.622612821034236,141.0,246.61904761904762,-0.22321034528066314,22,32.466722689075624,0.8519315277456717,0.7953301278100388,2.7741815505136653
10,10,29,34.55672830258491,1.2907596722217056,163.0,337.86206896551727,0.2520492628944099,24,46.788571428571444,0.9278736901906326,0.8852679916676096,3.790928583927658
11,11,33,38.08761828556187,0.0,170.0,102.0,0.0,26,37.929739252995084,0.9565746919932794,0.8072870010478016,4.0496269999361445
13,13,46,49.65006216021421,4.90648508790834,190.5,250.3913043478261,-1.3548250114716338,32,28.67075630252101,0.9880631621284628,0.9715907464811735,7.291922736120473
16,16,33,38.10524663067865,1.1536285093787533,199.78787878787878,127.0,1.540363358909329,35,41.99915966386555,0.9943093765281096,0.9126767421968821,4.641998798889965
19,19,19,23.121882362022664,1.1835187795743576,239.0,47.1578947368421,-0.3257902324226672,39,21.42672268907562,0.926895523554892,0.7512562021478372,3.428451123071351
21,21,46,35.88979151298328,12.100961206863632,274.0217391304348,384.19565217391306,-0.5092964434938827,43,12.296302521008398,0.8204033082706469,0.5368456197546558,2.233768350892385
22,22,31,37.66148680132923,1.183272173734097,295.19354838709677,113.0,-1.2529608468042621,47,32.10722689075631,0.9924740000077693,0.8552870381352558,3.910631906550213
23,23,31,38.916895672976096,1.1530609684696993,299.96774193548384,379.0,1.1661613980530583,48,47.30655462184875,0.9919368436025902,0.9271111618808394,3.8225312275234287
24,24,15,20.20136560356998,1.710862347800675,308.06666666666666,361.2,0.5845193742680724,51,14.663641520136144,0.8882776518365609,0.7507200000000006,2.742976267131674
25,25,21,28.717100161633034,1.346632495416279,331.04761904761904,323.9047619047619,0.5871207702467212,54,26.274117647058823,0.9736795493619815,0.9235548311232319,3.6224272525916876
26,26,12,14.617556085605548,1.1519783349422004,338.75,493.5,-1.2353871106403158,57,34.14615384615386,0.9239442669601869,0.10618033806929339,2.3632756554199843
28,28,58,50.274772598723345,14.581931751548652,367.6551724137931,464.58620689655174,-0.22543029579385687,59,43.21518568717807,0.9090860385030184,0.7071060146842427,5.876753850340489
29,29,29,37.363295010401984,1.2933105108371843,354.2413793103448,363.0,1.1097111465811476,60,29.942521008403336,0.9917454709889495,0.8833968416840047,4.736447223082761
31,31,16,21.985383369616144,1.420534438514587,373.4375,179.6875,-0.6087939545955691,62,43.19917440660471,0.8309566074950687,0.9273356401384084,2.013501420757043
32,32,15,20.09996927293743,1.019864753710053,374.1333333333333,24.0,1.034113832884308,63,9.060840336134463,0.8325977879765638,0.23462446202971043,3.7697733337304458
