,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
2,2,16,18.54566043999018,1.4127911539159874,42.5,445.5625,0.10757004260123385,5,32.045378151260486,0.9296734042351954,0.899801819264624,1.8116587755251288
3,3,25,28.844410203711913,0.0,56.0,429.0,1.5707963267948966,9,53.120336134453765,0.9928441556216108,0.9661593360296431,2.33979056689657
4,4,36,43.99872568273018,1.4744038425483659,78.5,470.19444444444446,0.3351728956312857,10,65.68722689075626,0.985126688168084,0.9808842827213998,3.6933986901166
5,5,16,18.684798328077317,1.5217790375343996,99.5,226.6875,-0.16289840401558112,15,27.227393617021285,0.8566810723938929,0.6248894741234929,2.8778653774139507
6,6,26,30.044903608385034,1.044389492178385,116.61538461538461,405.5,1.516083756134527,16,42.70655462184872,0.9686380371138043,0.9409445829383796,3.0557364073925246
9,9,16,20.768935171631895,1.959293708597993,143.6875,263.875,-0.583864100008281,22,41.530205167173264,0.9752636370034395,0.956625004582523,1.2990215955790991
12,12,22,33.145393489660705,1.3089953888208246,163.0,137.95454545454547,-0.776431798886208,31,39.3705882352941,0.9926916309443676,0.9795987705068661,2.550405565134381
14,14,15,17.72933147742745,1.0581560623977662,182.0,406.46666666666664,-0.22552844262442145,35,321.99999999999886,0.9166666666666655,0.666666666666669,1.5881201227676742
16,16,50,60.84011424113553,1.4121257470838302,206.5,210.02,0.3215554158477933,38,58.71764705882354,0.9941447047081059,0.965607907648754,6.882168604709359
17,17,26,19.681128382929103,8.91723560864612,189.80769230769232,434.7692307692308,1.437592750951924,39,25.74453781512604,0.8411963314666016,0.7895502556111575,1.916252900697085
19,19,19,27.095174946416634,2.0168195519359275,227.57894736842104,70.0,-0.9397269499008238,45,47.503697478991576,0.9765849343410379,0.9819682967367804,1.8708721540141087
20,20,8,9.2320667380699,1.664014346038938,234.5,261.0,0.12248933156343207,46,28.36975806451616,0.9548041828778494,0.9478552433807377,1.3500102505977527
23,23,20,30.517133610027958,1.0698393466787022,275.65,99.5,-0.8563558131779242,53,38.798487394958,0.879086971708713,0.9007506548168783,4.281794359308062
24,24,22,30.76575095052759,1.8932170846074121,279.54545454545456,242.04545454545453,-0.618619285617109,54,35.06436974789914,0.9003652283585386,0.8613992588266376,2.917761594914978
25,25,37,42.99927232914285,1.205257194804148,271.8378378378378,346.0,1.454352297329476,55,27.526554621848703,0.9827468458482254,0.889419413753033,5.531102811162321
26,26,46,73.53018142486411,1.249778795137862,305.5,320.1304347826087,0.7696204185771375,58,12.907058823529427,0.9039946556263161,0.35426675535864527,5.820201912058013
29,29,23,33.7615392941604,1.495947717645583,298.5217391304348,163.0,-0.903367137312433,61,43.987831691942404,0.8168824882564198,0.8455290640681814,3.22025431402257
33,33,18,24.545495665637336,1.212130278530062,350.05555555555554,308.5,1.0066751642818117,72,18.280168067226885,0.9373434526466655,0.8017498947631001,3.036080154848809
35,35,18,21.9758790061329,1.2268603637952031,362.8333333333333,476.5,1.2350117788536905,76,7.70016806722688,0.9537285688940499,0.7665932596506111,3.2017300060485274
39,39,27,31.660880134820832,1.2002170388556406,405.0,364.3333333333333,-0.17903888286257233,84,27.186386554621816,0.9369219338484904,0.7496303550832484,3.647076502617647
41,41,13,17.855539484636022,1.2483621018983504,404.0,482.2307692307692,0.5784069409223767,87,20.2090756302521,0.9395183313439668,0.8170998948981305,2.2422469709877935
44,44,24,29.42011960033953,1.9180158820875175,433.5,239.58333333333334,-0.3455451720714235,92,27.936302521008397,0.8822898824149841,0.9227216333551271,3.2536200699098816
46,46,17,20.630437834535897,1.337863612632912,439.0,455.4117647058824,0.3187199717999442,95,76.10909090909094,0.9477317554240631,0.5104166666666652,2.229727574368358
47,47,16,23.256690221157253,0.9361409921206766,444.5,42.875,-0.6559469010961649,97,22.91882352941173,0.952596078387642,0.9363588418829945,3.3025692142366143
49,49,14,21.620646396409498,0.7400333785884002,467.0,454.5,-0.8411998107401427,103,41.53876992846792,0.9404036615364016,0.944440720128224,2.7691073817634186
50,50,17,19.710146174225397,1.4293389251630717,480.0,82.94117647058823,-0.10799811785068235,106,18.164201680672274,0.9012470720339542,0.741628920487404,3.44429339804385
