,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
2,2,40,52.91751094666014,1.834948285403364,28.525,439.65,-0.5170711706595029,3,24.696974789916016,0.9730175815516384,0.886561517042857,6.282724387727402
3,3,21,28.51807299684432,1.1735028413006745,58.0,87.47619047619048,-0.5566120128784356,8,30.64991596638654,0.9813448403006497,0.836961768232821,2.782859570100109
4,4,20,26.541773098264645,1.3320213212389564,84.5,71.1,-0.5183123963537077,11,27.859614293817383,0.9873537768571391,0.7737388248364678,3.6024984455312583
5,5,23,26.738656172280386,4.717424717814443,92.21739130434783,443.0869565217391,-0.3353315587467913,13,35.381818181818176,0.935672924490144,0.9466151680785263,2.236925980232462
6,6,37,46.00660386867325,1.7490885124476026,100.70270270270271,225.0,1.1895470580446594,14,38.02165653495438,0.9392436151656023,0.9331687320139995,6.505633856061297
7,7,24,21.774563872722307,6.433983675027034,97.66666666666667,28.208333333333332,-1.5270907258519602,15,38.59747899159663,0.9537393220526834,0.9259180662273006,2.2848296664451726
12,12,9,12.57944440881098,1.325736914185531,150.0,197.66666666666666,-0.7740364829766279,28,18.11394957983193,0.8885036183551991,0.8872044333273447,2.0243912363160774
13,13,12,16.049409922203495,0.9858989322600757,157.5,259.9166666666667,0.5359494206914194,29,11.877857142857154,0.8887167155447663,0.8505558854241309,2.7167412859363433
14,14,22,18.84170072836127,6.61317739938699,189.3181818181818,43.5,1.4922027678936183,34,47.054521008403356,0.8542495707276142,0.889793446302954,2.205630722750963
15,15,23,29.735410417353034,1.652768375789935,200.95652173913044,381.0,-1.1016379189034118,36,36.71882352941175,0.992610167319323,0.8967027679493614,2.617225152375887
16,16,21,27.84637006474071,1.2845111918908199,251.04761904761904,230.04761904761904,0.5381384891638737,42,27.13226890756301,0.981710360138026,0.9157707326118597,3.3440542834044753
21,21,31,43.044097777896106,1.2412550603307726,312.3225806451613,377.0,-0.9809355152475405,49,34.11731092436972,0.9716767030890388,0.8402803878566242,5.5693630144836455
22,22,12,16.40040354273053,1.3840709969076233,308.75,348.9166666666667,0.7017978343380918,50,28.742924414807675,0.939610803122489,0.9403878244334621,2.0988919545775957
24,24,24,38.96607504819723,0.5328078707653842,326.4583333333333,145.5,0.7902380795664995,52,31.272268907563017,0.984385062362391,0.8374178523595871,4.583619569199267
26,26,18,25.61058174510146,0.9683020449815817,345.44444444444446,213.5,-0.9441633460676345,54,28.005882352941168,0.8062031786039346,0.7840706682927666,2.4196392244126708
27,27,31,36.49505069605543,2.604513607864416,360.4516129032258,252.0,1.3715972698198766,57,44.27983193277312,0.9308956135836794,0.8458469861883608,4.119106532636573
29,29,52,48.05563277345082,7.242172198416969,397.88461538461536,347.40384615384613,0.18942601515485943,61,99.00050420168067,0.9718092475019653,0.8972076247560427,4.776680570652564
30,30,44,55.72426909843542,3.3801875918205817,409.6818181818182,303.70454545454544,-0.4671887477419512,62,16.888571428571403,0.8642790156684028,0.6524574541918491,5.478404532262453
31,31,30,40.72706427670561,1.2470462260790196,410.53333333333336,370.5,0.5649507012464906,63,38.49697478991596,0.9768249138669065,0.35015981267225926,4.471738212179739
32,32,32,37.210434837136596,1.770180564578468,404.875,156.5,1.4483289404561694,65,30.445042016806678,0.9277998282675527,0.4825438027360698,4.7803242778177495
34,34,42,48.49555646755303,2.0291650595461173,438.8333333333333,467.5,-1.5486397525675184,70,31.152436974789893,0.950994927732455,0.9124391242143434,4.488814269499571
35,35,34,48.44760534441969,1.501712997775801,458.61764705882354,267.5,0.9303548498703458,72,55.85110798705442,0.8123383701592756,0.3780355966840293,5.4738004171676895
36,36,40,50.823067127242574,1.2513383953971413,458.625,395.5,-1.1395799941847793,73,40.20168067226891,0.9833949704142012,0.9326362122554797,5.809159468030874
37,37,26,40.26256865796767,1.3198989013470581,464.53846153846155,455.7692307692308,0.7397612148282994,74,30.26722689075632,0.992338600105368,0.878731363326368,4.724056334894226
39,39,39,45.04719744370541,2.768132944018964,484.0,394.97435897435895,-1.4768939339347285,77,61.60053073861121,0.9597024746628574,0.9522718022858669,3.692567222590008
