,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
1,1,18,20.752509888364507,1.9876159799998159,9.555555555555555,92.5,1.5707963267948966,2,39.9233613445378,0.981166461968427,0.973222419085565,1.8447415015324138
2,2,28,33.42736041141852,1.3090518482689317,16.142857142857142,140.5,1.3114229302380418,3,42.43596638655462,0.984196950186499,0.891365669619941,3.568911083745073
4,4,14,19.267146255105537,1.9901629716584137,47.57142857142857,261.2857142857143,0.8815676300854207,10,42.09901960784313,0.9832449194406041,0.9704248779455867,2.0088070872661095
5,5,34,39.292194946053016,1.8820471414056406,81.5,35.64705882352941,0.050187943092998816,14,42.88436974789914,0.9917110966356009,0.9495839480808842,3.882931806469958
7,7,20,23.435363472842834,1.0694572902851127,90.5,278.55,0.1781766382722007,17,21.68957983193276,0.938354533818081,0.8247587546114894,3.309841692278042
8,8,30,34.62185205256272,2.846171776929753,113.5,99.6,-0.0022398273325473206,20,47.967729831144425,0.9138124250518687,0.6658630652528599,3.336981088650733
13,13,12,16.83510242002778,0.9553323194093948,153.5,306.75,-0.6101558076055876,34,41.02903225806453,0.9855018813298045,0.9722541049140089,1.8486666094082889
15,15,30,45.012157294539485,1.0171453094442215,171.5,238.23333333333332,0.693475409850923,38,33.406050420168064,0.9586519037690506,0.8140136159451915,4.436574004970427
17,17,26,30.56126817554305,2.1366095853691136,196.5,203.8846153846154,0.19242375714771176,43,26.923529411764697,0.9676452614832959,0.9571421402529625,3.220115665546363
21,21,21,24.327463011589145,1.8251043818904993,246.0,154.57142857142858,0.09376468404762509,56,57.12776344878407,0.9134480820003361,0.9592031121274496,1.918108017753832
25,25,19,21.908902300206645,0.0,280.0,140.0,0.0,68,72.02631578947373,0.9233175777038998,0.9488399762046401,2.2612380627612376
26,26,49,56.68765883006148,1.761369518479935,301.0,368.0612244897959,0.0648697932050522,69,50.34100840336135,0.9763785215377664,0.9546328644477958,6.113553397075497
27,27,10,11.489125293076057,0.0,300.0,326.5,1.5707963267948966,73,42.44545454545457,0.8347205707491083,0.8754325259515573,1.6521613094077043
28,28,31,38.430294487508256,1.3059853587996653,310.6774193548387,240.0,-1.1968081584300698,76,37.48033613445377,0.9640620660147697,0.8263836531139306,4.194524326663935
29,29,25,29.036375491976518,1.5997807002665607,307.16,277.0,1.45556838592962,77,57.57166422287395,0.990993592109712,0.941636264275063,3.451620111462995
30,30,26,38.2221505706667,1.9975691918830554,323.03846153846155,384.6923076923077,0.8580020056877244,80,26.63282084598545,0.9343626062803564,0.5917425296248409,4.124285159226501
32,32,28,35.828985530883834,1.0488671785927233,335.5,345.85714285714283,-0.4470585664094487,84,46.4638655462185,0.9948217751335129,0.9270653400370378,3.7899810942193266
35,35,26,37.48537229500747,1.3955126730570868,351.5,61.80769230769231,0.6435004340913677,88,31.53126050420167,0.9856643817454648,0.9052886186201927,5.456965419954905
36,36,35,42.2638318817456,2.093806312825011,355.0285714285714,141.0,-1.2721718711941483,91,48.566722689075625,0.9744840830737772,0.9618250014611288,4.14988488794223
37,37,28,32.319747543791145,1.4516845708904336,365.10714285714283,229.5,-1.547491317108517,93,54.727016129032236,0.9518313541565526,0.9462630352973823,3.3960424567616103
40,40,55,58.52421274372269,8.753643515337059,443.3090909090909,424.58181818181816,-0.7602638836107036,103,65.69495798319325,0.8705342354902333,0.8709345329861666,5.951939723678378
42,42,26,39.57532273055285,1.3035168646296533,454.53846153846155,321.84615384615387,0.7836129970040034,108,24.81294117647058,0.9603562420248094,0.8319980059245591,3.987545763303647
44,44,14,17.16936317052674,1.452903128991587,485.57142857142856,502.2142857142857,0.4196332989959009,112,32.28846153846157,0.8388065303058738,0.8927335640138407,1.9803073763089507
45,45,18,24.249430731024965,1.0492433894754642,502.3888888888889,171.5,-1.02651639622181,115,17.221008403361342,0.8153677944175511,0.8543939694505057,4.9527557122377965
