,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,30,37.698966369101534,1.501533005970393,16.5,415.5,-1.163610473268668,1,38.27574660633484,0.9774378462809008,0.8375526275242388,3.924965271694899,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,31,37.05352578613917,1.1567176866265174,26.0,23.096774193548388,0.26337318148972244,2,36.78959276018098,0.915889291899487,0.8270443360663036,4.179245827802847,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,30,39.56561527643083,1.1784542690022584,44.3,406.5,1.0652869916199375,11,49.29076923076922,0.9898363919427314,0.938058785139126,3.613590367857182,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,18,18.118528338105698,4.561288262579685,66.11111111111111,278.94444444444446,-0.2271191595513886,17,168.1573426573427,0.8100234179825132,0.11681668735166739,1.5554713811061744,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,42,52.69802099729461,1.398975239784466,112.5,283.1904761904762,-0.40279361820729787,27,51.57492760180992,0.9668208302133463,0.35459679249272413,5.9977192416311125,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,17,19.50652634577388,3.320367703483352,111.05882352941177,35.23529411764706,0.1708265696801017,32,31.631764705882357,0.8523643638563501,0.8673385224154577,2.4817722702218843,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,29,44.388234524578294,1.5065369650115252,121.24137931034483,476.0,-0.8535481997061446,34,42.55208144796377,0.9871613743193662,0.865235220835975,4.932850604168439,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,27,31.88424681981148,1.3652620758706284,142.0,352.44444444444446,0.214409246808138,39,40.03873303167422,0.9693598343676527,0.89620844309817,3.958048984369541,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,25,33.3450157004007,2.1032184717785998,152.48,484.0,1.0440508600674194,45,38.224751131221694,0.9867013833988673,0.923763197586727,3.687551046645039,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,33,38.28828913756951,2.250911527545532,162.0,322.42424242424244,-0.10260498280899626,46,39.1445453550717,0.9835964469534263,0.8840494710184621,2.8647617781942136,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
