,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,38,56.260477957892554,1.55406873875566,37.18421052631579,85.47368421052632,0.8888926833891768,2,80.8639366515837,0.9810918676280099,0.947243884284356,4.408818585676656,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,51,59.03666769927274,4.832509016834686,73.0,277.37254901960785,0.07348553571659087,5,84.73713423831079,0.9862046903508781,0.7781098548332321,5.334374323715353,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,43,60.99781380921323,3.119760959014384,86.83720930232558,320.6511627906977,0.6540411778323043,8,63.19796380090505,0.9683637158905619,0.9299233454963165,4.929914033325251,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,28,39.710061757405434,3.008283685633739,134.64285714285714,445.5357142857143,0.6591456232839465,19,43.31701357466067,0.9908475528551673,0.9384183619544137,3.382112624106047,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,27,23.91235600549126,5.315458583334578,128.96296296296296,302.7037037037037,-1.5333704295311241,20,53.42986459615563,0.9692019290968624,0.9004385403002797,2.157447099861085,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,11,12.701876350300136,1.3549505159578235,165.0,239.72727272727272,-0.0917063656944653,30,44.66717948717948,0.9608994092544443,0.9214703425229741,1.3258820889963474,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,56,66.17461094926887,1.4294455892045432,191.5,286.5357142857143,0.21491725563970443,32,86.31348416289588,0.9887466085154245,0.9781627917877429,5.887559556873743,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,19,24.34714725908098,1.0166586742171688,250.78947368421052,45.0,1.1190137921258114,41,26.772624434389158,0.9069788822558503,0.8628636552662904,2.5729477635869444,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,39,38.10238792555026,5.806456554899798,271.53846153846155,374.61538461538464,-0.07811814175524769,42,256.0429901960783,0.9354782508151107,0.7376749745376803,3.165193409644164,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,28,36.81421276209187,1.2286810305279507,282.5357142857143,411.85714285714283,0.5130593803608361,43,36.447194570135764,0.9602081245755845,0.8596371100671156,4.248122971225179,NCD_YFP_ilid,0.001,0.04,20.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
