,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
8,8,25,28.85490759643253,1.8954439061445272,63.76,84.0,1.5437630747651871,17,25.603585307426115,0.8883131514560257,0.5815114259214307,3.9987024434731335,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,10,11.593438400313664,1.830897609953251,108.5,466.2,-0.13596355702110594,33,16.624999999999996,0.8496600352556032,0.5693766159149669,2.140938331985555,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,15,21.220421959948148,1.2384231271058121,119.4,315.0,0.9504826015339641,40,15.713891402714902,0.9089011442728644,0.7923205723321771,2.9143810345190335,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,15,19.64407175715009,1.1132536498152943,130.0,215.73333333333332,-0.4963192746336522,43,21.03927601809954,0.9427148476965851,0.8018627122571019,2.2910324638899198,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
30,30,17,19.767350763212693,1.1064186112023386,159.8235294117647,106.0,-1.4387922150710586,55,22.68570135746605,0.9715646646308472,0.8200443258089731,2.5714985643172064,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
36,36,13,17.604379418138844,1.7001644126436881,195.07692307692307,160.53846153846155,0.8181079101260808,70,7.408914027149312,0.8532863316410272,0.8645660515950909,2.6755397679796182,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
44,44,14,16.36076158013632,1.0685537181385187,263.5,191.14285714285714,-0.17051275443230765,86,15.641040723981902,0.9555874840288334,0.8888344516257901,1.5316316083284052,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
46,46,21,25.067307620224877,1.2996328670495598,268.95238095238096,427.0,1.3098804416085787,88,18.79547511312216,0.8916030687258375,0.5899787084682111,3.516697610589053,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
47,47,40,47.309447741843,1.332724413307723,289.5,378.45,0.21966045257758388,89,30.539004524886835,0.9889221624128353,0.9415794122418232,6.1989774779803515,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
54,54,18,20.787242839038946,1.1500582229853509,298.22222222222223,167.5,1.5128915613679865,97,17.498733031674195,0.8936097982923379,0.8992985243278925,3.7436052953977974,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
61,61,28,32.9095764595602,1.3327054374367873,360.5,488.14285714285717,0.191178477353978,110,13.965475113122173,0.8378061668438602,0.6470858900577279,5.431141612433499,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
65,65,30,34.854677908931336,1.11369509002363,369.5,251.66666666666666,0.11572986561216704,115,34.8299095022624,0.9251957629408267,0.8771995496054379,4.300925962679944,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
69,69,19,22.514493056869195,2.1981070070288777,389.0,218.73684210526315,-0.3390386481189582,122,31.736677973520077,0.8132481112318204,0.8435566119871201,2.5842973233312265,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
78,78,17,19.499925747094043,3.101839449189043,436.8235294117647,72.11764705882354,-0.31389294866001494,139,16.1145701357466,0.8975689618901558,0.7943343631318784,2.1333237017809603,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
81,81,23,26.779289172249502,1.4537977031704115,447.2173913043478,360.0,-1.4348655115042879,146,24.703665158371056,0.9520603497563517,0.4666418578701763,3.549682242747038,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
82,82,28,32.31367138837141,1.950957006466778,460.5357142857143,70.5,-1.5578873612436863,149,41.52488687782806,0.9114917410485278,0.5953243596916926,4.136289935423344,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
