,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
6,6,24,28.28484435953985,1.6144560834831208,114.5,463.4583333333333,-0.2060067574540285,12,73.3077492877493,0.9663987522190721,0.8854137441196743,2.4497747782088424,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,39,48.36844034674937,1.3478844019970946,151.0,220.97435897435898,-0.37451359259072176,13,47.29577178239716,0.9293682635291177,0.812032213600493,5.3703363504314146,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,33,40.23435662341642,3.5259812005529287,156.72727272727272,469.06060606060606,-1.2127450835529787,18,61.85260504201678,0.9735827085146282,0.9753338186777415,3.279431838317641,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,30,44.78840106666258,2.248756916510869,284.43333333333334,344.23333333333335,-0.8366637851305361,39,64.95663865546216,0.9704673953181367,0.982588821750604,4.133719920537131,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,26,38.34229515789869,1.7401624459194407,317.5,26.846153846153847,0.6936280141103469,42,51.028431372549,0.8758660376175829,0.9656632346607641,3.2748941131400686,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,54,65.47827664531485,3.729165190649264,330.537037037037,250.5,-1.2595729062258303,44,60.88349828820419,0.9414494177221011,0.8000842876671815,6.211998154263533,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,27,47,57.67746440983682,2.3629486117989167,366.6595744680851,192.0,1.2244589786956,49,58.97277310924372,0.9041196132758482,0.7063600991001948,6.294542482053301,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
28,28,20,26.103387964137102,1.0831143955014504,366.3,160.5,1.0830528448298173,50,38.94537815126049,0.9178903829221287,0.952912636854033,3.1123583075270145,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
34,34,42,53.135691141303646,2.9584661477397964,471.5,400.6190476190476,-0.4222604442757506,63,66.82935769777866,0.9706507887095865,0.9383103599064408,4.280990961703061,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
35,35,43,49.70911300908129,3.44504496296386,460.4651162790698,51.0,1.5174336137642717,65,79.72689075630248,0.9375804485583104,0.9476839558751633,3.502809586460523,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
36,36,10,11.71984864342398,1.3583621664464531,502.5,449.5,-0.20012032851698705,67,92.88461538461532,0.9923083900226758,0.9616008653326121,1.546073992729841,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
