,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,13,16.73915716093439,0.8914596916157101,11.0,113.76923076923077,-0.46507075506276857,1,32.23971631205672,0.9605889552024474,0.9503444200357138,2.9487991288421815,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,23,32.472487049877074,4.205807119807717,43.34782608695652,68.0,-0.9503418416829813,12,40.54140271493211,0.9281412972609636,0.8414641545963049,2.9057672659565355,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,12,15.88097935514269,1.0619924928477296,51.5,9.5,0.5179206265044001,18,24.026153846153836,0.9065078307929424,0.869525620899247,2.521369449424388,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,42,45.71439869641658,4.534434778871781,58.714285714285715,97.85714285714286,1.160910121130012,20,64.00660633484166,0.9939627618088204,0.9554486199798369,4.573452968631312,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,28,41.817361394649765,1.3784493911453073,75.85714285714286,430.32142857142856,0.8458482990410481,25,41.32819004524884,0.9555166550150442,0.9280859527395107,4.217440069090355,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,27,35.30726921758599,1.7253948274193727,79.44444444444444,43.0,1.0803245742477452,28,38.26117647058823,0.938075452632849,0.8633688990441881,3.6414101115499817,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,38,31.56921728326552,13.275037679235696,89.5,273.0,-1.0762322477470367,31,40.0460180995475,0.9231131380342773,0.7642664490760394,3.4116972081582215,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,32,49.76955763491097,1.1070265693629937,110.5,485.28125,0.7470361778348955,34,40.293710407239814,0.9739908032265949,0.8569237866101063,5.1667812980264864,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,36,47.48311680042778,2.3030927469131015,119.5,254.05555555555554,0.5057750317999786,37,62.97743049338209,0.9942295572002716,0.9083929384130356,4.26637518096544,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,23,26.591514078320717,2.2756787154701277,178.7826086956522,257.0,-1.5041988012076124,63,68.00499999999998,0.8790651071403943,0.8755757226576482,3.3132542069784034,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
