,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,34,52.77683161135288,1.393443649851756,26.470588235294116,215.73529411764707,0.7381708780821844,3,48.48941176470588,0.9833733974358975,0.9446795498886591,5.177209564755391,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,50,59.99185085744179,1.6135150133979494,43.78,256.5,-1.294824157179942,9,47.25823529411762,0.96938937223916,0.9411514521256177,6.498329409579229,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,31,46.903053680936786,2.2151490396554925,136.19354838709677,195.03225806451613,0.7404411126767628,19,21.68036199095024,0.857240841908506,0.769922546874013,5.926954084114618,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,21,25.62278234521679,1.7712775001724623,148.0,462.0952380952381,0.33311248715066166,21,28.513755656108625,0.8850844162959604,0.7158213684157774,3.786541233039367,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,40,46.24179830507142,2.1922795243979083,151.825,379.5,-1.5164120923265323,25,39.8493212669683,0.9447376248709096,0.8748381582146758,5.53758576248244,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,28,38.74064738681809,1.354883551446365,181.89285714285714,280.5,0.9859732540371154,30,43.29515837104071,0.9422981974125969,0.8836273235469775,3.537263948505913,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,31,35.856292868252275,1.3235785134206517,215.29032258064515,237.0,-1.5042711969303773,40,41.51760180995481,0.9839176467812351,0.9327779681733236,4.262671033161453,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,16,22.27709469922934,1.2169847006301906,226.375,306.5,0.974009398764191,42,15.713891402714921,0.8347641669652419,0.7474791851346622,2.9271964004023627,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,53,66.94822117056087,2.456697315288618,266.9433962264151,199.0,-1.1526471695861351,45,96.52828255404731,0.93990050505849,0.9120060283159945,8.093658492966235,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
28,28,30,43.66577045752159,2.660501480701056,281.23333333333335,318.96666666666664,0.7055485975493938,48,43.82065460030162,0.940772995429842,0.9365866794731624,5.443189190566973,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,22,28.255685181473513,1.7711341232337898,272.8636363636364,236.5,1.1145233783771946,49,20.31076923076926,0.8357392857412417,0.6670641174746879,3.6427761475774947,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
30,30,37,48.01561629728286,1.9086726615999494,293.0,12.054054054054054,0.47502493289513903,51,43.44085972850677,0.9622507409551777,0.7179072433762417,,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
36,36,29,34.79366213898036,1.1856775282737064,363.2068965517241,490.0,1.2935330086436636,65,13.295248868778305,0.8829123662976173,0.6522085603656265,5.782676802322902,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
37,37,70,81.47477652219813,2.562439614961207,373.8857142857143,353.5,-1.443945006307251,67,104.32934338218348,0.9675189389216182,0.7680135764793605,9.025222103942427,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
43,43,51,60.65002347846779,1.618766102713295,412.3333333333333,166.0,1.3284116090010647,74,55.89104072398187,0.9470426203941004,0.8854523117185422,6.224502999522107,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,1000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
