,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
6,6,12,14.819884032846485,1.2622438255757285,48.083333333333336,344.5,-1.1977409367268212,15,14.34117647058823,0.8123602705589176,0.6811850355594824,2.2028380859695256,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,15,20.56237106419139,1.3123374382521105,121.0,316.0,0.9968251264639186,39,15.524033613445374,0.8469992043777083,0.8551626097402785,2.68230843280277,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
31,31,14,19.5099812249324,1.250885380615838,170.92857142857142,234.5,0.9714124708653102,64,21.917647058823523,0.9454351470812375,0.8608135110136894,2.415789371883577,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
33,33,16,19.042238780248795,1.153534670475431,174.4375,80.5,-1.3179612037990893,66,29.007801418439712,0.9518744942429185,0.8831512432543166,2.7033180504475656,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
42,42,13,16.162686202819767,1.3317251476723173,233.30769230769232,105.07692307692308,1.1121113339878292,86,18.12941176470586,0.8932768990866561,0.8156430871787941,2.046061542657218,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
53,53,36,42.61627929739723,1.2574314724711655,296.5,379.44444444444446,0.22393074840961616,97,21.15226890756304,0.9757890248281522,0.9114978513300236,6.420287491673963,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
55,55,16,20.08308908859129,1.0521561954888277,298.5,463.1875,-0.40802900211851856,100,18.075294117647058,0.9066029617411883,0.799648583235503,2.7291674467061227,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
59,59,13,18.79889681479006,1.0310271618219604,311.0,141.0,-0.6510466510798627,105,17.947731092436975,0.8229584585819965,0.7977132964238699,2.396332665360637,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
76,76,29,33.643564559264306,1.2869897362976421,378.0,252.3448275862069,0.10274507162388631,126,28.55478991596635,0.9541812310486799,0.7287214034784504,4.1019462351078975,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
80,80,22,28.93861409241412,2.191927985730437,375.1363636363636,191.5,-1.0678583937567818,130,22.64436974789917,0.9400880587935179,0.8583474060071417,3.6942528789892313,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
81,81,26,30.306713800452414,1.186770433257533,386.5,243.57692307692307,-0.1424999403190454,132,29.88840336134452,0.9540931339554325,0.8806140813420475,3.8737790859896375,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
82,82,29,36.92590235859896,1.1692529082714882,395.0,38.93103448275862,-0.43655549067547683,134,20.680672268907557,0.9326191632456983,0.8332133085242448,2.31922783314461,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
94,94,26,30.966847500498286,1.1670682021953467,449.0,350.5,-1.3200715506562704,160,32.52084033613444,0.9584229514445255,0.8748286591418837,3.5366488210397615,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
101,101,11,15.525922817496465,1.0925449873759123,476.0,388.3636363636364,-0.6203388834429809,170,11.260336134453778,0.866273198650556,0.6285319713277351,2.4816551343549595,NCD_YFP_ilid,0.001,0.04,20.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
