,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,26,36.049298466878874,1.6130487282566777,15.461538461538462,142.69230769230768,0.6007027867859657,1,52.18100840336134,0.9823094560933062,0.9651703328329555,2.5859557107509517,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,26,31.126239809281454,1.4707523567432224,32.5,325.84615384615387,0.27013626672837454,4,93.24224598930475,0.983117145539165,0.9852353695086031,1.7663058626241546,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,33,43.17463736774129,2.7537935118340195,38.15151515151515,62.0,1.0793731252368428,6,66.95899159663864,0.9627160766076553,0.9577239005504838,3.057348630946989,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,35,40.63646499325134,1.9483532018597698,80.0,384.57142857142856,-0.10850897968043342,11,85.81899159663863,0.9855618234507689,0.9731897844177302,2.339777013126993,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,25,30.54167059763203,1.3266337496608114,70.48,97.0,-1.2355214332269413,12,53.873076923076916,0.9110846875412868,0.9719980777184115,4.5338949587028035,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,82,67.87756188212082,15.032982036756525,91.47560975609755,77.51219512195122,-1.0704206286250555,15,104.2699551820728,0.9352490864994082,0.7211068703384867,6.777177125135645,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,39,45.30500627287223,1.2138783432051508,84.66666666666667,189.0,1.4582364654059325,17,48.98033613445377,0.9891937828039061,0.942406632123248,5.076833500873463,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,32,38.707017480273194,1.5864418621006848,100.125,344.5,1.266549322481516,19,83.1672268907563,0.9952411952402404,0.9782463527154343,2.558297052955273,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,53,69.02275953185358,1.4108104341252647,124.24528301886792,190.0,1.0896027329310796,23,82.30134453781514,0.994201779699779,0.9774401451810961,6.167016011691028,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,48,56.07700714957275,2.2793986127167405,172.5,94.72916666666667,0.1541007889570296,35,81.49344537815124,0.991697734302712,0.9454807641260975,4.791243870645192,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,22,30.57848572712447,2.2921019386585058,157.54545454545453,220.45454545454547,0.9602393040513938,37,61.343582887700585,0.9478383092233509,0.9276988885139521,2.999923879602388,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,32,38.51478186170048,2.3121317318932397,175.5,252.21875,-0.2881811842325441,39,38.99176470588235,0.943648894451719,0.9468653434950767,3.4631247114828456,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,26,38.65052116855544,1.4456403843769514,187.84615384615384,394.6923076923077,-0.8458045026521805,41,15.299831932773115,0.8431621975155507,0.765417497310727,5.989075518388247,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,39,48.06185955671405,1.3954219081622334,228.6153846153846,395.0,-1.2128644181752195,51,69.05411764705883,0.9985492968819095,0.9617302098870276,3.9412197577221533,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,28,41.90442732083348,1.4841308508257032,245.53571428571428,314.07142857142856,0.6994281190127802,53,61.27277310924367,0.9966338791684521,0.9754378749010936,2.186364905480401,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,47,71.97382593421585,2.8358080473109095,284.25531914893617,126.44680851063829,0.7864078471600836,59,55.69478991596636,0.9726503429367546,0.9034610112962713,6.8407534217852515,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,40,48.6084706523451,1.6512361551592838,283.5,304.575,-0.31804425378491247,60,70.88181818181808,0.8780086901280066,0.9771571425737695,4.804041784045976,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,27,37.779754236663564,3.9369401397108716,277.8888888888889,75.81481481481481,0.8251910446298522,61,55.89193277310923,0.8551676279326007,0.8761326885830187,2.409079624359755,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
26,26,39,46.18246757974784,4.469217222088805,320.0,502.4102564102564,-0.22606797423839495,65,84.01258670366025,0.9678535018021315,0.9594967684424004,2.880412854467318,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,27,44,65.18320299218828,3.9471255041225266,368.6363636363636,339.5,0.8919811064329709,74,70.05915966386551,0.9863997793273938,0.9126843332019444,5.43136524747962,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
28,28,14,16.993636700442593,1.1570482587007511,402.2142857142857,465.5,1.2488185771395526,80,41.573949579831925,0.9880064001023602,0.9870171251290975,1.9978489420682997,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,9,13.085555254581312,1.0075501275600738,408.1111111111111,185.66666666666666,-0.738912516875194,81,61.716666666666676,0.9540012602394455,0.9629629629629631,1.5707848208291022,NCD_YFP_ilid,0.001,0.04,20.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
