,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,38,50.73493402343689,5.915821206868284,19.05263157894737,446.6578947368421,0.8436253110972581,2,31.21956862745096,0.9278826156052244,0.651755950173615,,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,37,46.775605656042536,2.390399218736883,50.945945945945944,79.97297297297297,1.1408742690879299,13,52.849747899159624,0.9711854016237993,0.936545242051883,3.9428355221167983,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,38,45.451785009239565,2.9878894292089297,59.078947368421055,388.2368421052632,-1.1975473534789094,18,42.99904761904761,0.9686595245182419,0.897636493421615,3.820495416057964,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,18,22.591058259426354,2.804694090525119,72.5,216.16666666666666,-0.4095887749378759,23,32.806890756302515,0.8930096777876196,0.7906806781731042,2.023836301792263,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,28,38.14734174435665,1.437369863667105,104.5,244.75,0.5609167497738299,34,46.20100840336134,0.9917951592178621,0.9247840760397972,4.143419478299606,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,17,22.751642432804672,2.921605207830912,119.23529411764706,295.0,1.0328844178951764,41,167.63461538461533,0.8719376779610277,0.27968733392128187,1.809239496213675,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,21,31.128368447816722,1.328121531303341,142.04761904761904,377.57142857142856,0.6951828752146789,49,91.98308823529415,0.8433966233194031,0.9440631163708084,4.256795408093847,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,28,33.54763726873569,2.076327461204666,175.46428571428572,24.321428571428573,0.2974798489587434,58,47.113277310924374,0.8801318992280333,0.8846398259608942,2.7515423597321025,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
31,31,34,39.383803038628095,1.2008371128684459,232.5,105.73529411764706,0.08467408702031799,75,24.297682370820656,0.8660692744810858,0.6353253050417986,4.14672212895852,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
32,32,29,33.74664735010382,1.485062204153115,222.17241379310346,176.0,1.4417059415565578,76,34.25260504201678,0.9069949928627848,0.8118722115496535,3.61413761152552,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
37,37,36,41.58931011715454,0.997973269087944,254.5,113.5,-0.04169872252609587,86,76.28210862619808,0.906227910053692,0.9627662372978233,3.035376959424254,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
38,38,20,23.971171515275426,1.1058644515707816,242.6,314.5,-1.2946763470350207,88,25.106722689075628,0.950975494266034,0.47076950704254594,2.930845577185913,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
39,39,23,23.624969505779,4.609592116500342,256.30434782608694,503.0,0.23388970023185982,89,104.65000000000005,0.9822485207100592,0.5950413223140494,2.6057196654505446,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
42,42,38,45.84960566169356,3.6987425806992182,288.5263157894737,86.8157894736842,0.30917280606720804,99,77.16403361344533,0.9318205943863223,0.8397299319059125,3.728434188554452,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
44,44,26,30.154450645559503,1.0709696947165797,289.03846153846155,201.5,1.4694764345568136,107,38.8989915966387,0.9043838781393214,0.9450122219288949,3.3221685278648523,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
45,45,24,31.044526184972106,1.2421551860121554,296.4583333333333,278.5,1.1011323902929957,108,35.03344537815126,0.9628416913985297,0.9134346760055829,2.94491642984566,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
50,50,28,33.0984635320655,1.2704962794600445,306.0357142857143,324.5,1.3520606567343378,113,63.124369747899095,0.9882133537131627,0.9743640490384331,3.24367297801899,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
51,51,18,21.646939910895018,1.2775815889103104,312.8333333333333,59.5,1.2818106962687688,115,20.77344537815122,0.9068270237725394,0.8876716094538086,2.362124378049919,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
56,56,35,49.532847868766105,3.439364317374959,353.0857142857143,322.37142857142857,0.8491740299133145,124,22.965210084033593,0.9403024993482876,0.6588889314900084,6.250858964226329,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
58,58,14,18.175536414592468,1.2192664744430857,348.2857142857143,298.5,1.0899680603395296,126,11.082521008403354,0.8750020834121581,0.6192241427384799,2.9423011547999796,NCD_YFP_ilid,0.001,0.04,20.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
