,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,43,63.81063372418886,1.8156507940976025,46.093023255813954,467.25581395348837,0.6940073517903259,2,37.774117647058816,0.9252961798343198,0.930253754608028,7.7411164625673035,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,33,38.16934102216257,1.2470096690713566,74.0,204.75757575757575,-0.06548455262187311,5,22.683025210084036,0.8522532060709386,0.7445370196181038,4.897114953518001,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,57,74.05381017775605,1.903800673849476,90.33333333333333,277.859649122807,1.06895719228463,6,56.48722689075626,0.9510406700870787,0.9673528647258481,7.7072659936548344,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,21,31.58900098861541,1.083312186809153,120.0,252.52380952380952,0.6975095872505052,11,27.445378151260506,0.9899565165641738,0.6314514008734351,2.4518716682843142,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,69,80.3442401652217,2.0010198561562094,155.0,239.2608695652174,0.1300710671909992,13,52.389747899159666,0.8206319643556608,0.9732259071989126,9.12440166002798,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,56,66.93879880471798,1.5413584949837287,189.375,379.5,-1.3086376341241477,24,67.74879657369313,0.9865454476508,0.17830156124623864,5.1548688415370325,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,33,46.3948598998517,2.5787835410785296,369.030303030303,53.515151515151516,0.6162623069446009,40,21.38806722689073,0.9491344001776435,0.6643220975407786,4.687891681233038,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,15,18.118787357396062,1.1128493098139849,444.0,102.06666666666666,0.3057014217581648,48,60.375000000000036,0.9267489711934156,0.6799999999999999,2.367646273022181,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
31,31,15,22.264071328375422,1.0456338303793218,466.8666666666667,93.0,-0.8877615667982264,50,14.370910384068285,0.8471505743295082,0.6631291544043433,2.7406616491131714,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
32,32,14,16.481442944888812,1.1930058441477696,481.42857142857144,75.5,1.361745509816391,51,20.475897435897423,0.8862513007284077,0.732211089638769,1.932972041887188,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
