,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,23,28.339330506964444,3.173246283333582,35.0,339.95652173913044,0.3613416412034661,4,42.66613700564972,0.9843519820896662,0.45232831180999744,2.9421516249407054,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
2,2,28,42.120990300491506,1.944571875598815,43.0,114.85714285714286,0.7665809172951605,5,98.63402406417117,0.937141078172523,0.9494330200654143,4.0383141713744175,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
3,3,25,29.27054808953677,1.454308955523295,66.0,502.4,0.1710586155088791,8,65.143076923077,0.8114328673249582,0.8593316394774957,2.66043596641606,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
4,4,28,33.26570201538554,1.3721754049470456,91.57142857142857,191.5,1.330429593778625,11,116.79561403508774,0.989456507912371,0.9866428618660319,3.286871972682517,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
5,5,51,59.231365433600544,3.1598179088819323,124.47058823529412,426.0,-1.4614160801973621,16,170.68942448680343,0.9957742576879525,0.9841610604857699,2.788691647378487,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
7,7,27,40.42088807040217,3.4163866673212167,190.59259259259258,398.6296296296296,0.8109401783233253,23,100.72413793103448,0.9805819056082556,0.989693067755645,3.6506100067996785,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
8,8,78,81.97667241151294,6.227238595042276,209.12820512820514,254.56410256410257,-1.1988699862743626,26,172.82289249965714,0.9687525727713358,0.7415483230871092,4.462417947987704,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
10,10,12,17.338068510382804,1.4345894869051796,212.5,48.0,-0.6520762908100667,28,90.01363636363637,0.9745692711614357,0.9372082546559443,2.359374028072523,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
11,11,16,22.475272073477466,1.1400198345484824,250.5,139.1875,-0.6095554187096427,35,69.02793522267208,0.9882307413143869,0.9794677272359887,3.012797825715501,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
12,12,37,42.734263183451276,1.243415081936385,255.6216216216216,188.0,-1.5359302562003612,38,77.93565610859726,0.9477826532718673,0.9742636191171526,4.720674659933246,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
13,13,19,21.911637018861985,0.8233754229724239,282.0,391.05263157894734,-0.01581048859481989,39,120.50606060606069,0.9565965677195168,0.9326327641208482,2.2125811782718032,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
16,16,31,45.71982724235275,1.245678669534891,306.03225806451616,148.0,0.8984217927400278,47,87.33640271493206,0.9594718978102036,0.9318231291979173,2.636028375610874,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
18,18,23,31.72141587757514,1.2651268665491349,358.0869565217391,420.04347826086956,-0.9744493908757239,55,122.16228070175434,0.9665942731130341,0.978318526722594,2.7261052343927292,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
21,21,31,36.80698543711775,1.1831438100662106,401.5806451612903,315.0,1.3335532021934131,60,79.16960784313721,0.9838989979898793,0.9582145568511562,3.2032106781907985,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
22,22,57,66.46637710462534,2.1130777252102515,402.49122807017545,443.0,1.4298358717472928,61,115.74974917674585,0.9815616449912284,0.871139914117827,4.833783440067966,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
23,23,57,67.60993607142386,1.71650980592164,410.2631578947368,191.0,1.3393153010342114,62,106.22357466063345,0.9567925742074075,0.8981373870440399,4.447252627932552,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
24,24,33,38.43892921179079,3.0572524717924487,421.0,352.90909090909093,0.13573536510796486,63,152.18,0.9898953566543017,0.974101173317801,2.5527451842335585,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
26,26,29,43.306497196537116,1.2755264126401198,476.6896551724138,403.0,0.8828534526100819,73,92.83636363636367,0.9267054216378541,0.9937122880038577,4.100527065174164,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
