,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
2,2,65,90.03829885323206,11.74223676440973,56.0,327.2,-0.7840143404032976,3,74.9106275303644,0.9654556972972966,0.9052225572023412,4.470055234543914,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
3,3,22,30.495506268307672,1.124173857147998,36.95454545454545,210.5,0.9825390794421305,5,88.83245614035086,0.9919649379108838,0.9730107632986595,3.327228650095873,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
4,4,29,35.89252387771825,2.1060412698029385,37.51724137931034,486.2758620689655,-1.1061766021752668,6,122.73636363636352,0.9196406718731708,0.9440025636917162,3.088554799834088,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
5,5,17,22.501542812169703,1.6063078943131326,37.88235294117647,113.94117647058823,1.023316829195854,7,55.935585585585564,0.9813424045482413,0.9770119455659131,3.0694905845702767,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
6,6,13,19.971057397427995,1.20037081657113,59.23076923076923,395.0769230769231,-0.8111387578336807,8,72.9807692307692,0.9643342516069789,0.8271604938271617,2.335238057721429,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
7,7,13,17.726582905816205,1.4075781451499918,77.0,403.0769230769231,-0.5675425091420337,11,113.43181818181822,0.8911550468262227,0.9720332577475433,2.2459999721810413,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
10,10,45,53.06275186564465,2.801881026120029,180.0,113.55555555555556,0.2055663377180457,20,165.1332771552445,0.8983625351340156,0.9810906776218842,3.4195967307923567,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
13,13,54,62.57711891431755,3.2533518289189014,218.5,257.74074074074076,0.0866210513657569,24,149.93144369586147,0.9151452063885939,0.964328103820256,3.8107883231848376,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
14,14,21,24.898147501893913,1.4192335125163826,208.0,293.2857142857143,0.23410833248179214,25,156.14632352941186,0.9853807505743605,0.9754413806784368,2.096326719460454,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
16,16,27,31.163056145469994,1.0539664389968326,232.11111111111111,102.0,-1.5487966738795707,30,101.82905982905989,0.9469633726390483,0.8323581740161804,2.437657497716186,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
17,17,24,33.57732621888003,3.0744191125804736,237.66666666666666,159.5,-0.9666446475770202,31,99.44117647058829,0.9688208616780045,0.9833283789139914,2.5257393768965515,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
18,18,14,16.8032791084062,1.2522693607760296,250.92857142857142,118.5,-1.2847782175466873,35,64.64210526315786,0.9687644657661069,0.8991836734693879,2.4646563164065176,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
19,19,50,57.77153324635681,2.6937606361906496,275.5,227.86,0.040834573444510996,36,87.6618104118104,0.9505494745597948,0.3829127658255246,2.626241122819421,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
20,20,68,90.92721274661564,2.6108191425996066,286.5,336.02941176470586,-0.5289668670619015,37,114.33126050420165,0.9658665608631535,0.9904400589431704,5.028789207791858,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
22,22,39,54.464282708755704,1.4670036417034171,276.4871794871795,115.0,0.9727379100563273,40,107.42149015845015,0.9582567160944484,0.252224587513882,4.352278235604731,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
25,25,95,109.78932752417666,4.591569356711092,355.0,278.0,-0.042476119351612954,47,281.4357690348866,0.8519987942396785,0.11977167104170583,6.773870990136226,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
27,27,29,36.67506717253752,2.7108088738864047,349.0,163.48275862068965,0.42264509007604695,49,181.12500000000009,0.9683369644153959,0.9554414134674184,3.0168700580980725,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
29,29,14,17.09720829190857,1.148094806328041,425.5,202.57142857142858,0.3397362804003432,57,130.14166666666677,0.9570269600028342,0.9521978726130981,2.1743240177912466,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
30,30,37,42.65030505589845,2.1934516822439645,463.02702702702703,297.3783783783784,0.07503458715773408,60,110.27995071684593,0.9109244236615468,0.8654593166931419,2.371219017057084,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
31,31,77,89.18459155585992,2.3840300959717675,495.8181818181818,461.0,1.4914853111327504,62,158.1781512605041,0.9924302456023675,0.9859248794987125,5.7862633561042065,NCD_YFP_ilid,0.001,0.04,1420.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
