,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
2,2,19,21.939309995392378,1.1515019342013189,107.78947368421052,231.0,-1.5180678763110669,8,106.30735294117643,0.9716568866225862,0.9844718792866941,2.8198435040580123,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
4,4,61,71.33709238750734,3.438663926511626,143.9344262295082,287.3114754098361,-1.2049936062697832,10,82.97120855614969,0.8979634773788706,0.8052172114986309,5.795571071902719,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
5,5,69,76.10735427882379,4.77829942202588,159.63768115942028,152.36231884057972,-1.5475194405611428,11,143.73647058823528,0.985208104632385,0.8230385123113124,6.161297583037724,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
6,6,81,93.9279740563828,2.119565048502099,206.0,416.71604938271605,-0.09284695321074261,12,133.69935700596022,0.9726122699751959,0.9433930139062268,7.0629076556770825,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
7,7,30,44.534953263051825,1.6104326789236798,209.3,339.23333333333335,0.7307742565168046,13,91.27279411764711,0.9637407244789644,0.9753752740765728,3.1285882460822387,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
8,8,70,88.48035167865754,4.183302509059973,235.17142857142858,267.5,1.1511396955701905,15,151.1287920344609,0.9752132714753906,0.9356668519651256,4.8762179495533715,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
11,11,28,34.1422346735792,1.5977200798104823,267.14285714285717,86.5,-1.2414165809947144,19,70.16844919786098,0.8116429996289984,0.5668332390775579,3.4566780106248753,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
14,14,15,23.512435645290058,0.8332220082201118,297.0,293.26666666666665,-0.7456885810426837,23,74.1073529411765,0.9597219528626403,0.9689451265399482,2.0146669598705325,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
18,18,61,73.67722294863474,1.701464971454746,435.39344262295083,403.0,-1.272590607941527,34,138.8156302521007,0.9989110545238626,0.9832224837590745,4.267838457337662,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
21,21,37,55.63500162650985,1.1861408137035805,488.0,255.16216216216216,-0.6958170649942468,38,74.23008403361341,0.9547810482590362,0.9130633403829151,4.069356887461385,NCD_YFP_ilid,0.001,0.04,100.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
