,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,31,41.69538382875545,3.4743992578780456,45.32258064516129,160.96774193548387,1.0196112813879978,2,152.05555555555546,0.9953863898500576,0.15518859072997382,4.108407460739257,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
1,1,33,39.26794576533738,4.881042780104546,54.18181818181818,227.72727272727272,0.5399003127127475,3,64.63676470588227,0.9689919360249031,0.9706891481227333,3.2404887838604433,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
2,2,28,34.23080989285854,1.3948231536644806,68.5,252.46428571428572,-0.3367928603352635,5,104.96363636363638,0.9444678126802221,0.9711631811742943,3.236237800591864,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
3,3,67,78.80096710596283,3.89353871915072,136.62686567164178,399.8059701492537,0.33594570446801053,6,152.3771408965357,0.8921976911357912,0.9453234502439776,3.513515431847018,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
6,6,18,23.0714069976142,1.1359692179011414,174.88888888888889,104.5,-1.118011922334801,9,70.81818181818184,0.9618483260030223,0.8163886923951212,2.987442855170863,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
7,7,29,43.21304860108017,2.398938066482505,191.0,144.41379310344828,-0.6862113507910936,10,137.85227272727272,0.9873209005193972,0.9701362624246198,4.275442500383107,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
9,9,11,15.130465372356964,0.9419126467399497,212.0,39.0,-0.9886815766947191,12,36.641379310344824,0.8329725829725829,0.8049646945309415,2.514792429407319,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
11,11,73,88.22475059344154,2.0520683532719297,252.0,280.7945205479452,-0.3000489290479102,15,94.91714932126693,0.9731862786758464,0.9513573419147168,5.76601630401577,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
13,13,15,18.444851187621,1.9912916522433317,293.6666666666667,154.66666666666666,0.8876213929863674,19,233.4500000000012,0.8406658739595742,0.030303030302976097,2.67952433363114,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
14,14,73,90.45646509861854,1.873219207121203,315.45205479452056,218.0,-1.199193102013206,20,127.7232460792422,0.8128403705528284,0.48042219669230346,5.46130103827109,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
18,18,36,32.275160998291696,7.855510439350554,463.69444444444446,100.16666666666667,-1.375787114223955,25,62.57586206896546,0.9086552903436187,0.9707028784830238,4.101400436750621,NCD_YFP_ilid,0.001,0.04,1420.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,27.3
